epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.763176,34.5220,1.474199,45.8700,21.26
2,0.1,1.274841,53.7280,1.078028,61.6100,5.17
3,0.1,0.983490,64.8760,1.052576,64.4900,4.77
4,0.1,0.794592,72.1500,0.956608,67.1100,5.39
5,0.1,0.685729,75.9720,0.780161,74.3300,6.34
6,0.1,0.613687,78.6420,0.672888,77.0000,7.28
7,0.1,0.560184,80.4860,0.602282,79.5600,6.93
8,0.1,0.526452,81.7220,0.575061,80.6500,7.52
9,0.1,0.492645,82.9640,0.660200,77.9100,8.22
10,0.1,0.469540,83.8220,0.689821,77.2600,9.69
11,0.1,0.446166,84.6040,0.526545,82.2700,10.84
12,0.1,0.429294,85.0620,0.574844,81.0900,10.78
13,0.1,0.412610,85.6860,0.609672,80.3200,10.70
14,0.1,0.398007,86.2780,0.498137,83.1200,10.82
15,0.1,0.384874,86.5860,0.468780,84.1800,10.80
16,0.1,0.374311,87.0360,0.494064,83.4200,10.61
17,0.1,0.365018,87.3860,0.556082,81.9500,10.61
18,0.1,0.349356,87.9280,0.484680,83.3400,10.75
19,0.1,0.343532,88.0000,0.435353,85.1200,10.78
20,0.1,0.339825,88.2160,0.427733,85.4600,10.76
21,0.1,0.332452,88.4540,0.638218,79.6000,10.68
22,0.1,0.321538,88.9620,0.421940,85.9400,10.88
23,0.1,0.318289,88.9860,0.440029,85.4500,10.75
24,0.1,0.303732,89.4460,0.485137,84.1700,10.71
25,0.1,0.306359,89.3020,0.435944,85.4800,10.63
26,0.1,0.301664,89.6240,0.555069,82.8600,10.67
27,0.1,0.293739,89.8500,0.417765,86.0400,10.76
28,0.1,0.287921,89.9540,0.410938,86.4900,10.69
29,0.1,0.282370,90.1360,0.526177,83.9600,10.74
30,0.1,0.279546,90.1820,0.401843,86.9900,10.60
31,0.1,0.277148,90.3140,0.359554,87.8500,10.73
32,0.1,0.272052,90.4440,0.438511,85.9000,10.57
33,0.1,0.269513,90.6580,0.463931,85.3900,10.71
34,0.1,0.264252,90.8580,0.394411,87.3800,10.63
35,0.1,0.262802,90.9080,0.443015,85.7100,10.62
36,0.1,0.260466,90.9520,0.452219,85.7800,10.72
37,0.1,0.255476,91.0900,0.433360,85.8700,10.53
38,0.1,0.250752,91.3740,0.435818,86.5000,10.57
39,0.1,0.247692,91.2780,0.593908,82.5400,11.06
40,0.1,0.248832,91.3060,0.392117,87.3300,10.65
41,0.1,0.251074,91.2040,0.394405,87.4600,10.66
42,0.1,0.238791,91.6680,0.434885,86.3000,10.58
43,0.1,0.243320,91.4960,0.388105,87.0000,10.73
44,0.1,0.241414,91.6220,0.423505,86.0900,10.73
45,0.1,0.237717,91.6420,0.436754,86.4700,11.01
46,0.1,0.236304,91.5560,0.433895,86.4400,10.73
47,0.1,0.235416,91.7220,0.398963,87.2700,10.69
48,0.1,0.235134,91.7260,0.374560,87.9300,10.70
49,0.1,0.229018,92.0300,0.423000,87.0700,10.76
50,0.1,0.227701,91.9940,0.383936,87.6400,10.71
51,0.1,0.222025,92.2160,0.351922,88.6100,10.50
52,0.1,0.224284,92.1800,0.432598,86.6000,10.70
53,0.1,0.221484,92.2040,0.381531,87.5800,10.66
54,0.1,0.218879,92.4300,0.449030,85.9500,10.72
55,0.1,0.219168,92.1980,0.382705,87.5900,10.61
56,0.1,0.224390,92.2960,0.455233,86.2100,10.66
57,0.1,0.221538,92.2860,0.450251,86.4600,10.66
58,0.1,0.218478,92.4340,0.391976,88.1300,10.81
59,0.1,0.222385,92.2420,0.551055,82.8200,10.78
60,0.1,0.217639,92.4800,0.354568,88.2400,10.56
61,0.1,0.213259,92.5400,0.541861,83.7500,10.59
62,0.1,0.213143,92.5680,0.376107,87.4000,10.52
63,0.1,0.213773,92.4980,0.404680,87.0800,10.89
64,0.1,0.207517,92.7040,0.645056,82.9500,10.90
65,0.1,0.202997,92.8340,0.468101,85.8500,10.73
66,0.1,0.210392,92.5020,0.348813,88.3000,10.73
67,0.1,0.209550,92.6160,0.398435,87.5600,10.69
68,0.1,0.210785,92.5980,0.475570,85.9000,10.65
69,0.1,0.209679,92.6640,0.404829,87.3900,10.59
70,0.1,0.202146,93.0760,0.357493,88.5300,10.75
71,0.1,0.201158,92.9500,0.410635,87.2400,10.75
72,0.1,0.206024,92.7500,0.419992,86.7700,10.70
73,0.1,0.209687,92.5740,0.442810,86.3800,10.63
74,0.1,0.204307,92.9080,0.404506,87.8100,10.75
75,0.1,0.201673,92.9680,0.383932,87.9200,10.62
76,0.1,0.200404,92.9520,0.397249,87.7700,10.64
77,0.1,0.200316,93.0140,0.364047,88.3900,10.75
78,0.1,0.202862,92.8680,0.380814,87.7500,10.83
79,0.1,0.201946,93.0020,0.420695,86.3400,10.66
80,0.1,0.198617,93.0960,0.652358,82.4100,10.63
81,0.1,0.199904,92.9560,0.513230,84.7100,10.58
82,0.1,0.193991,93.2020,0.390481,87.4200,10.70
83,0.1,0.193306,93.2440,0.356892,88.9500,10.63
84,0.1,0.197168,93.1260,0.472059,86.1700,10.48
85,0.1,0.196413,93.0260,0.382590,87.9800,10.71
86,0.1,0.197685,93.0340,0.361371,88.5700,10.78
87,0.1,0.194604,93.1080,0.374299,88.0600,10.58
88,0.1,0.194589,93.1900,0.376681,88.3700,10.79
89,0.1,0.192861,93.3080,0.347953,89.1300,10.59
90,0.1,0.187938,93.4360,0.392687,88.3800,10.86
91,0.1,0.188712,93.4760,0.483423,85.6700,10.93
92,0.1,0.193296,93.2700,0.397468,87.9000,10.73
93,0.1,0.192509,93.2760,0.472518,85.7800,10.71
94,0.1,0.188466,93.3840,0.394824,88.1500,10.59
95,0.1,0.188709,93.3100,0.371568,88.7000,10.75
96,0.1,0.191566,93.3100,0.576821,83.2100,10.70
97,0.1,0.190095,93.3280,0.378887,88.2700,10.73
98,0.1,0.184727,93.6140,0.404255,87.6200,10.68
99,0.1,0.187600,93.3560,0.393063,87.8100,10.66
100,0.1,0.190451,93.3480,0.428605,87.0200,10.67
101,0.010000000000000002,0.108598,96.3900,0.234901,92.6400,10.81
102,0.010000000000000002,0.076427,97.5740,0.230058,92.8800,10.77
103,0.010000000000000002,0.068098,97.8000,0.234422,92.8500,10.58
104,0.010000000000000002,0.062757,97.9420,0.240312,92.9100,10.67
105,0.010000000000000002,0.056890,98.0940,0.234131,93.0600,10.94
106,0.010000000000000002,0.053069,98.3000,0.238691,93.1400,10.74
107,0.010000000000000002,0.051041,98.2840,0.242170,92.9600,10.47
108,0.010000000000000002,0.049329,98.4260,0.243846,93.0900,9.40
109,0.010000000000000002,0.045803,98.5160,0.244038,93.0900,9.41
110,0.010000000000000002,0.042175,98.6120,0.252110,93.0300,9.43
111,0.010000000000000002,0.040837,98.6840,0.250447,93.0600,9.27
112,0.010000000000000002,0.038318,98.7800,0.256365,93.0300,9.36
113,0.010000000000000002,0.038259,98.7340,0.253817,93.0300,9.35
114,0.010000000000000002,0.037424,98.7820,0.257873,93.1300,9.32
115,0.010000000000000002,0.034129,98.8900,0.258844,93.3200,9.65
116,0.010000000000000002,0.031788,98.9860,0.263420,93.0700,9.41
117,0.010000000000000002,0.032476,98.9500,0.270501,93.0400,9.34
