epoch,lr,train_loss,loss_x,loss_u,pseudo_label_used_rate,labeled_train_acc,test_loss,test_acc,best_acc
1,0.0009996145181203615,1.4619205719546269,1.455145515893635,0.0067750543775649645,0.02919407894736842,0.3881578947368421,7.504175154892439,0.12164948453608247,0.12164948453608247
2,0.000998458666866564,0.9739366424711127,0.9579771600271526,0.015959479895077254,0.10320723684210527,0.6101973684210527,2.5199646808779272,0.2647422680412371,0.2647422680412371
3,0.0009965342284774632,0.9059550699434782,0.8899716264323184,0.01598343995742892,0.07935855263157894,0.631578947368421,2.0654940380734037,0.36206185567010307,0.36206185567010307
4,0.0009938441702975688,0.8116747893785176,0.7647820711135864,0.04689272044618663,0.14679276315789475,0.6973684210526315,2.624116209517473,0.37278350515463915,0.37278350515463915
5,0.0009903926402016151,0.7542558249674345,0.7340354166532818,0.020220405887812376,0.13363486842105263,0.7236842105263158,2.8055755640151574,0.3575257731958763,0.37278350515463915
6,0.0009861849601988382,0.7467507688622725,0.7110807644693475,0.03567000058185505,0.2138157894736842,0.7023026315789473,2.354967601620352,0.47835051546391755,0.47835051546391755
7,0.0009812276182268236,0.6217219500165236,0.5962841385289243,0.025437809968073117,0.18791118421052633,0.7713815789473685,1.3345830870922848,0.5868041237113402,0.5868041237113402
8,0.0009755282581475768,0.5413954226594222,0.5130345586099123,0.028360862088830846,0.30756578947368424,0.8026315789473685,2.050631986008477,0.39958762886597937,0.5868041237113402
9,0.0009690956679612421,0.6001352746235696,0.572840436508781,0.027294834046379515,0.27055921052631576,0.7911184210526315,10.622498872781716,0.3447422680412371,0.5868041237113402
10,0.0009619397662556433,0.5038936969481016,0.4864049569556588,0.017488738203323202,0.30550986842105265,0.7927631578947368,7.656079700516787,0.33979381443298967,0.5868041237113402
11,0.0009540715869125406,0.46179869771003723,0.4411048167630246,0.02069389001515351,0.3379934210526316,0.8256578947368421,4.765503152434261,0.3356701030927835,0.5868041237113402
12,0.0009455032620941839,0.5425528978046618,0.5128887044756036,0.02966419918658702,0.3207236842105263,0.8108552631578947,4.1084103169392066,0.21030927835051547,0.5868041237113402
13,0.0009362480035363986,0.5077320572577024,0.48881112274370697,0.01892093665848829,0.31085526315789475,0.8305921052631579,17.974417939425745,0.24618556701030928,0.5868041237113402
