epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
93,0.1,0.139491,95.0420,0.452384,87.1100,10.64
94,0.1,0.146047,94.8400,0.477962,87.1000,10.76
95,0.1,0.145672,94.8400,0.520632,85.7900,10.75
96,0.1,0.144833,94.8900,0.456544,87.2300,10.69
97,0.1,0.143922,94.8900,0.459499,87.4000,10.73
98,0.1,0.147496,94.8180,0.397041,88.1400,10.71
99,0.1,0.141027,94.9760,0.447878,87.3700,10.56
100,0.1,0.137499,95.1780,0.422500,88.2100,10.78
101,0.010000000000000002,0.081848,97.2800,0.273142,91.6800,10.81
102,0.010000000000000002,0.059101,98.0500,0.266558,91.9400,9.50
103,0.010000000000000002,0.049996,98.4900,0.268517,91.9800,8.72
104,0.010000000000000002,0.049645,98.3800,0.269613,92.0600,8.80
105,0.010000000000000002,0.043725,98.6100,0.273734,92.0500,8.77
106,0.010000000000000002,0.040149,98.7600,0.276855,91.9900,8.83
107,0.010000000000000002,0.038615,98.7980,0.284079,91.9500,8.57
108,0.010000000000000002,0.037216,98.8340,0.280616,92.2500,8.82
109,0.010000000000000002,0.034242,98.9480,0.287303,92.1000,8.99
110,0.010000000000000002,0.033105,98.9960,0.286830,92.0700,8.84
111,0.010000000000000002,0.033497,98.9540,0.287321,92.2100,8.83
112,0.010000000000000002,0.029765,99.1000,0.289960,92.2000,7.97
113,0.010000000000000002,0.029508,99.0540,0.293878,92.0400,6.75
114,0.010000000000000002,0.029219,99.1280,0.293647,92.1600,6.82
115,0.010000000000000002,0.027017,99.2120,0.297818,92.1100,6.73
116,0.010000000000000002,0.027292,99.1600,0.301575,92.1000,6.78
117,0.010000000000000002,0.025784,99.2240,0.302801,92.1600,6.85
118,0.010000000000000002,0.025849,99.1800,0.301708,92.0300,6.78
119,0.010000000000000002,0.025199,99.2580,0.304059,92.0800,6.81
120,0.010000000000000002,0.023286,99.3020,0.304650,92.1300,6.75
121,0.010000000000000002,0.022257,99.3500,0.308875,92.0600,6.75
122,0.010000000000000002,0.022171,99.3300,0.310953,92.1300,6.86
123,0.010000000000000002,0.022440,99.3220,0.310545,92.0600,6.84
124,0.010000000000000002,0.021940,99.3580,0.311012,92.1800,6.85
125,0.010000000000000002,0.020940,99.3460,0.316644,92.2500,6.73
126,0.010000000000000002,0.020149,99.3820,0.312561,92.1900,6.91
127,0.010000000000000002,0.019070,99.4500,0.313253,92.1500,6.91
128,0.010000000000000002,0.019405,99.4360,0.313747,91.9600,6.96
129,0.010000000000000002,0.018525,99.4460,0.318278,92.1700,6.84
130,0.010000000000000002,0.017254,99.5300,0.317538,92.3400,5.25
131,0.010000000000000002,0.016605,99.5140,0.321287,92.1500,5.23
132,0.010000000000000002,0.016803,99.5060,0.317825,92.2700,5.14
133,0.010000000000000002,0.016883,99.4840,0.324424,92.1600,5.22
134,0.010000000000000002,0.016712,99.5440,0.324229,92.2800,5.08
135,0.010000000000000002,0.016267,99.5480,0.322814,92.1200,5.15
136,0.010000000000000002,0.015920,99.5700,0.323986,92.2100,5.28
137,0.010000000000000002,0.015802,99.5580,0.325524,92.1900,6.95
138,0.010000000000000002,0.015631,99.5580,0.325429,92.3000,6.05
139,0.010000000000000002,0.015499,99.5380,0.327958,92.3800,7.39
140,0.010000000000000002,0.015052,99.5840,0.330186,92.2900,7.65
141,0.010000000000000002,0.015832,99.5360,0.329610,92.1400,7.66
142,0.010000000000000002,0.014420,99.5820,0.336098,92.1000,7.72
143,0.010000000000000002,0.014142,99.5960,0.337512,92.1500,7.58
144,0.010000000000000002,0.013930,99.6040,0.334118,92.1800,7.51
145,0.010000000000000002,0.015322,99.5480,0.338986,92.2100,7.67
146,0.010000000000000002,0.013395,99.6500,0.340389,92.0800,7.68
147,0.010000000000000002,0.013520,99.6200,0.336836,92.1900,7.67
148,0.010000000000000002,0.013345,99.6280,0.346546,92.0100,7.62
149,0.010000000000000002,0.012503,99.6700,0.339188,92.2500,7.58
150,0.010000000000000002,0.014310,99.5800,0.348781,91.9800,7.60
151,0.0010000000000000002,0.012361,99.6520,0.340428,92.0700,7.67
152,0.0010000000000000002,0.011659,99.6800,0.337442,92.1700,7.74
153,0.0010000000000000002,0.011780,99.6800,0.340692,92.2600,7.59
154,0.0010000000000000002,0.011316,99.7040,0.339552,92.2900,7.53
155,0.0010000000000000002,0.010663,99.7280,0.337711,92.2600,7.57
156,0.0010000000000000002,0.010690,99.7460,0.335164,92.3000,7.69
157,0.0010000000000000002,0.011164,99.7260,0.334506,92.3400,7.80
158,0.0010000000000000002,0.011157,99.7220,0.336674,92.2600,7.73
159,0.0010000000000000002,0.011017,99.7140,0.338105,92.2700,7.60
160,0.0010000000000000002,0.011240,99.6720,0.336180,92.2900,7.60
161,0.0010000000000000002,0.010823,99.7360,0.332788,92.2800,7.64
162,0.0010000000000000002,0.010222,99.7040,0.336539,92.2700,7.65
163,0.0010000000000000002,0.010759,99.7400,0.335805,92.3000,7.70
164,0.0010000000000000002,0.009762,99.7560,0.335767,92.3400,7.73
165,0.0010000000000000002,0.009870,99.7560,0.339299,92.3300,7.20
166,0.0010000000000000002,0.010737,99.7020,0.336594,92.2100,5.21
167,0.0010000000000000002,0.010014,99.7380,0.333217,92.2900,3.25
168,0.0010000000000000002,0.010063,99.7740,0.335383,92.1700,12.38
169,0.0010000000000000002,0.009653,99.7520,0.334854,92.2000,4.29
170,0.0010000000000000002,0.010210,99.7360,0.333017,92.3100,4.99
171,0.0010000000000000002,0.009492,99.7820,0.335551,92.3400,4.55
172,0.0010000000000000002,0.010018,99.7240,0.336317,92.2600,5.61
173,0.0010000000000000002,0.009848,99.7620,0.333794,92.2900,6.01
174,0.0010000000000000002,0.009815,99.7780,0.336550,92.2100,6.03
175,0.0010000000000000002,0.009392,99.7720,0.336711,92.2100,5.82
176,0.0010000000000000002,0.009234,99.7800,0.339561,92.3400,5.88
177,0.0010000000000000002,0.009256,99.7780,0.338349,92.2400,5.94
178,0.0010000000000000002,0.009637,99.7620,0.336511,92.2800,5.96
179,0.0010000000000000002,0.009910,99.7540,0.336600,92.2500,5.96
180,0.0010000000000000002,0.009543,99.7820,0.339221,92.2200,5.97
181,0.0010000000000000002,0.008757,99.8140,0.337803,92.1800,5.99
182,0.0010000000000000002,0.009371,99.7700,0.339558,92.2400,5.80
183,0.0010000000000000002,0.009531,99.7420,0.337111,92.2400,5.81
184,0.0010000000000000002,0.009564,99.7600,0.338619,92.3300,5.91
185,0.0010000000000000002,0.008981,99.8060,0.337135,92.2500,5.95
186,0.0010000000000000002,0.008882,99.8200,0.337393,92.2600,5.19
187,0.0010000000000000002,0.009555,99.7640,0.340358,92.2200,4.36
188,0.0010000000000000002,0.008658,99.8220,0.339218,92.3000,4.36
189,0.0010000000000000002,0.009094,99.7920,0.339436,92.2400,4.25
190,0.0010000000000000002,0.009021,99.7880,0.339384,92.2300,4.13
191,0.0010000000000000002,0.009773,99.7340,0.339271,92.3200,4.28
192,0.0010000000000000002,0.008429,99.7960,0.340281,92.1700,4.35
193,0.0010000000000000002,0.008997,99.7780,0.338821,92.3500,4.28
194,0.0010000000000000002,0.008798,99.8000,0.338619,92.3400,4.30
195,0.0010000000000000002,0.009566,99.7480,0.340847,92.2900,4.33
196,0.0010000000000000002,0.009417,99.7640,0.337906,92.3000,4.16
197,0.0010000000000000002,0.008245,99.8160,0.340240,92.3400,4.26
198,0.0010000000000000002,0.009073,99.7720,0.340728,92.3200,4.27
199,0.0010000000000000002,0.008821,99.7920,0.337744,92.2900,4.33
200,0.0010000000000000002,0.008844,99.8120,0.339413,92.2800,4.27
