epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
68,0.0010000000000000002,0.251920,0.251920,0.000000,0.000000,91.2560,0.407551,86.3800,16.23
69,0.0010000000000000002,0.256441,0.256441,0.000000,0.000000,91.1000,0.406568,86.4900,15.17
70,0.0010000000000000002,0.257004,0.257004,0.000000,0.000000,91.1180,0.407643,86.3400,15.00
71,0.0010000000000000002,0.254893,0.254893,0.000000,0.000000,91.2240,0.408359,86.4700,15.59
72,0.0010000000000000002,0.257566,0.257566,0.000000,0.000000,91.0280,0.407276,86.4100,17.16
73,0.0010000000000000002,0.253102,0.253102,0.000000,0.000000,91.1580,0.407522,86.4600,15.65
74,0.0010000000000000002,0.252422,0.252422,0.000000,0.000000,91.2840,0.408818,86.2400,15.12
75,0.0010000000000000002,0.251962,0.251962,0.000000,0.000000,91.1720,0.408714,86.4500,13.73
76,0.0010000000000000002,0.253737,0.253737,0.000000,0.000000,91.1420,0.409149,86.3600,15.32
77,0.0010000000000000002,0.254432,0.254432,0.000000,0.000000,91.1040,0.408398,86.2800,17.94
78,0.0010000000000000002,0.251744,0.251744,0.000000,0.000000,91.3100,0.408725,86.3200,19.41
79,0.0010000000000000002,0.254836,0.254836,0.000000,0.000000,91.0880,0.407896,86.4700,18.80
80,0.0010000000000000002,0.252628,0.252628,0.000000,0.000000,91.2120,0.410344,86.3700,19.11
