epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.952688,28.1280,1.758818,35.7000,30.96
2,0.1,1.419334,47.1860,1.344352,51.4700,4.77
3,0.1,1.133797,59.1000,1.526477,50.5700,5.03
4,0.1,0.951484,65.8560,1.134917,61.4700,5.62
5,0.1,0.832716,70.6500,0.879441,69.7600,6.56
6,0.1,0.728848,74.4800,0.761577,73.4400,6.40
7,0.1,0.660760,76.7280,0.721247,75.4800,6.59
8,0.1,0.611046,78.7880,0.730989,75.5000,6.50
9,0.1,0.571792,80.1200,0.809749,74.3500,6.53
10,0.1,0.534872,81.3540,0.639275,77.7900,6.43
11,0.1,0.510136,82.1140,0.569097,80.8000,6.57
12,0.1,0.480445,83.0720,0.704768,77.2100,6.55
13,0.1,0.458137,84.1060,0.601042,79.7400,6.51
14,0.1,0.440871,84.5640,0.508556,82.7500,6.59
15,0.1,0.419331,85.3560,0.544083,81.8600,6.60
16,0.1,0.402133,86.1540,0.633162,78.5200,6.58
17,0.1,0.389283,86.5440,0.490332,83.4700,6.59
18,0.1,0.377091,86.7720,0.486567,83.7700,6.45
19,0.1,0.361229,87.4880,0.618577,80.2800,6.55
20,0.1,0.353840,87.6680,0.508886,83.1800,6.79
21,0.1,0.341554,88.0900,0.606253,80.2200,6.50
22,0.1,0.332732,88.3460,0.635244,80.6000,6.54
23,0.1,0.317375,88.9840,0.592181,82.0100,6.48
24,0.1,0.313089,88.9900,0.595367,81.6200,6.52
25,0.1,0.301140,89.4200,0.596609,80.9100,6.61
26,0.1,0.292900,89.7660,0.466525,84.8100,6.34
27,0.1,0.280967,90.1680,0.590416,81.1100,6.39
28,0.1,0.276758,90.3920,0.460121,85.2900,6.58
29,0.1,0.269933,90.5300,0.585422,82.0900,6.47
30,0.1,0.265299,90.8340,0.469058,85.1700,6.56
31,0.1,0.257830,91.0260,0.487292,84.1100,6.56
32,0.1,0.253203,91.1780,0.444624,85.8300,6.53
33,0.1,0.246025,91.3400,0.634564,80.6000,6.57
34,0.1,0.242933,91.4000,0.457617,85.3900,6.49
35,0.1,0.242300,91.4420,0.479968,84.0300,6.55
36,0.1,0.232514,91.8060,0.538645,83.9000,6.47
37,0.1,0.224361,92.0760,0.639329,81.3700,6.57
38,0.1,0.224272,91.9880,0.436876,86.1600,6.62
39,0.1,0.218093,92.2680,0.455278,85.9800,6.56
40,0.1,0.216237,92.5180,0.538985,84.6100,6.59
41,0.1,0.213933,92.3940,0.503542,84.3100,6.45
42,0.1,0.202515,92.8400,0.609444,82.5000,6.54
43,0.1,0.198173,92.8440,0.549284,83.6900,6.50
44,0.1,0.199722,93.0340,0.440571,86.4700,6.49
45,0.1,0.199981,93.0220,0.437437,86.5100,6.63
46,0.1,0.196179,93.2540,0.579070,83.5400,6.50
47,0.1,0.192947,93.1000,0.498242,85.0500,6.50
48,0.1,0.185885,93.4220,0.472404,85.1400,6.64
49,0.1,0.182738,93.4840,0.411906,87.5500,6.47
50,0.1,0.180739,93.5200,0.442058,87.2500,6.55
51,0.1,0.179378,93.5960,0.389487,87.9800,6.34
52,0.1,0.173018,94.0060,0.476379,86.0200,6.50
53,0.1,0.173679,93.8620,0.445415,86.3800,6.56
54,0.1,0.168091,94.1100,0.474597,85.8900,6.56
55,0.1,0.170669,93.9800,0.411360,87.3100,6.35
56,0.1,0.164800,94.0700,0.551888,84.1200,6.67
57,0.1,0.162473,94.3000,0.563309,84.6200,6.43
58,0.1,0.159268,94.3680,0.535462,85.0500,6.71
59,0.1,0.165446,94.1340,0.407563,87.2600,6.37
60,0.1,0.153486,94.5160,0.763071,80.9800,6.50
61,0.1,0.152298,94.6100,0.434925,87.4700,6.58
62,0.1,0.155242,94.5380,0.482342,85.7300,6.54
63,0.1,0.155344,94.5140,0.448703,86.6400,6.55
64,0.1,0.155068,94.3740,0.500982,85.7500,6.52
65,0.1,0.150157,94.7020,0.441646,86.3000,6.63
66,0.1,0.145674,94.7700,0.415725,88.2500,6.54
67,0.1,0.146883,94.7800,0.422763,87.7300,6.41
68,0.1,0.149175,94.6880,0.614828,83.4600,6.66
69,0.1,0.140157,95.0360,0.489334,86.4200,6.46
70,0.1,0.143695,94.9260,0.448237,87.2000,6.54
71,0.1,0.142879,94.9320,0.424981,87.1800,6.63
