epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.927952,25.8300,1.680115,35.4800,11.11
2,0.1,1.539240,41.7460,1.487384,45.2700,6.42
3,0.1,1.342855,50.4740,1.761779,45.3700,6.35
4,0.1,1.150515,58.5480,1.380060,52.4700,6.35
5,0.1,1.007780,63.6300,1.070359,62.4700,6.33
6,0.1,0.898221,67.8580,1.341264,57.0700,6.07
7,0.1,0.812913,71.0160,0.922714,69.0400,6.09
8,0.1,0.738458,73.9640,1.400729,59.9200,5.76
9,0.1,0.683476,75.8960,0.834238,71.6800,5.62
10,0.1,0.644309,77.3840,1.517362,60.5300,5.64
11,0.1,0.600484,78.9520,0.818305,74.2900,5.63
12,0.1,0.570060,80.1340,0.875571,71.6200,5.68
13,0.1,0.546008,80.9500,0.842651,73.0500,5.66
14,0.1,0.520736,81.9220,0.772520,75.3200,5.53
15,0.1,0.505659,82.4180,0.784038,75.0700,5.75
16,0.1,0.473465,83.4600,0.867297,73.7900,5.57
17,0.1,0.456502,84.1720,0.900654,73.4800,5.57
18,0.1,0.442274,84.5460,0.754345,77.1300,5.67
19,0.1,0.428319,85.0420,0.780355,75.2900,5.52
20,0.1,0.418192,85.2780,0.942919,72.2900,5.64
21,0.1,0.409307,85.7740,0.917576,73.3000,5.58
22,0.1,0.388482,86.5640,0.711669,78.4000,5.58
23,0.1,0.377669,86.7080,0.662863,80.1900,5.70
24,0.1,0.362502,87.4920,0.632879,80.2200,5.47
25,0.1,0.356262,87.3960,0.570232,80.7100,5.58
26,0.1,0.343850,88.0320,0.661245,79.1100,5.48
27,0.1,0.331699,88.2880,0.653859,80.7100,5.66
28,0.1,0.333274,88.2420,0.722439,78.8500,5.53
29,0.1,0.318447,88.9400,0.639772,80.3800,5.68
30,0.1,0.308513,89.2660,0.521237,82.9600,5.49
31,0.1,0.299127,89.4520,0.664028,80.1600,5.59
32,0.1,0.295392,89.5820,0.563297,82.1800,5.44
33,0.1,0.290284,89.7720,0.657505,79.4900,5.66
34,0.1,0.280539,90.1780,0.690927,80.0000,5.63
35,0.1,0.278933,90.2200,0.622945,81.2700,5.45
36,0.1,0.270659,90.4780,0.549501,82.8800,5.58
37,0.1,0.263640,90.7500,0.584709,81.7700,4.51
38,0.1,0.256110,90.9440,0.567204,82.9600,3.41
39,0.1,0.260199,90.8800,0.593072,83.2000,3.43
40,0.1,0.249758,91.2040,0.583093,82.5300,3.37
41,0.010000000000000002,0.198132,93.1440,0.374541,88.2600,3.35
42,0.010000000000000002,0.174243,94.0440,0.363578,88.5300,3.34
43,0.010000000000000002,0.167316,94.2880,0.363524,88.6000,3.35
44,0.010000000000000002,0.162026,94.4900,0.363307,88.7800,3.32
45,0.010000000000000002,0.160015,94.5660,0.368014,88.7600,3.36
46,0.010000000000000002,0.156454,94.7080,0.370277,88.6800,3.31
47,0.010000000000000002,0.152471,94.7680,0.378165,88.1800,3.40
48,0.010000000000000002,0.151490,94.8180,0.377313,88.5200,3.46
49,0.010000000000000002,0.149837,94.8540,0.371048,88.6600,3.39
50,0.010000000000000002,0.150156,94.8780,0.373699,88.5700,3.46
51,0.010000000000000002,0.144080,95.0540,0.374081,88.7300,3.38
52,0.010000000000000002,0.142564,95.1040,0.377529,88.6400,3.41
53,0.010000000000000002,0.140630,95.2000,0.375621,88.6300,3.40
54,0.010000000000000002,0.140042,95.2220,0.378457,88.6400,3.36
55,0.010000000000000002,0.138655,95.2780,0.386458,88.3400,3.36
56,0.010000000000000002,0.135631,95.3880,0.383069,88.4900,3.34
57,0.010000000000000002,0.135312,95.3660,0.385350,88.5100,3.35
58,0.010000000000000002,0.132813,95.4700,0.391276,88.6300,3.34
59,0.010000000000000002,0.131674,95.4780,0.392315,88.6800,3.37
60,0.010000000000000002,0.131593,95.4400,0.401947,88.1900,3.37
61,0.0010000000000000002,0.126574,95.6420,0.384364,88.9000,3.38
62,0.0010000000000000002,0.123699,95.8280,0.383598,88.9100,3.48
63,0.0010000000000000002,0.121935,95.8140,0.384660,88.8200,3.36
64,0.0010000000000000002,0.123136,95.8240,0.383740,88.8300,3.37
65,0.0010000000000000002,0.119448,95.9260,0.384691,88.9600,3.38
66,0.0010000000000000002,0.122721,95.8060,0.383668,88.8900,3.47
67,0.0010000000000000002,0.122618,95.7620,0.384349,88.8600,3.42
68,0.0010000000000000002,0.121135,95.8760,0.382037,88.9300,3.47
69,0.0010000000000000002,0.118718,95.8380,0.384040,88.9700,3.46
70,0.0010000000000000002,0.117648,96.0640,0.383738,88.8400,3.31
71,0.0010000000000000002,0.119746,95.9500,0.383285,88.8700,3.36
72,0.0010000000000000002,0.119472,95.8520,0.383451,88.9700,3.32
73,0.0010000000000000002,0.120003,95.9200,0.384111,88.9400,3.41
74,0.0010000000000000002,0.120049,95.9260,0.383141,88.8500,3.31
75,0.0010000000000000002,0.120102,95.9680,0.383954,88.9500,3.41
76,0.0010000000000000002,0.120514,95.9000,0.383938,88.9300,3.34
77,0.0010000000000000002,0.117549,95.9960,0.383718,88.8600,3.34
78,0.0010000000000000002,0.118500,95.9320,0.385651,88.8900,3.36
79,0.0010000000000000002,0.118114,95.9100,0.385855,88.7900,3.32
80,0.0010000000000000002,0.117925,96.0400,0.385526,88.8800,3.31
