epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.995640,26.6320,1.643115,40.0500,104.48
2,0.1,1.486178,45.5980,1.381129,51.2500,36.19
3,0.1,1.221787,55.9860,1.219754,58.6000,36.98
4,0.1,0.993448,64.7140,1.022802,64.7000,34.42
5,0.1,0.832029,70.8240,0.809523,72.4900,28.45
6,0.1,0.726728,74.5440,0.741492,74.4500,24.96
7,0.1,0.660286,77.1200,0.777324,74.2900,41.12
8,0.1,0.604225,79.1660,0.626023,78.9000,25.95
9,0.1,0.557339,80.9120,0.856624,72.0400,24.19
10,0.1,0.527906,81.7520,0.566191,80.9300,24.06
11,0.1,0.497813,82.7400,0.549540,81.3800,22.17
12,0.1,0.471675,83.5740,0.566842,81.2200,19.84
13,0.1,0.446398,84.4920,0.521749,82.7800,18.61
14,0.1,0.425435,85.2180,0.593855,79.9500,18.49
15,0.1,0.411916,85.6900,0.650265,78.1900,18.34
16,0.1,0.393323,86.3160,0.523160,82.5900,17.71
17,0.1,0.386183,86.3540,0.479089,83.9400,16.90
18,0.1,0.365659,87.3240,0.458757,84.4400,33.16
19,0.1,0.353701,87.6620,0.532677,82.7000,18.26
20,0.1,0.345044,87.9660,0.504861,83.1900,40.23
21,0.1,0.335798,88.2420,0.427524,85.6500,17.02
22,0.1,0.328246,88.6140,0.465013,84.3800,12.57
23,0.1,0.317203,88.9860,0.486611,84.2600,44.30
24,0.1,0.309728,89.1140,0.443054,85.3800,12.67
25,0.1,0.303821,89.4520,0.497671,84.2100,32.09
26,0.1,0.297775,89.5780,0.546418,83.5100,15.46
27,0.1,0.286552,89.8580,0.521155,83.8100,15.56
28,0.1,0.282920,89.8860,0.469141,85.2800,14.60
29,0.1,0.270854,90.6720,0.491924,84.7000,13.98
30,0.1,0.275302,90.3780,0.542946,82.7900,13.93
31,0.1,0.264584,90.7900,0.473083,84.8900,13.88
32,0.1,0.260322,90.9640,0.549934,83.4800,13.87
33,0.1,0.259247,90.9980,0.488352,84.2600,13.95
34,0.1,0.253259,91.1340,0.408467,86.4500,13.92
35,0.1,0.245445,91.3920,0.520514,84.6200,13.19
36,0.1,0.243833,91.4220,0.384718,87.4300,11.97
37,0.1,0.237490,91.7060,0.452868,84.9500,12.45
38,0.1,0.236006,91.6860,0.391331,87.4200,12.59
39,0.1,0.229849,91.8860,0.391673,87.5000,12.34
40,0.1,0.227803,92.0160,0.388639,87.0800,12.37
41,0.1,0.221409,92.2820,0.416983,86.5600,12.33
42,0.1,0.222623,92.1020,0.553458,83.3300,12.35
43,0.1,0.218001,92.3120,0.412636,86.8000,12.31
44,0.1,0.214623,92.4740,0.433125,86.7400,12.41
45,0.1,0.216224,92.3720,0.443044,86.0700,12.22
46,0.1,0.211087,92.6280,0.484965,84.5900,12.47
47,0.1,0.211715,92.5380,0.381432,87.8400,12.33
48,0.1,0.205884,92.7520,0.398438,87.3400,12.51
49,0.1,0.202581,92.8580,0.490553,85.5700,12.24
50,0.1,0.208232,92.5400,0.375460,87.7700,12.20
51,0.1,0.197574,93.0380,0.524401,83.9700,12.37
52,0.1,0.192560,93.0860,0.479063,85.5800,12.56
53,0.1,0.193422,93.2300,0.395116,87.7200,12.27
