epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.980771,25.7620,2.089912,30.0400,82.42
2,0.1,1.421617,47.3520,2.100636,31.9900,16.10
3,0.1,1.202462,55.9920,1.454671,50.3900,15.49
4,0.1,1.029325,62.6340,0.951720,65.8000,15.31
5,0.1,0.931233,66.7060,1.065873,63.8200,15.41
6,0.1,0.844779,69.6740,0.892147,69.7800,14.83
7,0.1,0.777128,72.4700,1.174102,63.6100,13.93
8,0.1,0.710070,74.9780,1.000746,66.7800,12.90
9,0.1,0.662089,76.6840,0.961624,68.5100,11.93
10,0.1,0.621257,78.2920,1.010486,68.3400,9.28
11,0.1,0.581699,79.5100,0.860296,70.8600,11.37
12,0.1,0.551529,80.4380,0.630108,77.6800,10.92
13,0.1,0.527590,81.7640,0.802830,73.5700,9.72
14,0.1,0.511489,82.1900,0.925701,70.5600,8.26
15,0.1,0.483236,83.1640,0.634125,79.4400,5.28
16,0.1,0.459460,84.0460,0.780303,74.7800,4.01
17,0.1,0.451379,84.3440,0.625281,79.4900,2.40
18,0.1,0.433224,84.7900,0.669741,78.5500,1.73
19,0.1,0.409491,85.6620,0.580884,80.6500,9.54
20,0.1,0.398281,86.1060,0.687730,78.1500,10.77
21,0.1,0.394940,86.2400,0.680852,78.8700,10.91
22,0.1,0.382028,86.5220,0.586552,80.7000,10.05
23,0.1,0.372152,87.0580,0.905108,74.4700,10.19
24,0.1,0.357839,87.4160,0.619718,79.5600,9.88
25,0.1,0.345665,87.8480,0.495833,84.3400,10.26
26,0.1,0.340566,87.9740,0.600131,80.2500,9.91
27,0.1,0.324133,88.7220,0.517055,82.7000,9.87
28,0.1,0.313850,88.9620,0.597105,80.7800,8.97
29,0.1,0.307575,89.3240,0.739642,77.5200,8.46
30,0.1,0.297985,89.6020,0.469418,84.8200,8.60
31,0.1,0.297673,89.4640,0.536900,82.3900,7.57
32,0.1,0.291093,89.7880,0.482788,84.1800,7.68
33,0.1,0.281629,90.0980,0.687969,79.6400,7.83
34,0.1,0.274182,90.3700,0.461738,84.8200,7.63
35,0.1,0.272986,90.4620,0.506899,83.9200,7.88
36,0.1,0.259087,91.0100,0.567602,81.8000,7.75
37,0.1,0.256582,91.0520,0.498741,84.2200,7.83
38,0.1,0.251309,91.1520,0.495083,84.3700,7.32
39,0.1,0.244642,91.4380,0.504049,84.7400,7.17
40,0.1,0.240205,91.5180,0.548402,82.8700,7.67
41,0.1,0.234592,91.7460,0.568027,83.2400,7.62
42,0.1,0.234857,91.7720,0.675972,79.9600,6.99
43,0.1,0.228258,91.9300,0.488942,84.9400,6.31
44,0.1,0.222572,92.1120,0.605752,82.9600,6.04
45,0.1,0.223714,92.1220,0.473051,85.1400,4.38
46,0.1,0.221805,92.1200,0.606963,82.2800,2.01
47,0.1,0.206363,92.7660,0.723559,79.8700,1.60
48,0.1,0.210067,92.5560,0.550049,84.1800,19.14
49,0.1,0.198265,93.0580,0.437753,86.5500,7.91
50,0.1,0.200635,93.0020,0.497894,85.5600,7.32
51,0.1,0.194078,93.0580,0.622041,83.1700,6.75
52,0.1,0.192279,93.2240,0.431374,86.6400,5.52
53,0.1,0.191728,93.2180,0.515739,85.1700,3.33
54,0.1,0.179278,93.7460,0.477034,85.8100,1.60
55,0.1,0.175742,93.7100,0.501874,85.3800,26.25
56,0.1,0.175787,93.9680,0.680009,82.3100,7.32
57,0.1,0.176424,93.7020,0.509928,85.2900,7.05
58,0.1,0.172359,93.8380,0.503375,85.5400,5.77
59,0.1,0.169869,94.0300,0.506217,85.2300,4.83
60,0.1,0.165414,94.1740,0.476884,86.5800,4.11
61,0.1,0.166717,94.1680,0.655706,82.9900,1.96
62,0.1,0.161129,94.4060,0.507947,85.6200,26.49
63,0.1,0.159667,94.3420,0.469708,86.7100,6.39
64,0.1,0.157412,94.3220,0.604352,84.2600,6.58
65,0.1,0.158617,94.3980,0.470463,85.5400,5.73
66,0.1,0.158107,94.4300,0.479350,86.1100,5.16
67,0.1,0.148221,94.8180,0.468778,86.8300,4.50
68,0.1,0.144004,94.9340,0.517351,86.2100,2.03
69,0.1,0.144668,94.8800,0.725075,81.8200,1.66
70,0.1,0.150051,94.6540,0.477451,86.4400,17.90
71,0.1,0.141626,95.0360,0.579193,85.1300,6.58
72,0.1,0.135566,95.1460,0.473168,87.1900,6.56
73,0.1,0.135728,95.1340,0.506323,86.0900,6.40
74,0.1,0.138371,95.0740,0.705268,82.5500,6.59
75,0.1,0.131818,95.2660,0.507255,86.2200,6.46
76,0.1,0.138285,95.1720,0.508016,86.2300,6.78
77,0.1,0.128662,95.4100,0.627233,84.6000,6.50
78,0.1,0.130877,95.3260,0.483490,86.9500,5.91
79,0.1,0.124052,95.6960,0.621238,84.5200,5.84
80,0.1,0.132275,95.1760,0.472192,86.4900,5.79
81,0.1,0.126373,95.4100,0.539688,86.1200,5.82
82,0.1,0.118058,95.8060,0.597800,84.8100,5.82
83,0.1,0.125133,95.6180,0.638211,84.9300,5.91
84,0.1,0.134589,95.1540,0.465149,87.0200,5.76
85,0.1,0.118052,95.7880,0.461743,87.4200,5.96
86,0.1,0.113621,95.9580,0.566707,85.0700,5.98
87,0.1,0.117070,95.8620,0.547269,85.9300,5.87
88,0.1,0.116846,95.9240,0.703406,82.4100,5.94
89,0.1,0.114547,95.9660,0.505888,86.7500,5.82
90,0.1,0.109945,96.1900,0.462839,87.1100,5.97
91,0.1,0.117722,95.8440,0.508014,86.6500,5.86
92,0.1,0.110163,96.0480,0.473477,87.6400,5.94
93,0.1,0.106651,96.2540,0.451958,87.8600,5.90
94,0.1,0.104250,96.2640,0.521641,86.4800,5.46
95,0.1,0.108831,96.1720,0.597094,85.3600,5.06
96,0.1,0.102411,96.3980,0.497330,86.4300,5.28
97,0.1,0.100859,96.4660,0.585367,86.1400,5.15
98,0.1,0.103095,96.3100,0.491908,86.9700,5.46
99,0.1,0.099186,96.4660,0.761269,83.0000,5.11
100,0.1,0.102407,96.3020,0.602991,84.9900,5.26
101,0.010000000000000002,0.069691,97.6780,0.360294,90.4300,5.12
102,0.010000000000000002,0.051253,98.4040,0.356800,90.6700,5.28
103,0.010000000000000002,0.042793,98.7300,0.355154,90.6700,5.21
104,0.010000000000000002,0.041263,98.7660,0.361065,90.6100,5.28
105,0.010000000000000002,0.038738,98.8620,0.360531,90.5900,5.17
106,0.010000000000000002,0.037496,98.7900,0.361544,90.6600,5.26
107,0.010000000000000002,0.035331,98.9640,0.363795,90.7100,5.13
108,0.010000000000000002,0.035016,98.9120,0.366924,90.5100,5.32
109,0.010000000000000002,0.033702,98.9720,0.368736,90.5800,5.04
110,0.010000000000000002,0.032293,99.0220,0.370370,90.6300,5.30
111,0.010000000000000002,0.032311,99.0340,0.376492,90.6200,5.13
112,0.010000000000000002,0.029556,99.1420,0.367337,90.5600,5.29
113,0.010000000000000002,0.028630,99.1760,0.374222,90.6400,5.16
114,0.010000000000000002,0.029734,99.1700,0.374079,90.6300,5.20
115,0.010000000000000002,0.029578,99.1220,0.372953,90.4800,5.20
116,0.010000000000000002,0.028812,99.1400,0.374008,90.4500,5.32
117,0.010000000000000002,0.027640,99.1660,0.376639,90.6200,5.18
118,0.010000000000000002,0.028228,99.1280,0.378413,90.5800,5.44
119,0.010000000000000002,0.027306,99.2060,0.382958,90.6000,5.03
120,0.010000000000000002,0.025132,99.2660,0.380161,90.6300,5.38
121,0.010000000000000002,0.024183,99.3040,0.382265,90.7500,5.08
122,0.010000000000000002,0.025238,99.2840,0.383907,90.6700,5.39
123,0.010000000000000002,0.023708,99.3240,0.383891,90.5400,5.15
124,0.010000000000000002,0.021616,99.4020,0.388348,90.6600,5.25
125,0.010000000000000002,0.023031,99.3240,0.386013,90.5200,5.15
126,0.010000000000000002,0.024273,99.3140,0.393251,90.7300,5.22
