epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,2.079485,22.7980,1.762350,34.9200,101.41
2,0.1,1.510371,43.4540,1.295455,52.2100,30.05
3,0.1,1.215882,55.9420,1.155749,58.1100,30.09
4,0.1,1.015750,63.9420,1.287221,56.2000,29.13
5,0.1,0.869050,69.2300,0.992146,65.3300,26.02
6,0.1,0.752734,73.5620,0.848550,71.0600,30.72
7,0.1,0.679305,76.3220,0.863035,70.4300,20.24
8,0.1,0.614941,78.7080,0.680191,77.1100,39.61
9,0.1,0.572561,80.0920,0.658080,77.7300,20.67
10,0.1,0.542911,81.2420,0.696491,76.3300,19.89
11,0.1,0.506865,82.3500,0.669382,78.0600,19.73
12,0.1,0.486026,83.0600,0.568664,81.3800,18.85
13,0.1,0.454817,84.2760,0.510086,82.8400,16.62
14,0.1,0.438460,84.8820,0.533956,81.4800,15.53
15,0.1,0.418666,85.5040,0.631762,78.7700,15.02
16,0.1,0.403553,86.0820,0.673392,79.2700,15.15
17,0.1,0.394111,86.3140,0.469501,84.3100,15.10
18,0.1,0.371357,87.0180,0.569267,81.8100,14.34
19,0.1,0.359873,87.5900,0.475112,84.2700,15.09
20,0.1,0.350873,87.7180,0.592345,81.1500,13.00
21,0.1,0.338233,88.1900,0.441446,85.1900,38.27
22,0.1,0.328827,88.7500,0.463774,84.9600,14.39
23,0.1,0.313182,89.0300,0.451226,84.7900,43.44
24,0.1,0.311866,89.1400,0.521218,83.1000,13.43
25,0.1,0.303930,89.4940,0.525132,83.0500,44.20
26,0.1,0.296866,89.6720,0.415900,86.2800,12.44
27,0.1,0.291755,89.8380,0.499495,84.3700,33.62
28,0.1,0.281217,90.2060,0.492437,84.1700,12.81
29,0.1,0.274008,90.5080,0.474591,84.8100,12.69
30,0.1,0.273231,90.5100,0.634739,80.9700,12.59
31,0.1,0.267086,90.7900,0.433075,85.7700,12.16
32,0.1,0.260403,90.9740,0.572729,83.1300,11.32
33,0.1,0.252548,91.2080,0.380582,87.1800,11.55
34,0.1,0.248682,91.1860,0.450314,85.5800,11.23
35,0.1,0.247709,91.4640,0.398015,87.4400,11.39
36,0.1,0.239239,91.6420,0.424152,86.4700,11.36
37,0.1,0.238846,91.5620,0.566426,83.1500,11.55
38,0.1,0.229564,91.9980,0.475503,85.6700,11.37
39,0.1,0.230801,91.9300,0.450979,85.7600,11.47
40,0.1,0.229101,91.9860,0.397923,87.4100,10.18
41,0.1,0.218475,92.3220,0.438499,86.2100,10.27
42,0.1,0.216663,92.4360,0.425679,86.8900,10.15
43,0.1,0.216005,92.4620,0.461621,85.9500,10.03
44,0.1,0.215024,92.3620,0.419249,86.4800,10.15
45,0.1,0.212843,92.4660,0.433274,86.5100,10.19
46,0.1,0.209779,92.7240,0.438479,86.9900,10.14
47,0.1,0.204961,92.7560,0.609243,83.0300,9.98
48,0.1,0.204307,92.7380,0.413788,86.8200,10.20
49,0.1,0.202694,92.9800,0.408663,86.9900,10.02
50,0.1,0.197577,93.0420,0.481427,85.7400,10.05
51,0.1,0.202628,92.9360,0.449251,86.2300,10.05
52,0.1,0.196408,93.0740,0.381135,88.2300,10.13
53,0.1,0.189511,93.3940,0.434818,87.5400,10.21
54,0.1,0.179540,93.7640,0.436627,86.4500,10.00
55,0.1,0.180164,93.7160,0.419612,87.1900,10.22
56,0.1,0.186341,93.4480,0.424117,87.0700,10.15
57,0.1,0.183849,93.5220,0.431020,86.8000,10.13
58,0.1,0.181788,93.6060,0.397271,88.0800,10.02
59,0.1,0.177972,93.8140,0.503338,85.8400,10.04
60,0.1,0.175161,93.8560,0.405545,87.4100,10.07
61,0.1,0.178290,93.6560,0.472372,86.0600,10.18
62,0.1,0.175721,93.7960,0.399922,87.4700,9.98
63,0.1,0.177121,93.8260,0.438825,86.5400,10.10
64,0.1,0.171704,93.9160,0.392197,88.0100,10.15
65,0.1,0.167871,94.1300,0.393331,87.8100,10.11
66,0.1,0.168838,94.0720,0.436129,87.3700,10.15
