channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
16-12-12-16-12-24-20-32-32-32-48-40-56-40-40,-436.77769688735737,9.580000077819824,14.550000100708008,2.573085310745239,3.5137151329040526,265402,46817680,0.571797291416211,0.679871010373818,0.42820270858378895,0.32012898962618197,87.34000008087159,436.700000404358,2.666764736175537,1,True
16-16-16-12-12-24-28-20-24-32-48-40-48-40-56,-424.6572627938393,11.579999945068359,16.829999975585938,3.37588530960083,4.321084907531739,261674,46264880,0.5637654743899654,0.6718434298842542,0.4362345256100346,0.32815657011574584,85.34000021362306,426.7000010681153,0.3707540035247803,1,True
12-16-12-12-12-24-20-20-24-24-64-48-56-40-56,-428.7572103454645,10.840000062561035,13.620000213623047,2.400226565551758,4.692815830612183,294710,41472560,0.6349401276300538,0.6022509289223386,0.3650598723699462,0.39774907107766144,86.08000009613038,430.4000004806519,2.7137746810913086,1,True
16-16-12-12-12-24-20-20-24-28-48-40-56-40-56,-413.78398013297465,13.29999994506836,19.84000009765625,4.269377122497558,3.9731830490112303,261498,42467888,0.5633862898951641,0.6167047560451979,0.43661371010483585,0.3832952439548021,83.62000021362304,418.1000010681152,0.36336326599121094,1,True
12-12-12-16-12-24-20-32-32-20-48-40-56-64-56,-430.082953368123,10.759999966430664,13.340000047302246,2.3997261726379393,4.1554381416320805,315078,45785648,0.6788221150738764,0.6648841797880626,0.32117788492612365,0.3351158202119374,86.16000019226074,430.8000009613037,2.0785107612609863,1,True
16-16-12-12-12-24-20-24-32-24-48-40-56-40-64,-433.8017770015202,10.059999960327149,16.740000180053713,3.065123444747925,4.911842366790771,279354,45122176,0.6018562804586409,0.6552494567732797,0.3981437195413591,0.3447505432267203,86.86000019836426,434.3000009918213,0.351146936416626,1,True
12-12-12-12-12-32-20-32-32-24-48-40-56-64-40,-430.74965846038185,10.599999946594238,13.960000161743164,2.478408222198486,3.6206210330963136,300774,44827024,0.6480047570418439,0.6509633561280993,0.3519952429581561,0.3490366438719007,86.32000021209717,431.60000106048585,0.4804649353027344,1,True
12-16-12-12-12-24-20-20-32-28-48-40-56-64-56,-436.9697595002464,9.579999960327148,14.189999975585938,2.8071202964782715,4.563132242965699,313046,44606000,0.6744442577248069,0.6477537180128218,0.3255557422751931,0.3522462819871782,87.34000019836427,436.7000009918213,0.3744316101074219,1,True
12-16-12-12-12-24-20-32-24-24-48-40-56-40-40,-425.0493366800848,11.340000021362306,13.910000122070313,2.4837734466552734,3.6176142471313475,244902,40292752,0.5276309156012875,0.5851181436795176,0.4723690843987125,0.41488185632048236,85.58000013732911,427.9000006866455,0.3868117332458496,1,True
12-16-16-12-12-24-20-24-32-28-48-40-56-40-48,-429.950806961125,10.639999952697753,14.660000152587891,2.4015089656829836,3.866001696014404,261318,43905504,0.5629984875709355,0.6375813445999825,0.4370015124290645,0.3624186554000175,86.28000020599366,431.4000010299683,0.3488285541534424,1,True
