epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.788564,1.788564,0.000000,0.000000,35.5680,1.526387,44.5000,69.18
2,0.1,1.356289,1.356289,0.000000,0.000000,50.6580,1.497767,45.6100,9.91
3,0.1,1.172927,1.172927,0.000000,0.000000,57.6140,1.282333,55.6800,10.55
4,0.1,1.042295,1.042295,0.000000,0.000000,62.4120,1.188760,57.8600,10.58
5,0.1,0.932109,0.932109,0.000000,0.000000,66.4120,0.890827,68.1200,10.61
6,0.1,0.858864,0.858864,0.000000,0.000000,69.4760,1.051234,63.9000,10.48
7,0.1,0.791468,0.791468,0.000000,0.000000,71.8920,0.869104,70.3500,10.53
8,0.1,0.732387,0.732387,0.000000,0.000000,74.2200,0.821020,72.2500,10.60
9,0.1,0.679968,0.679968,0.000000,0.000000,75.9300,0.763222,74.6200,10.56
10,0.1,0.650857,0.650857,0.000000,0.000000,77.3580,0.753690,74.3500,10.60
11,0.1,0.614182,0.614182,0.000000,0.000000,78.6380,0.687026,76.6300,10.61
12,0.1,0.593652,0.593652,0.000000,0.000000,79.3820,0.775144,73.9300,10.63
13,0.1,0.570294,0.570294,0.000000,0.000000,80.2160,0.722907,74.6700,10.54
14,0.1,0.546481,0.546481,0.000000,0.000000,81.1480,0.669361,76.8200,10.55
15,0.1,0.536503,0.536503,0.000000,0.000000,81.4400,0.661459,77.8800,10.65
16,0.1,0.518266,0.518266,0.000000,0.000000,82.1620,0.695489,77.6600,10.62
17,0.1,0.501235,0.501235,0.000000,0.000000,82.5500,0.601270,79.0200,10.55
18,0.1,0.497153,0.497153,0.000000,0.000000,82.7040,0.555905,80.8400,10.62
19,0.1,0.477470,0.477470,0.000000,0.000000,83.5020,0.749280,76.3000,10.45
20,0.1,0.467932,0.467932,0.000000,0.000000,83.7000,0.589581,80.1600,10.61
21,0.1,0.462018,0.462018,0.000000,0.000000,83.9220,0.689656,77.2900,10.69
22,0.1,0.450933,0.450933,0.000000,0.000000,84.5300,0.560983,81.4300,10.48
23,0.1,0.447006,0.447006,0.000000,0.000000,84.5120,0.534050,81.9000,10.54
24,0.1,0.427777,0.427777,0.000000,0.000000,85.2640,0.565469,81.2400,10.63
25,0.1,0.422538,0.422538,0.000000,0.000000,85.4480,0.544319,81.7700,10.60
26,0.1,0.417003,0.417003,0.000000,0.000000,85.5100,0.726373,77.1700,10.51
27,0.1,0.416744,0.416744,0.000000,0.000000,85.4700,0.596611,80.2100,10.54
28,0.1,0.412412,0.412412,0.000000,0.000000,85.6180,0.619240,80.0400,10.75
29,0.1,0.403300,0.403300,0.000000,0.000000,85.9680,0.524085,82.7400,10.58
30,0.1,0.394890,0.394890,0.000000,0.000000,86.2640,0.548183,82.1200,10.65
31,0.1,0.386342,0.386342,0.000000,0.000000,86.6000,0.641689,79.6000,10.61
32,0.1,0.387852,0.387852,0.000000,0.000000,86.4840,0.595851,80.4400,10.65
33,0.1,0.380679,0.380679,0.000000,0.000000,86.7680,0.512673,82.3800,11.39
34,0.1,0.379449,0.379449,0.000000,0.000000,86.7000,0.500555,83.2200,11.21
35,0.1,0.373560,0.373560,0.000000,0.000000,87.0100,0.582217,81.2100,10.47
36,0.1,0.368555,0.368555,0.000000,0.000000,87.0540,0.594520,80.5200,10.62
37,0.1,0.359557,0.359557,0.000000,0.000000,87.4500,0.488190,83.7200,10.61
38,0.1,0.358128,0.358128,0.000000,0.000000,87.6360,0.490308,83.4600,10.47
39,0.1,0.354445,0.354445,0.000000,0.000000,87.6560,0.483062,84.0200,12.05
40,0.1,0.351588,0.351588,0.000000,0.000000,87.6600,0.514603,82.8800,13.12
41,0.010000000000000002,0.279960,0.279960,0.000000,0.000000,90.3600,0.345592,88.2300,13.91
42,0.010000000000000002,0.256529,0.256529,0.000000,0.000000,91.1460,0.336654,88.7900,12.00
43,0.010000000000000002,0.246564,0.246564,0.000000,0.000000,91.5740,0.337249,88.4900,11.80
44,0.010000000000000002,0.240050,0.240050,0.000000,0.000000,91.5400,0.331674,88.6100,11.01
45,0.010000000000000002,0.238973,0.238973,0.000000,0.000000,91.7620,0.335850,88.9300,11.83
46,0.010000000000000002,0.230765,0.230765,0.000000,0.000000,92.0300,0.337960,88.5200,11.99
47,0.010000000000000002,0.226968,0.226968,0.000000,0.000000,92.0720,0.341939,88.6500,13.57
48,0.010000000000000002,0.224399,0.224399,0.000000,0.000000,92.2200,0.333830,88.7500,15.31
49,0.010000000000000002,0.222767,0.222767,0.000000,0.000000,92.2360,0.334300,88.7500,15.16
50,0.010000000000000002,0.220570,0.220570,0.000000,0.000000,92.2480,0.338393,88.8700,16.71
51,0.010000000000000002,0.217159,0.217159,0.000000,0.000000,92.2920,0.335044,88.9100,16.52
52,0.010000000000000002,0.216085,0.216085,0.000000,0.000000,92.4500,0.339023,88.9500,16.49
53,0.010000000000000002,0.214715,0.214715,0.000000,0.000000,92.4700,0.343922,88.6400,16.17
