epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,2.077635,25.2340,1.727282,36.1200,29.36
2,0.1,1.502010,44.1560,1.587057,45.3500,4.06
3,0.1,1.219798,56.0880,1.414031,52.9200,4.50
4,0.1,1.022116,63.2300,1.219823,58.5600,5.23
5,0.1,0.878603,68.9080,1.351105,58.2700,5.11
6,0.1,0.790664,72.1140,0.996884,66.7000,5.16
7,0.1,0.731902,74.3440,0.888159,70.5100,5.23
8,0.1,0.678270,76.2700,0.920510,71.0200,5.40
9,0.1,0.642945,77.5560,1.058874,65.8200,5.50
10,0.1,0.608079,78.6880,0.799981,73.2100,5.22
11,0.1,0.589177,79.2520,1.185052,67.7200,5.20
12,0.1,0.555349,80.6420,0.701888,76.2100,5.08
13,0.1,0.533468,81.6640,1.149350,66.4300,5.27
14,0.1,0.522069,81.6500,0.621363,78.7600,4.50
1,0.1,1.686326,37.3000,1.717478,41.9200,31.06
2,0.1,1.252898,54.5000,1.707910,44.9400,8.14
3,0.1,1.029222,62.8840,1.606842,55.3600,8.79
4,0.1,0.903935,67.7700,1.015032,65.1400,8.87
5,0.1,0.808139,71.5860,1.014757,65.4700,8.68
6,0.1,0.745170,73.8620,1.031146,66.8500,8.80
7,0.1,0.689713,76.0320,0.870376,70.2400,8.83
8,0.1,0.655830,77.0760,0.800186,74.0100,8.58
9,0.1,0.622631,78.4140,0.797011,73.3500,8.81
10,0.1,0.596086,79.3280,0.767418,75.2600,8.81
11,0.1,0.574503,80.2100,0.718563,75.9500,8.77
12,0.1,0.553391,80.7520,0.766488,75.1300,9.02
13,0.1,0.529797,81.6260,0.903681,72.3700,8.90
14,0.1,0.521837,81.9600,0.674680,76.9300,9.00
15,0.1,0.503513,82.5780,0.781669,75.9700,8.77
16,0.1,0.500485,82.7300,0.588561,80.4300,8.89
17,0.1,0.484431,83.4740,0.807379,74.9200,8.94
18,0.1,0.480464,83.3160,0.576598,80.8500,8.99
19,0.1,0.472218,83.7280,0.637809,78.4400,8.82
20,0.1,0.462931,84.0180,0.618074,79.0400,8.89
21,0.1,0.448298,84.5200,0.728751,75.8900,8.88
22,0.1,0.447050,84.5980,0.624388,79.1900,8.67
23,0.1,0.437693,84.7940,1.008127,72.2600,8.86
24,0.1,0.441381,84.7480,0.649767,79.4600,8.78
25,0.1,0.432063,85.0220,0.548533,81.7200,8.55
26,0.1,0.425479,85.1940,0.571792,81.4900,8.58
27,0.1,0.421694,85.3540,0.667813,78.7900,8.67
28,0.1,0.418259,85.4080,0.543344,82.1600,8.61
29,0.1,0.414249,85.6300,0.557174,81.3500,8.62
30,0.1,0.409806,85.9140,0.663298,78.6800,8.57
31,0.1,0.405718,86.0680,0.665743,79.2200,8.54
32,0.1,0.404894,85.9300,0.557520,81.7200,8.54
33,0.1,0.397341,86.2860,0.571056,81.8600,8.74
34,0.1,0.397337,86.2800,0.621260,80.2800,8.73
35,0.1,0.388489,86.3880,0.585271,81.4600,8.90
36,0.1,0.392157,86.5520,0.570141,81.2200,8.85
37,0.1,0.383688,86.7300,0.648051,79.4300,8.74
38,0.1,0.380575,86.7560,0.596131,80.9800,8.64
39,0.1,0.379325,86.8000,0.639091,79.6900,8.77
40,0.1,0.376280,86.8500,0.645861,80.6600,8.71
41,0.010000000000000002,0.281308,90.2700,0.364931,88.0600,45.83
42,0.010000000000000002,0.252830,91.2420,0.363012,88.1700,8.64
43,0.010000000000000002,0.240594,91.5900,0.356508,88.1800,50.57
44,0.010000000000000002,0.234365,91.7500,0.359068,88.7300,8.69
45,0.010000000000000002,0.230728,91.9840,0.357405,88.8300,10.24
46,0.010000000000000002,0.222546,92.2340,0.352947,88.4000,8.94
47,0.010000000000000002,0.219549,92.3740,0.358637,88.4900,8.76
48,0.010000000000000002,0.217361,92.4660,0.361369,88.6000,8.70
49,0.010000000000000002,0.214849,92.4040,0.362780,88.4200,8.71
50,0.010000000000000002,0.211353,92.6560,0.360144,88.7600,8.81
51,0.010000000000000002,0.205550,92.8080,0.364554,88.6100,8.74
52,0.010000000000000002,0.204591,92.9180,0.367614,88.4100,8.82
53,0.010000000000000002,0.205935,92.8400,0.367553,88.3800,8.87
54,0.010000000000000002,0.202691,92.9460,0.364140,88.7300,8.69
55,0.010000000000000002,0.200023,93.0500,0.368869,88.5600,8.78
56,0.010000000000000002,0.202593,92.7920,0.368118,88.8000,8.83
57,0.010000000000000002,0.195429,93.0980,0.379746,88.5600,8.89
58,0.010000000000000002,0.191779,93.3080,0.378608,88.2200,8.82
59,0.010000000000000002,0.196578,93.1460,0.371783,88.6200,8.90
60,0.010000000000000002,0.192024,93.1960,0.384397,88.2600,8.68
61,0.0010000000000000002,0.178844,93.7360,0.367091,88.7500,8.99
62,0.0010000000000000002,0.173338,93.9980,0.364736,88.7600,8.93
63,0.0010000000000000002,0.172033,94.0580,0.363434,88.8300,8.98
64,0.0010000000000000002,0.170383,94.1120,0.366313,88.8600,8.92
65,0.0010000000000000002,0.172264,94.0160,0.367111,88.8200,8.80
66,0.0010000000000000002,0.170082,94.1080,0.365957,88.8600,8.90
67,0.0010000000000000002,0.170654,94.1320,0.363072,88.9300,8.69
68,0.0010000000000000002,0.167643,94.1640,0.365097,88.9800,8.91
69,0.0010000000000000002,0.168363,94.1420,0.366012,89.0900,8.73
70,0.0010000000000000002,0.166199,94.2900,0.363320,89.0000,8.83
71,0.0010000000000000002,0.167854,94.0500,0.365225,89.1400,8.86
72,0.0010000000000000002,0.165000,94.2240,0.363739,89.0700,8.86
73,0.0010000000000000002,0.167072,94.1440,0.365244,88.9100,8.74
74,0.0010000000000000002,0.166719,94.1960,0.366655,89.0500,8.84
75,0.0010000000000000002,0.168925,94.0700,0.365329,88.9500,8.87
76,0.0010000000000000002,0.163970,94.2380,0.364286,89.1200,7.88
77,0.0010000000000000002,0.166037,94.1460,0.366224,89.0000,7.64
78,0.0010000000000000002,0.165254,94.3080,0.363486,88.9900,7.60
79,0.0010000000000000002,0.164833,94.1620,0.366288,88.9200,7.70
80,0.0010000000000000002,0.162042,94.4220,0.365299,89.0000,7.32
1,0.1,1.543352,43.2340,1.539062,44.8800,20.12
2,0.1,1.136775,59.6800,1.131012,59.3000,4.53
3,0.1,0.971606,65.5320,0.984851,65.2800,4.46
4,0.1,0.846524,70.1620,0.967065,67.0300,5.38
5,0.1,0.776082,72.9760,0.891928,70.3600,5.49
6,0.1,0.721608,74.7260,0.978184,70.2300,5.47
7,0.1,0.677407,76.4920,0.786819,73.1500,5.59
8,0.1,0.651390,77.3860,0.718118,74.4300,5.40
9,0.1,0.612623,78.8040,0.702342,76.2300,5.44
10,0.1,0.596335,79.4880,0.667295,77.1000,5.42
11,0.1,0.580551,80.1360,0.637332,77.9200,5.45
12,0.1,0.554690,80.6320,0.654744,78.2200,5.44
13,0.1,0.538765,81.3940,0.702152,76.8700,5.49
14,0.1,0.527018,81.7200,0.800055,73.3900,5.52
15,0.1,0.515280,82.1200,0.767202,75.2000,5.43
16,0.1,0.511748,82.2320,0.542521,81.6100,5.49
17,0.1,0.494753,82.9380,0.557462,81.5700,5.44
18,0.1,0.488344,83.1520,0.646825,77.6400,5.44
19,0.1,0.484428,83.1940,0.520388,82.4500,5.54
20,0.1,0.473594,83.5920,0.544252,81.5000,5.40
21,0.1,0.472362,83.6420,0.609279,80.1800,5.49
22,0.1,0.458500,84.0060,0.610654,80.6200,5.49
23,0.1,0.455130,84.3000,0.627458,79.3900,5.45
24,0.1,0.452039,84.1880,0.563186,81.1700,5.45
25,0.1,0.449460,84.5820,0.569792,81.4300,5.41
26,0.1,0.441537,84.6340,0.543394,81.6200,5.44
27,0.1,0.437483,84.9240,0.574434,80.3400,5.49
28,0.1,0.434094,85.0700,0.723433,77.6700,5.42
29,0.1,0.428248,85.0700,0.878978,74.2300,5.43
30,0.1,0.420732,85.3000,0.494724,82.7900,5.37
31,0.1,0.419347,85.4380,0.554477,81.9600,5.36
32,0.1,0.418615,85.4380,0.574728,80.5000,5.51
33,0.1,0.411577,85.8080,0.530407,82.1600,5.47
34,0.1,0.411888,85.5980,0.479370,84.1500,5.44
35,0.1,0.410383,85.8020,0.527247,82.4500,5.42
36,0.1,0.401744,86.0640,0.627144,79.8100,5.42
37,0.1,0.405177,85.9020,0.501581,83.0300,5.51
38,0.1,0.394764,86.3040,0.634554,79.0500,5.48
