epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
71,0.0010000000000000002,1.458125,0.266710,1.968732,0.000000,92.8580,0.545763,88.5200,2.07
72,0.0010000000000000002,1.458454,0.266882,1.969127,0.000000,92.8760,0.547060,88.5200,2.06
73,0.0010000000000000002,1.451536,0.263952,1.960501,0.000000,92.9020,0.547841,88.5800,2.04
74,0.0010000000000000002,1.455010,0.266660,1.964303,0.000000,92.9360,0.545970,88.4800,2.06
75,0.0010000000000000002,1.437180,0.262373,1.940669,0.000000,93.0880,0.546238,88.5000,2.10
76,0.0010000000000000002,1.457246,0.269729,1.966182,0.000000,92.7100,0.546541,88.5400,2.11
77,0.0010000000000000002,1.448952,0.265144,1.956298,0.000000,92.9420,0.545533,88.5500,2.14
78,0.0010000000000000002,1.457530,0.266137,1.968127,0.000000,92.8860,0.546787,88.4600,2.14
79,0.0010000000000000002,1.457998,0.268376,1.967836,0.000000,92.8220,0.544279,88.5400,2.13
80,0.0010000000000000002,1.444634,0.262980,1.951057,0.000000,93.0620,0.544869,88.5400,2.14
