epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,2.153122,20.1040,1.792308,29.4100,24.92
2,0.1,1.520181,43.4180,1.456775,48.1900,5.42
3,0.1,1.199108,56.5800,1.081166,61.3500,4.63
4,0.1,0.985125,64.7980,1.212881,60.9100,4.77
5,0.1,0.848797,70.0540,1.076500,65.1300,6.38
6,0.1,0.754154,73.3080,0.819238,71.8300,6.70
7,0.1,0.688030,75.9540,0.812736,72.9900,8.05
8,0.1,0.631129,78.0380,0.781102,72.6600,9.78
9,0.1,0.584015,79.7880,0.870058,72.5300,10.21
10,0.1,0.545451,81.3160,0.674137,76.8700,10.22
11,0.1,0.523090,81.9080,0.589683,80.1600,10.04
12,0.1,0.489028,82.9500,0.651511,78.4500,10.01
13,0.1,0.467073,83.7520,0.662109,77.8500,10.22
14,0.1,0.449490,84.3960,0.520372,82.9500,10.21
15,0.1,0.429605,85.1200,0.543297,81.6900,10.17
16,0.1,0.411246,85.7380,0.509919,82.2800,10.04
17,0.1,0.401728,86.1440,0.583323,80.6900,10.12
18,0.1,0.379134,86.7300,0.530794,82.5300,10.30
19,0.1,0.370603,86.9700,0.479816,83.2800,10.32
20,0.1,0.360980,87.3860,0.554819,81.5900,10.17
21,0.1,0.350843,87.7560,0.545087,82.2900,9.87
22,0.1,0.338026,88.3360,0.450802,84.6100,10.31
23,0.1,0.323257,88.7300,0.469110,84.4000,10.10
24,0.1,0.316426,89.0280,0.546547,82.0500,10.14
25,0.1,0.310663,89.2760,0.443456,85.3000,10.07
26,0.1,0.302540,89.5200,0.488043,84.1000,10.28
27,0.1,0.293421,89.7760,0.494007,83.8000,10.18
28,0.1,0.281338,90.0540,0.509178,84.2400,9.92
29,0.1,0.278340,90.4440,0.590994,82.7300,10.24
30,0.1,0.273295,90.6140,0.478900,84.8200,10.16
31,0.1,0.269468,90.5380,0.439385,85.3900,10.07
32,0.1,0.264438,90.7740,0.442764,85.5500,10.16
33,0.1,0.257138,90.9360,0.396392,87.0900,10.28
34,0.1,0.256892,90.9620,0.434801,86.0500,10.25
35,0.1,0.247244,91.1380,0.491116,84.5600,10.21
36,0.1,0.250314,91.1500,0.446790,85.9600,10.13
37,0.1,0.246651,91.4300,0.461190,85.2500,10.11
38,0.1,0.238439,91.5300,0.364348,88.2600,10.19
39,0.1,0.233162,91.7920,0.481512,84.9300,10.12
40,0.1,0.231289,91.9680,0.439502,86.2800,10.19
41,0.1,0.226834,92.0900,0.436324,86.7300,10.16
42,0.1,0.226852,92.0380,0.443439,86.1600,10.16
43,0.1,0.221674,92.1720,0.488355,85.2400,10.02
44,0.1,0.215159,92.4180,0.424277,86.8800,10.27
45,0.1,0.219310,92.3440,0.463938,85.5700,10.20
46,0.1,0.216076,92.5040,0.406719,86.8900,10.04
47,0.1,0.205883,92.8520,0.403047,87.1800,10.26
48,0.1,0.205164,92.7800,0.540562,84.2900,10.06
49,0.1,0.201010,92.9280,0.386380,87.8600,10.15
50,0.1,0.206583,92.7080,0.445172,86.3800,10.13
51,0.1,0.196585,93.1420,0.425007,87.2500,10.24
52,0.1,0.193306,93.3160,0.458473,85.8600,10.07
53,0.1,0.200150,93.0500,0.394326,87.8800,10.18
54,0.1,0.194276,93.1780,0.460608,86.1900,10.15
55,0.1,0.190862,93.3120,0.452633,86.0700,10.14
56,0.1,0.191188,93.2100,0.463790,86.2900,10.10
57,0.1,0.186899,93.4740,0.403901,87.7200,10.26
58,0.1,0.188142,93.3600,0.393668,88.0000,10.24
