channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
8-16-40,22.779356203746516,32.55,31.34,1.7442148647308349,1.7798178344726563,164930,20386192,0.3553346518612357,0.2960416012223298,0.6446653481387643,0.7039583987776702,7.72323751449585,3
8-20-32,24.690008841164563,33.35,32.4,1.8063564910888672,1.7766137451171875,130066,20459840,0.2802216505728702,0.29711109334949226,0.7197783494271298,0.7028889066505077,6.831058740615845,3
8-24-56,16.02658637802954,34.2,29.88,1.746302969932556,1.8330375061035156,322818,35537456,0.695497615015706,0.5160632931156585,0.30450238498429405,0.48393670688434154,7.189036130905151,3
8-20-56,10.603463897814741,27.4,28.3,1.8547048349380493,1.8471223022460936,306178,31685168,0.6596474445981291,0.4601216288808879,0.3403525554018709,0.5398783711191121,7.136182546615601,3
8-16-64,11.693979445590575,31.0,33.12,1.836102562904358,1.7736413269042968,371282,33546880,0.7999112363568988,0.4871568006037298,0.20008876364310124,0.5128431993962702,13.08801817893982,3
8-16-64,12.693979445590575,32.0,34.46,1.8413525400161743,1.759685986328125,371282,33546880,0.7999112363568988,0.4871568006037298,0.20008876364310124,0.5128431993962702,13.300365447998047,3
16-20-32,18.88953664336634,32.15,30.92,1.7705009059906005,1.7902375244140625,149178,38744384,0.32139763957651984,0.562633250865724,0.6786023604234801,0.437366749134276,8.328695058822632,3
16-20-32,19.339536643366344,32.6,31.18,1.7456624355316162,1.7715439453125,149178,38744384,0.32139763957651984,0.562633250865724,0.6786023604234801,0.437366749134276,8.236142635345459,3
8-16-64,15.293979445590576,34.6,33.96,1.7585041446685792,1.7577051147460938,371282,33546880,0.7999112363568988,0.4871568006037298,0.20008876364310124,0.5128431993962702,12.885591745376587,3
8-16-64,14.943979445590575,34.25,33.72,1.7556359996795654,1.7727314849853515,371282,33546880,0.7999112363568988,0.4871568006037298,0.20008876364310124,0.5128431993962702,12.89169716835022,3
8-32-32,18.294365431863536,31.65,30.2,1.7575070896148681,1.793921142578125,185170,33841472,0.3989408687633846,0.4914347691123796,0.6010591312366154,0.5085652308876204,5.052854061126709,3
8-32-32,19.194365431863535,32.55,30.82,1.7674712142944335,1.7896552001953125,185170,33841472,0.3989408687633846,0.4914347691123796,0.6010591312366154,0.5085652308876204,5.327007293701172,3
8-32-32,16.344365431863537,29.7,31.14,1.7915465612411499,1.7824830444335937,185170,33841472,0.3989408687633846,0.4914347691123796,0.6010591312366154,0.5085652308876204,5.346391201019287,3
16-20-32,18.63953664336634,31.9,31.64,1.8351363821029663,1.7786384399414064,149178,38744384,0.32139763957651984,0.562633250865724,0.6786023604234801,0.437366749134276,7.05727744102478,3
12-24-32,23.907910751105725,35.85,32.68,1.6675364961624146,1.730195068359375,154102,31961408,0.3320061876015288,0.4641330956580897,0.6679938123984712,0.5358669043419103,8.164389610290527,3
8-32-32,17.344365431863537,30.7,29.72,1.7699958095550536,1.8023611572265625,185170,33841472,0.3989408687633846,0.4914347691123796,0.6010591312366154,0.5085652308876204,5.237244129180908,3
12-24-32,21.157910751105725,33.1,30.36,1.7444487771987915,1.77960869140625,154102,31961408,0.3320061876015288,0.4641330956580897,0.6679938123984712,0.5358669043419103,7.811546564102173,3
12-24-32,21.20791075110572,33.15,33.12,1.7965108270645143,1.7242704711914063,154102,31961408,0.3320061876015288,0.4641330956580897,0.6679938123984712,0.5358669043419103,7.578481435775757,3
12-24-32,19.757910751105722,31.7,30.42,1.745378059387207,1.75880673828125,154102,31961408,0.3320061876015288,0.4641330956580897,0.6679938123984712,0.5358669043419103,6.943028688430786,3
12-28-48,14.081960102246153,32.6,31.62,1.7127681674957276,1.7605771362304687,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,9.79451870918274,3
12-28-48,16.981960102246152,35.5,30.6,1.6611783351898193,1.756832568359375,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,10.235363483428955,3
12-28-48,16.181960102246155,34.7,31.62,1.7163159399032593,1.758417645263672,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,10.105968236923218,3
16-20-48,12.694772827161898,30.9,32.82,1.8069669504165649,1.7570639404296875,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,6.186676263809204,3
12-28-48,16.181960102246155,34.7,32.16,1.681964548110962,1.7735798095703126,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,10.410529613494873,3
8-16-40,22.97935620374652,32.75,31.78,1.710064977645874,1.7664297485351563,164930,20386192,0.3553346518612357,0.2960416012223298,0.6446653481387643,0.7039583987776702,7.886805295944214,3
8-16-40,24.47935620374652,34.25,31.4,1.7448001632690429,1.7885030883789061,164930,20386192,0.3553346518612357,0.2960416012223298,0.6446653481387643,0.7039583987776702,7.898573637008667,3
16-20-48,12.5947728271619,30.8,33.22,1.814406310081482,1.7340165893554687,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,5.225796461105347,3
16-20-48,12.694772827161898,30.9,34.86,1.831920111656189,1.7253526916503907,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,5.241333723068237,3
16-24-64,4.0160443022680035,30.5,31.48,1.8224416255950928,1.7870417388916016,421946,58983040,0.9090646638831078,0.8565323826323586,0.0909353361168922,0.14346761736764135,8.226736783981323,3
8-16-40,21.57935620374652,31.35,32.18,1.7468267116546632,1.7689613952636718,164930,20386192,0.3553346518612357,0.2960416012223298,0.6446653481387643,0.7039583987776702,7.916692495346069,3
16-20-48,11.7447728271619,29.95,32.04,1.8199492502212524,1.7666892700195314,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,4.9841907024383545,3
16-24-64,3.316044302268004,29.8,30.2,1.8191669311523437,1.7957336364746095,421946,58983040,0.9090646638831078,0.8565323826323586,0.0909353361168922,0.14346761736764135,8.07258677482605,3
16-24-64,3.4660443022680028,29.95,28.44,1.8143436756134033,1.8517478302001953,421946,58983040,0.9090646638831078,0.8565323826323586,0.0909353361168922,0.14346761736764135,8.123293161392212,3
