channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
8-24-32,20.253097944659526,30.25,30.42,1.8781163997650145,1.7992772094726563,145842,24256832,0.31421036983414985,0.35224976718854845,0.6857896301658502,0.6477502328114515,5.144585847854614,3
16-20-32,20.239536643366343,33.5,31.66,1.759907569885254,1.7835603515625,149178,38744384,0.32139763957651984,0.562633250865724,0.6786023604234801,0.437366749134276,6.637050151824951,3
8-32-32,18.094365431863537,31.45,30.4,1.7405909328460694,1.78972607421875,185170,33841472,0.3989408687633846,0.4914347691123796,0.6010591312366154,0.5085652308876204,4.03518009185791,3
12-28-48,16.13196010224615,34.65,32.54,1.7037287387847901,1.7625745971679687,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,6.345923662185669,3
8-20-48,21.94524502496012,35.55,33.26,1.7277281866073608,1.7672580200195311,237106,27279840,0.5108347660474756,0.39614889895518307,0.4891652339525244,0.6038511010448169,4.970715045928955,3
8-16-40,24.379356203746518,34.15,31.86,1.7350335865020752,1.7765906860351564,164930,20386192,0.3553346518612357,0.2960416012223298,0.6446653481387643,0.7039583987776702,4.895263433456421,3
16-20-48,14.694772827161898,32.9,33.68,1.7727249813079835,1.7521388305664063,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,4.457799196243286,3
16-24-64,4.866044302268005,31.35,31.06,1.784279227256775,1.7772422637939453,421946,58983040,0.9090646638831078,0.8565323826323586,0.0909353361168922,0.14346761736764135,5.393550634384155,3
12-20-48,20.5127413632542,36.05,33.5,1.6874881734848022,1.74450224609375,245222,34947552,0.5283203419554717,0.507496900494248,0.47167965804452827,0.492503099505752,5.443316459655762,3
8-24-40,18.257193568478296,30.5,30.88,1.7928170528411864,1.8014982177734375,194466,27353488,0.4189687043524348,0.3972183910823455,0.5810312956475652,0.6027816089176545,4.99935245513916,3
8-20-56,13.503463897814743,30.3,29.24,1.8257123022079467,1.84062373046875,306178,31685168,0.6596474445981291,0.4601216288808879,0.3403525554018709,0.5398783711191121,5.2790539264678955,3
8-28-48,14.089830827647837,30.65,30.04,1.7788336277008057,1.8026573364257812,272402,35611104,0.5868784929139897,0.5171327852428209,0.41312150708601025,0.4828672147571791,4.416352272033691,3
8-20-32,25.99000884116456,34.65,32.4,1.727316171646118,1.7804605712890624,130066,20459840,0.2802216505728702,0.29711109334949226,0.7197783494271298,0.7028889066505077,4.279904365539551,3
