epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.961927,25.4540,1.872155,30.9000,7.27
2,0.1,1.541003,42.0680,1.534074,44.2600,3.35
3,0.1,1.314712,51.1440,1.780245,42.0400,3.38
4,0.1,1.141374,58.3200,1.150150,59.6400,3.33
5,0.1,1.001832,63.8760,1.158312,62.0300,3.43
6,0.1,0.905566,67.4960,1.231917,58.9600,3.38
7,0.1,0.849075,69.8600,1.092794,64.3700,3.39
8,0.1,0.771559,72.6420,1.381960,57.3000,3.42
9,0.1,0.720262,74.8400,0.941749,68.8200,3.51
10,0.1,0.673050,76.2740,0.776213,74.3100,3.38
11,0.1,0.628348,77.9660,0.734929,75.9900,3.36
12,0.1,0.596140,79.1860,0.899283,71.2900,3.36
13,0.1,0.565291,80.1800,0.854287,72.0600,3.38
14,0.1,0.545127,81.0500,1.433754,62.2000,3.35
15,0.1,0.520551,81.6660,0.726334,77.0800,3.36
16,0.1,0.498161,82.5820,0.838201,73.3300,3.40
17,0.1,0.485427,82.8820,0.674556,78.2000,3.34
18,0.1,0.460753,83.9680,0.743702,77.0100,3.38
19,0.1,0.446128,84.3940,0.939089,73.8000,3.33
20,0.1,0.434885,84.7140,0.740041,77.2600,3.39
21,0.1,0.423713,85.1460,0.820661,75.3800,3.29
22,0.1,0.411035,85.5380,0.621661,80.4900,3.32
23,0.1,0.403125,85.9400,0.675729,79.3000,3.35
24,0.1,0.382872,86.6460,0.686983,77.4800,3.34
25,0.1,0.382090,86.5440,0.673200,78.2600,3.41
26,0.1,0.376196,86.6620,0.592273,80.8300,3.33
27,0.1,0.368883,87.0640,1.027575,72.2900,3.40
28,0.1,0.360350,87.4380,0.559129,81.8900,3.35
29,0.1,0.347805,87.7980,0.757000,77.3000,3.36
30,0.1,0.345915,87.8860,0.561557,82.4000,3.37
31,0.1,0.326215,88.5600,0.794529,77.4500,3.42
32,0.1,0.325104,88.8020,0.494136,83.4600,3.37
33,0.1,0.314288,89.1080,0.565365,82.5400,3.41
34,0.1,0.311482,89.1820,0.575187,81.9300,3.44
35,0.1,0.306294,89.2140,0.830656,75.4200,3.44
36,0.1,0.307649,89.2460,0.645385,80.1200,3.42
37,0.1,0.293238,89.6360,0.635987,81.3500,3.42
38,0.1,0.285675,89.9260,0.504809,83.8700,3.37
39,0.1,0.279178,90.2700,0.785887,77.2200,3.31
40,0.1,0.279947,90.2860,0.565111,82.6200,3.38
41,0.010000000000000002,0.228334,92.0820,0.380903,87.3000,3.42
42,0.010000000000000002,0.204169,92.8820,0.377349,87.4100,3.70
43,0.010000000000000002,0.197126,93.2260,0.381393,87.4900,5.16
44,0.010000000000000002,0.195455,93.2280,0.380497,87.6100,3.93
45,0.010000000000000002,0.185981,93.6360,0.384205,87.7100,6.39
46,0.010000000000000002,0.186599,93.5880,0.375827,87.7500,6.26
47,0.010000000000000002,0.181681,93.7480,0.384948,87.6600,6.21
48,0.010000000000000002,0.182709,93.6760,0.389823,87.5700,6.12
49,0.010000000000000002,0.181834,93.7400,0.398034,87.4900,6.01
50,0.010000000000000002,0.178513,93.7780,0.384571,87.7700,5.90
51,0.010000000000000002,0.177334,93.8960,0.388028,87.7900,5.59
52,0.010000000000000002,0.175537,93.8400,0.392070,87.7900,5.41
53,0.010000000000000002,0.172534,94.0040,0.391363,87.8300,5.51
54,0.010000000000000002,0.169360,94.1500,0.398197,87.4900,5.44
55,0.010000000000000002,0.169640,94.1440,0.395326,87.8100,5.52
56,0.010000000000000002,0.167533,94.2060,0.400721,87.7300,5.44
57,0.010000000000000002,0.164873,94.3220,0.404544,87.7900,5.53
58,0.010000000000000002,0.164032,94.2820,0.405072,87.6900,5.47
59,0.010000000000000002,0.161763,94.4320,0.399951,87.8500,5.39
60,0.010000000000000002,0.160464,94.4040,0.412955,87.5200,5.59
61,0.0010000000000000002,0.159158,94.5200,0.392698,87.9600,5.51
62,0.0010000000000000002,0.155250,94.6720,0.392562,87.9900,5.48
63,0.0010000000000000002,0.155146,94.7080,0.392894,88.0600,5.54
64,0.0010000000000000002,0.151745,94.7480,0.392652,87.9100,5.56
65,0.0010000000000000002,0.153630,94.7920,0.392870,87.8800,5.57
66,0.0010000000000000002,0.152458,94.7280,0.393253,88.0200,5.52
67,0.0010000000000000002,0.152645,94.7240,0.392379,87.9900,5.59
68,0.0010000000000000002,0.152823,94.7260,0.393143,87.9200,5.48
69,0.0010000000000000002,0.151470,94.7080,0.392913,87.9400,5.68
70,0.0010000000000000002,0.151945,94.7300,0.392805,88.1400,5.54
71,0.0010000000000000002,0.149534,94.8820,0.393516,88.0200,5.52
72,0.0010000000000000002,0.149450,94.8760,0.394258,87.9600,5.54
73,0.0010000000000000002,0.152568,94.5740,0.393160,88.0500,5.49
74,0.0010000000000000002,0.149739,94.8760,0.392541,88.0500,5.66
75,0.0010000000000000002,0.151447,94.8120,0.392640,88.0900,5.59
76,0.0010000000000000002,0.151511,94.7840,0.393181,88.0100,5.58
77,0.0010000000000000002,0.149783,94.7700,0.392947,88.0300,5.51
78,0.0010000000000000002,0.151986,94.7420,0.393019,87.9800,5.62
79,0.0010000000000000002,0.149773,94.7580,0.392558,88.0600,5.62
80,0.0010000000000000002,0.148777,94.8880,0.393721,88.0100,5.61
