channels,fitness,test_acc,train_acc,test_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,eval_time_sec,epochs
8-20-32,23.440008841164563,32.1,33.14,1.7944003467559815,1.7812187255859375,130066,20459840,0.2802216505728702,0.29711109334949226,0.7197783494271298,0.7028889066505077,2.2722408771514893,3
8-24-56,19.176586378029537,37.35,30.4,1.6807199001312256,1.834017120361328,322818,35537456,0.695497615015706,0.5160632931156585,0.30450238498429405,0.48393670688434154,2.2344207763671875,3
8-16-64,13.143979445590578,32.45,33.66,1.7762102661132813,1.7558548828125,371282,33546880,0.7999112363568988,0.4871568006037298,0.20008876364310124,0.5128431993962702,2.254077434539795,3
16-16-32,21.673511030305182,33.8,33.16,1.7155356426239015,1.7625028076171876,135706,35537216,0.29237279006536626,0.5160598079142882,0.7076272099346337,0.4839401920857118,2.23482346534729,3
8-32-32,18.094365431863537,31.45,29.36,1.7801544208526612,1.80841474609375,185170,33841472,0.3989408687633846,0.4914347691123796,0.6010591312366154,0.5085652308876204,1.839606761932373,3
12-24-32,19.157910751105725,31.1,30.9,1.7631412343978883,1.7597117919921874,154102,31961408,0.3320061876015288,0.4641330956580897,0.6679938123984712,0.5358669043419103,2.3264143466949463,3
12-28-48,16.581960102246153,35.1,32.32,1.6619493494033812,1.756670199584961,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,2.311727523803711,3
8-16-40,24.07935620374652,33.85,32.78,1.7156415863037109,1.7722756713867187,164930,20386192,0.3553346518612357,0.2960416012223298,0.6446653481387643,0.7039583987776702,2.212228536605835,3
16-20-48,13.7447728271619,31.95,33.48,1.802876543045044,1.7484088745117188,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,2.242464065551758,3
16-24-64,2.616044302268005,29.1,29.44,1.834028886795044,1.8499628540039061,421946,58983040,0.9090646638831078,0.8565323826323586,0.0909353361168922,0.14346761736764135,2.229877233505249,3
12-20-48,16.8627413632542,32.4,32.12,1.7233173751831055,1.7541256591796874,245222,34947552,0.5283203419554717,0.507496900494248,0.47167965804452827,0.492503099505752,2.3347625732421875,3
8-24-40,17.207193568478296,29.45,32.34,1.8859734954833984,1.7758383056640625,194466,27353488,0.4189687043524348,0.3972183910823455,0.5810312956475652,0.6027816089176545,2.249774694442749,3
8-20-56,11.553463897814744,28.35,29.1,1.8363036966323854,1.8620550842285157,306178,31685168,0.6596474445981291,0.4601216288808879,0.3403525554018709,0.5398783711191121,2.308145046234131,3
8-28-48,17.28983082764784,33.85,32.58,1.7122462673187255,1.7774384155273437,272402,35611104,0.5868784929139897,0.5171327852428209,0.41312150708601025,0.4828672147571791,1.8816044330596924,3
8-16-32,26.59861616440763,34.15,30.9,1.7746001958847046,1.784871728515625,116882,17326400,0.2518172847804823,0.251608304259009,0.7481827152195177,0.7483916957409911,9.740123748779297,3
8-20-40,23.357426672743394,34.25,32.32,1.7529442615509032,1.7483487060546874,178402,23538064,0.38435950137238933,0.34181205377805124,0.6156404986276107,0.6581879462219488,3.9448187351226807,3
