epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,2.405872,2.405872,0.000000,0.000000,15.4900,2.951885,15.4300,139.91
2,0.1,1.888930,1.888930,0.000000,0.000000,28.7400,2.052654,22.7600,14.55
3,0.1,1.687693,1.687693,0.000000,0.000000,37.0640,1.800384,33.5500,14.33
4,0.1,1.511273,1.511273,0.000000,0.000000,43.9400,1.687273,40.9300,15.90
5,0.1,1.366345,1.366345,0.000000,0.000000,49.7840,1.651156,42.9500,16.49
6,0.1,1.258751,1.258751,0.000000,0.000000,54.3760,1.475940,46.6200,16.52
7,0.1,1.165045,1.165045,0.000000,0.000000,57.8940,1.291046,54.0400,16.51
8,0.1,1.073156,1.073156,0.000000,0.000000,61.4460,1.278278,55.7800,16.77
9,0.1,1.009936,1.009936,0.000000,0.000000,64.0460,1.288093,57.3400,16.34
10,0.1,0.946986,0.946986,0.000000,0.000000,65.9940,0.995982,64.6500,16.65
11,0.1,0.904374,0.904374,0.000000,0.000000,67.4560,1.098674,62.7200,16.18
12,0.1,0.868034,0.868034,0.000000,0.000000,69.0640,0.960397,66.3900,16.57
13,0.1,0.824346,0.824346,0.000000,0.000000,70.5480,1.271645,57.4100,16.53
14,0.1,0.785910,0.785910,0.000000,0.000000,72.1680,0.926935,68.4000,16.55
15,0.1,0.752637,0.752637,0.000000,0.000000,73.4900,0.927074,68.1900,16.54
16,0.1,0.722179,0.722179,0.000000,0.000000,74.6020,0.951895,67.5300,16.35
17,0.1,0.676068,0.676068,0.000000,0.000000,76.1960,0.785103,73.5400,16.68
18,0.1,0.654163,0.654163,0.000000,0.000000,76.9940,0.800719,72.3400,16.37
19,0.1,0.631430,0.631430,0.000000,0.000000,77.6400,0.862768,71.5100,16.84
20,0.1,0.618058,0.618058,0.000000,0.000000,78.4260,0.855827,70.5700,16.48
21,0.1,0.594103,0.594103,0.000000,0.000000,79.2380,0.759176,73.8400,16.54
22,0.1,0.568285,0.568285,0.000000,0.000000,79.9920,0.937000,69.2800,16.64
23,0.1,0.562360,0.562360,0.000000,0.000000,80.1540,0.700816,76.3300,16.45
24,0.1,0.541134,0.541134,0.000000,0.000000,81.0920,0.931299,68.8000,16.44
25,0.1,0.531659,0.531659,0.000000,0.000000,81.3220,0.905520,70.8800,16.75
26,0.1,0.521541,0.521541,0.000000,0.000000,81.6900,0.641438,77.6500,16.31
27,0.1,0.507338,0.507338,0.000000,0.000000,82.2800,0.748757,75.6200,16.74
28,0.1,0.501162,0.501162,0.000000,0.000000,82.4120,0.735283,75.2800,16.14
29,0.1,0.488875,0.488875,0.000000,0.000000,82.9020,0.680394,78.5000,15.81
30,0.1,0.472837,0.472837,0.000000,0.000000,83.3640,0.706415,76.5200,15.73
31,0.1,0.477724,0.477724,0.000000,0.000000,83.3320,0.892510,72.7700,15.68
32,0.1,0.462394,0.462394,0.000000,0.000000,83.6940,0.689923,76.7200,16.53
33,0.1,0.454231,0.454231,0.000000,0.000000,84.1120,0.767517,75.3400,15.41
34,0.1,0.450680,0.450680,0.000000,0.000000,84.1880,0.735212,75.5300,15.97
35,0.1,0.436437,0.436437,0.000000,0.000000,84.7280,0.742208,76.1200,15.80
36,0.1,0.430266,0.430266,0.000000,0.000000,85.0560,0.745417,75.7700,15.91
37,0.1,0.419448,0.419448,0.000000,0.000000,85.3060,0.612205,79.4700,15.07
38,0.1,0.422952,0.422952,0.000000,0.000000,85.1860,0.774100,74.4300,14.70
39,0.1,0.416709,0.416709,0.000000,0.000000,85.2700,0.641441,78.6000,12.73
40,0.1,0.407951,0.407951,0.000000,0.000000,85.7520,0.649848,78.3300,14.92
41,0.010000000000000002,0.362284,0.362284,0.000000,0.000000,87.3200,0.446483,84.9700,14.98
42,0.010000000000000002,0.337881,0.337881,0.000000,0.000000,88.2660,0.444248,84.9000,14.79
43,0.010000000000000002,0.331007,0.331007,0.000000,0.000000,88.4280,0.430006,85.1300,14.90
44,0.010000000000000002,0.328300,0.328300,0.000000,0.000000,88.5400,0.427352,85.4000,14.97
45,0.010000000000000002,0.325544,0.325544,0.000000,0.000000,88.5840,0.426148,85.6900,14.78
46,0.010000000000000002,0.324992,0.324992,0.000000,0.000000,88.8640,0.424324,85.5600,14.96
47,0.010000000000000002,0.318843,0.318843,0.000000,0.000000,89.0500,0.427691,85.5000,14.98
48,0.010000000000000002,0.316042,0.316042,0.000000,0.000000,89.0840,0.431002,85.6000,14.71
49,0.010000000000000002,0.312732,0.312732,0.000000,0.000000,89.1440,0.423417,85.7600,14.41
50,0.010000000000000002,0.311878,0.311878,0.000000,0.000000,89.1600,0.431669,85.3100,14.45
51,0.010000000000000002,0.313327,0.313327,0.000000,0.000000,89.0540,0.432363,85.1500,13.99
52,0.010000000000000002,0.311223,0.311223,0.000000,0.000000,89.1180,0.430473,85.5500,13.35
53,0.010000000000000002,0.310006,0.310006,0.000000,0.000000,89.0980,0.425031,85.6100,13.83
54,0.010000000000000002,0.307174,0.307174,0.000000,0.000000,89.3600,0.429944,85.4300,13.68
55,0.010000000000000002,0.305518,0.305518,0.000000,0.000000,89.2760,0.432518,85.5300,13.50
56,0.010000000000000002,0.308397,0.308397,0.000000,0.000000,89.3160,0.429759,85.6100,13.49
57,0.010000000000000002,0.306103,0.306103,0.000000,0.000000,89.3140,0.427717,85.8100,13.39
58,0.010000000000000002,0.302709,0.302709,0.000000,0.000000,89.3400,0.428950,85.6900,14.14
59,0.010000000000000002,0.300569,0.300569,0.000000,0.000000,89.4840,0.422689,85.8400,14.43
60,0.010000000000000002,0.296552,0.296552,0.000000,0.000000,89.6440,0.434179,85.4400,13.76
61,0.0010000000000000002,0.294888,0.294888,0.000000,0.000000,89.8760,0.420999,85.8100,13.63
62,0.0010000000000000002,0.293964,0.293964,0.000000,0.000000,89.6780,0.421145,85.9100,13.64
63,0.0010000000000000002,0.292449,0.292449,0.000000,0.000000,89.7120,0.420916,85.9000,14.22
64,0.0010000000000000002,0.288436,0.288436,0.000000,0.000000,89.9420,0.422251,85.8000,13.59
65,0.0010000000000000002,0.286775,0.286775,0.000000,0.000000,90.0460,0.420999,85.8700,13.32
66,0.0010000000000000002,0.292659,0.292659,0.000000,0.000000,89.8100,0.420374,85.9200,13.49
67,0.0010000000000000002,0.289607,0.289607,0.000000,0.000000,89.8940,0.419403,86.0000,13.38
68,0.0010000000000000002,0.290680,0.290680,0.000000,0.000000,89.9600,0.419373,85.8700,13.77
69,0.0010000000000000002,0.288971,0.288971,0.000000,0.000000,90.0620,0.419498,85.9800,13.46
70,0.0010000000000000002,0.289245,0.289245,0.000000,0.000000,89.9220,0.419757,85.9300,13.88
71,0.0010000000000000002,0.290979,0.290979,0.000000,0.000000,89.8340,0.419938,85.9600,13.42
72,0.0010000000000000002,0.289830,0.289830,0.000000,0.000000,89.8960,0.419456,86.0400,13.34
73,0.0010000000000000002,0.292696,0.292696,0.000000,0.000000,89.7760,0.419267,85.9900,13.76
74,0.0010000000000000002,0.290394,0.290394,0.000000,0.000000,89.8900,0.420025,85.9900,13.69
75,0.0010000000000000002,0.287777,0.287777,0.000000,0.000000,89.9020,0.420085,85.9700,13.59
76,0.0010000000000000002,0.289235,0.289235,0.000000,0.000000,89.8560,0.419402,85.9500,13.68
77,0.0010000000000000002,0.291437,0.291437,0.000000,0.000000,89.9200,0.419911,85.9700,13.63
78,0.0010000000000000002,0.290000,0.290000,0.000000,0.000000,89.7700,0.419749,85.9800,13.61
79,0.0010000000000000002,0.290855,0.290855,0.000000,0.000000,89.8660,0.419594,86.0100,13.48
80,0.0010000000000000002,0.292455,0.292455,0.000000,0.000000,89.8560,0.420847,85.9500,13.63
