epoch,lr,train_loss,train_acc,test_loss,test_acc,best_acc
1,0.0009996145181203615,1.0788980392062222,0.5637290604515659,22.68485899055127,0.11298969072164948,0.11298969072164948
2,0.000998458666866564,0.6721879409250341,0.7312454479242535,3.242683026974963,0.3220618556701031,0.3220618556701031
3,0.0009965342284774632,0.49374225247279624,0.8015294974508376,1.815037747733871,0.5125773195876289,0.5125773195876289
4,0.0009938441702975688,0.4410853456469756,0.8193736343772761,35.605795530338874,0.11628865979381443,0.5125773195876289
5,0.0009903926402016151,0.39441248620415986,0.8455935906773488,4.616374853861701,0.29731958762886596,0.5125773195876289
6,0.0009861849601988382,0.34770466650999643,0.8576110706482156,9.857572895801558,0.32577319587628867,0.5125773195876289
7,0.0009812276182268236,0.3119120497991808,0.8867443554260743,7.035902676016246,0.2931958762886598,0.5125773195876289
8,0.0009755282581475768,0.262911529792371,0.9053168244719592,3.60564372877792,0.39505154639175255,0.5125773195876289
9,0.0009690956679612421,0.2261046979302311,0.9249817916970139,12.92623308201426,0.21608247422680413,0.5125773195876289
10,0.0009619397662556433,0.2036035273764052,0.9275309541150765,6.980750687925779,0.2515463917525773,0.5125773195876289
11,0.0009540715869125406,0.1533687548401229,0.9515659140568099,2.237346936829512,0.44,0.5125773195876289
12,0.0009455032620941839,0.12067607070678181,0.9584850691915513,1.3619750635046992,0.6828865979381443,0.6828865979381443
13,0.0009362480035363986,0.08967644853676138,0.973415877640204,16.225228638552974,0.2993814432989691,0.6828865979381443
14,0.0009263200821770461,0.08220661057122676,0.9752367079388201,1.8542905996569683,0.6074226804123711,0.6828865979381443
15,0.0009157348061512728,0.07353539300915628,0.9788783685360525,14.329804332772481,0.24164948453608248,0.6828865979381443
16,0.0009045084971874739,0.07376377636028178,0.9763292061179898,2.646394621170673,0.5418556701030928,0.6828865979381443
17,0.0008926584654403725,0.0745291508251268,0.9745083758193737,2.4028049991917366,0.4556701030927835,0.6828865979381443
18,0.0008802029828000156,0.0627597415899805,0.9781500364166059,12.181787926585404,0.1731958762886598,0.6828865979381443
19,0.0008671612547178428,0.053818690200530955,0.982884195193008,4.2230628296363495,0.5241237113402062,0.6828865979381443
20,0.0008535533905932737,0.05317674754139983,0.9832483612527313,8.896848787494847,0.4317525773195876,0.6828865979381443
21,0.0008394003727664709,0.04428175080890475,0.98761835396941,3.486380764241535,0.5117525773195877,0.6828865979381443
22,0.0008247240241650919,0.0425365062108981,0.9857975236707939,1.1076848500721233,0.7216494845360825,0.7216494845360825
23,0.000809546974654917,0.04291301501612332,0.9872541879096868,2.2863883377220144,0.6647422680412371,0.7216494845360825
