epoch,lr,train_loss,train_acc,test_loss,test_acc,best_acc
1,0.0004998072590601808,1.0574783893371271,0.588856518572469,1.656100587528415,0.46350515463917524,0.46350515463917524
2,0.000499229333433282,0.6558501110056066,0.7505462490895849,1.2811377398009152,0.5183505154639175,0.5183505154639175
3,0.0004982671142387316,0.49527773577977685,0.8135469774217043,2.060533335613682,0.45278350515463917,0.5183505154639175
4,0.0004969220851487844,0.40922905993088265,0.8485069191551348,6.300620353113911,0.2606185567010309,0.5183505154639175
5,0.0004951963201008076,0.3533746619794982,0.8710852148579752,9.850450131254481,0.2465979381443299,0.5183505154639175
6,0.0004930924800994191,0.29945029204376233,0.9027676620538966,2.2200954831155384,0.5125773195876289,0.5183505154639175
7,0.0004906138091134118,0.23830698457670663,0.9206117989803351,5.0125122689726505,0.3080412371134021,0.5183505154639175
8,0.0004877641290737884,0.20115668345609028,0.9388201019664967,3.6230909670013745,0.2445360824742268,0.5183505154639175
9,0.00048454783398062105,0.19327981906243683,0.9399126001456665,2.060923442420857,0.49237113402061855,0.5183505154639175
10,0.00048096988312782167,0.13131052964602347,0.956300072833212,1.427300768966028,0.6037113402061856,0.6037113402061856
11,0.0004770357934562703,0.1116360024279777,0.9646758922068464,2.365556421359783,0.5319587628865979,0.6037113402061856
12,0.00047275163104709196,0.09308944751345061,0.9726875455207574,2.6583651579275114,0.42391752577319586,0.6037113402061856
13,0.0004681240017681993,0.09350447308947722,0.9726875455207574,2.142810099812972,0.5740206185567011,0.6037113402061856
14,0.00046316004108852305,0.07571041131445029,0.9745083758193737,5.109585520569811,0.4668041237113402,0.6037113402061856
15,0.0004578674030756364,0.07557184263000241,0.9785142024763293,3.2130732294867532,0.5142268041237114,0.6037113402061856
16,0.00045225424859373693,0.06174689835345797,0.9806991988346686,0.9067731532034675,0.7463917525773196,0.7463917525773196
17,0.00044632923272018625,0.07213119148817361,0.9763292061179898,5.087607211694898,0.44536082474226807,0.7463917525773196
18,0.0004401014914000078,0.08372171571137735,0.9712308812818645,13.008402772785196,0.30597938144329895,0.7463917525773196
19,0.0004335806273589214,0.050360159084298535,0.984340859431901,5.512943568073751,0.4981443298969072,0.7463917525773196
20,0.00042677669529663686,0.04822482469980724,0.9883466860888566,0.40316444751257785,0.865979381443299,0.865979381443299
21,0.00041970018638323546,0.040534627057465425,0.9872541879096868,1.9542673071581371,0.6519587628865979,0.865979381443299
22,0.00041236201208254595,0.04039764725002857,0.9879825200291333,6.221964856574753,0.39463917525773196,0.865979381443299
23,0.0004047734873274585,0.03581820163761862,0.9908958485069191,0.3360363290047141,0.88,0.88
24,0.0003969463130731183,0.04738222064487012,0.9850691915513474,8.687124025821685,0.34556701030927833,0.88
25,0.0003888925582549006,0.050537192896930996,0.9850691915513474,1.8578673232450467,0.6160824742268042,0.88
26,0.0003806246411789872,0.043690652260251574,0.9847050254916242,1.5182880349070333,0.6635051546391753,0.88
27,0.0003721553103742388,0.03732046777164077,0.9861616897305171,5.00581887962131,0.44082474226804125,0.88
28,0.0003634976249348867,0.03483132698124808,0.9898033503277495,0.5777006876585111,0.8614432989690721,0.88
29,0.0003546649343843571,0.03683841842221936,0.9857975236707939,0.8590855901590483,0.7571134020618556,0.88
30,0.0003456708580912725,0.02540262396639323,0.9934450109249818,2.762738223791842,0.5076288659793814,0.88
31,0.0003365292642693733,0.024604486454839872,0.9945375091041515,0.6240540739955781,0.8222680412371134,0.88
32,0.00032725424859373687,0.029092348797975322,0.9908958485069191,8.422355953379265,0.3047422680412371,0.88
33,0.00031786011246626855,0.03713605073701186,0.9868900218499636,0.9520970953875788,0.6915463917525774,0.88
34,0.0003083613409639764,0.023805199299504178,0.9919883466860888,1.392705305298255,0.6894845360824742,0.88
35,0.0002987725805040321,0.022149334640634902,0.9945375091041515,2.0361031737277338,0.643298969072165,0.88
36,0.00028910861626005774,0.012165327269166101,0.9963583394027676,0.45061480377436214,0.8651546391752577,0.88
37,0.00027938434936445943,0.012016732157842247,0.9978150036416606,0.15450189062185674,0.9587628865979382,0.9587628865979382
38,0.00026961477393196127,0.013492866523207069,0.9970866715222141,1.0260753683937585,0.7484536082474227,0.9587628865979382
39,0.00025981495393976716,0.009252653556766676,0.9978150036416606,0.19659577064518463,0.9389690721649484,0.9587628865979382
40,0.00025,0.006712579182454284,0.9992716678805535,0.15026475339005047,0.9575257731958763,0.9587628865979382
41,0.00024018504606023293,0.00806765850406657,0.9974508375819373,0.198296020172415,0.9278350515463918,0.9587628865979382
42,0.00023038522606803883,0.007877757010210878,0.9981791697013839,0.13103718118090948,0.9484536082474226,0.9587628865979382
43,0.00022061565063554066,0.005677378202604709,0.9992716678805535,0.1302792291403235,0.9670103092783505,0.9670103092783505
44,0.00021089138373994238,0.00329417530691437,0.9996358339402768,0.17580926172118366,0.9554639175257732,0.9670103092783505
45,0.000201227419495968,0.003643646514506499,0.9992716678805535,2.041421791239878,0.6247422680412371,0.9670103092783505
46,0.00019163865903602372,0.0025794185049905125,1.0,0.21333020877877568,0.9422680412371134,0.9670103092783505
47,0.00018213988753373143,0.006386021952207885,0.9985433357611071,0.38674380198262387,0.8787628865979381,0.9670103092783505
48,0.00017274575140626322,0.005289793087741685,0.9989075018208303,0.11157145503999008,0.9645360824742268,0.9670103092783505
49,0.00016347073573062687,0.004605226191864684,0.9996358339402768,0.0971779841989682,0.9690721649484536,0.9690721649484536
50,0.00015432914190872764,0.0037424179235438,0.9992716678805535,0.19677833760043512,0.9311340206185567,0.9690721649484536
51,0.00014533506561564312,0.009307702792332239,0.9963583394027676,0.053232169761556467,0.9843298969072165,0.9843298969072165
52,0.0001365023750651134,0.005336844936976086,0.9985433357611071,1.0830968353571593,0.7014432989690722,0.9843298969072165
53,0.0001278446896257613,0.008844532953756363,0.9981791697013839,0.9653245056059557,0.7558762886597938,0.9843298969072165
54,0.00011937535882101288,0.009169173673068656,0.9985433357611071,0.19192523015488142,0.9418556701030928,0.9843298969072165
55,0.0001111074417450995,0.004577815798243531,0.9989075018208303,0.1267148424064584,0.9567010309278351,0.9843298969072165
56,0.00010305368692688181,0.0030392311096770685,0.9996358339402768,0.10749293424547637,0.9731958762886598,0.9843298969072165
