epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.696713,36.7940,1.601568,44.6300,8.65
2,0.1,1.200313,56.2260,1.138643,60.5600,6.19
3,0.1,0.938820,66.6840,1.049896,65.4100,6.23
4,0.1,0.775763,72.6960,0.954244,67.9800,6.14
5,0.1,0.690156,76.1020,0.854543,71.2800,6.22
6,0.1,0.625469,78.2700,0.860426,71.0800,6.04
7,0.1,0.584602,79.6100,0.695974,76.9000,6.23
8,0.1,0.548645,81.0380,0.677752,77.3700,6.29
9,0.1,0.514305,82.3240,0.561499,80.6500,6.09
10,0.1,0.490666,83.0920,0.546277,81.3000,6.15
11,0.1,0.475738,83.4980,0.616145,80.1200,5.98
12,0.1,0.453874,84.2040,0.538575,82.1900,6.20
13,0.1,0.438093,84.8720,0.586496,80.5100,6.04
14,0.1,0.425814,85.2800,0.755875,76.4200,6.11
15,0.1,0.419221,85.4640,0.475776,83.6800,6.13
16,0.1,0.398313,86.2980,0.529468,82.1800,6.16
17,0.1,0.395281,86.2540,0.542814,82.5000,6.05
18,0.1,0.381405,86.7260,0.536009,82.3300,6.01
19,0.1,0.373118,87.0700,0.482062,83.7000,6.21
20,0.1,0.366587,87.2780,0.536379,83.0500,6.03
21,0.1,0.361982,87.5140,0.561529,82.1500,6.19
22,0.1,0.350559,87.8020,0.652008,79.7500,6.08
23,0.1,0.352842,87.8820,0.524256,83.1400,6.09
24,0.1,0.341377,88.1100,0.464666,84.3800,6.18
25,0.1,0.335691,88.3500,0.518086,83.3600,6.36
26,0.1,0.328126,88.5980,0.538418,82.7100,6.17
27,0.1,0.329292,88.4760,0.470702,84.6700,6.11
28,0.1,0.322940,88.6200,0.436370,85.9600,6.13
29,0.1,0.314935,88.9800,0.480315,84.6400,6.03
30,0.1,0.314370,89.0560,0.576372,81.6400,6.06
31,0.1,0.305444,89.3120,0.408239,86.3500,6.13
32,0.1,0.307590,89.2820,0.443451,85.6500,5.92
33,0.1,0.304423,89.3900,0.550039,82.4100,6.08
34,0.1,0.296207,89.6960,0.455530,85.3600,6.12
35,0.1,0.295092,89.7800,0.479979,84.8200,6.05
36,0.1,0.298015,89.7220,0.457068,85.1700,5.96
37,0.1,0.295301,89.7020,0.412842,86.4600,6.10
38,0.1,0.281819,90.1700,0.467210,85.1100,6.10
39,0.1,0.283584,90.0780,0.464304,85.2600,6.06
40,0.1,0.283315,90.0400,0.476149,84.4100,6.04
41,0.010000000000000002,0.193096,93.3460,0.304090,89.9300,6.19
42,0.010000000000000002,0.160776,94.5160,0.303767,89.9500,5.93
43,0.010000000000000002,0.150154,94.9020,0.300193,90.3200,6.17
44,0.010000000000000002,0.141238,95.1780,0.301636,90.4400,6.21
45,0.010000000000000002,0.137054,95.3380,0.305808,90.3600,6.09
46,0.010000000000000002,0.129630,95.5720,0.303925,90.4600,6.08
47,0.010000000000000002,0.125497,95.6880,0.306136,90.3000,6.15
48,0.010000000000000002,0.121607,95.7920,0.313452,90.2300,6.12
49,0.010000000000000002,0.117773,95.8960,0.310130,90.5900,6.11
50,0.010000000000000002,0.112595,96.1160,0.317897,90.4400,6.13
51,0.010000000000000002,0.111088,96.0860,0.317426,90.8300,6.19
52,0.010000000000000002,0.108557,96.2640,0.318957,90.4500,6.27
53,0.010000000000000002,0.108402,96.2260,0.341101,90.0800,6.28
54,0.010000000000000002,0.103356,96.3680,0.325137,90.4900,6.22
55,0.010000000000000002,0.098995,96.6160,0.327771,90.8000,6.32
56,0.010000000000000002,0.096905,96.6420,0.324360,90.5600,6.08
57,0.010000000000000002,0.096819,96.6340,0.333337,90.3700,7.82
58,0.010000000000000002,0.093430,96.7620,0.338607,90.3700,6.11
59,0.010000000000000002,0.090173,96.8580,0.338812,90.4700,9.64
60,0.010000000000000002,0.093097,96.7600,0.336050,90.5300,6.10
61,0.0010000000000000002,0.081839,97.2080,0.326781,90.6900,6.20
62,0.0010000000000000002,0.078475,97.3960,0.327628,90.8600,6.14
63,0.0010000000000000002,0.076292,97.4460,0.329133,90.7900,6.25
64,0.0010000000000000002,0.077095,97.3000,0.331284,90.8400,6.13
65,0.0010000000000000002,0.072991,97.5440,0.329524,90.8000,6.12
66,0.0010000000000000002,0.075875,97.4380,0.326510,90.9600,6.18
67,0.0010000000000000002,0.075496,97.4440,0.326364,90.8900,6.05
68,0.0010000000000000002,0.074463,97.4660,0.329455,90.7700,7.11
69,0.0010000000000000002,0.072507,97.6160,0.330307,90.9200,6.17
70,0.0010000000000000002,0.071414,97.6540,0.330220,90.8300,6.16
71,0.0010000000000000002,0.070492,97.6160,0.332218,90.8000,6.12
72,0.0010000000000000002,0.072239,97.5200,0.333630,90.7400,6.29
73,0.0010000000000000002,0.071816,97.4860,0.331188,90.7800,6.12
74,0.0010000000000000002,0.070692,97.6260,0.330798,90.8800,6.17
75,0.0010000000000000002,0.070846,97.6720,0.335216,90.7000,6.17
76,0.0010000000000000002,0.069378,97.6880,0.333668,90.8700,6.44
77,0.0010000000000000002,0.069868,97.6120,0.335699,90.7400,6.23
78,0.0010000000000000002,0.068526,97.6780,0.335177,90.8100,6.18
79,0.0010000000000000002,0.069482,97.6740,0.336644,90.8300,6.10
