epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.701116,36.2700,1.409110,47.8200,7.72
2,0.1,1.216756,55.6760,1.366358,53.4000,5.41
3,0.1,0.940650,66.2800,1.199439,60.8700,5.81
4,0.1,0.777139,72.6060,0.930058,68.4500,7.72
5,0.1,0.690975,76.0100,0.739168,75.0800,9.23
6,0.1,0.624181,78.4940,1.129477,65.7400,9.68
7,0.1,0.584929,79.8320,0.774345,75.1100,9.81
8,0.1,0.551694,80.7620,0.729745,75.5700,9.67
9,0.1,0.517872,82.1940,0.680474,77.7900,9.85
10,0.1,0.488963,83.0100,0.582079,80.4000,9.60
11,0.1,0.472640,83.7840,0.599087,80.2800,9.78
12,0.1,0.454888,84.1940,0.597758,80.6500,9.81
13,0.1,0.435849,84.7140,0.622082,80.5600,28.19
14,0.1,0.424861,85.3260,0.748271,75.9600,8.34
15,0.1,0.409373,85.9860,0.525502,82.2800,8.49
16,0.1,0.401513,86.1360,0.556444,82.4300,8.52
17,0.1,0.390671,86.4420,0.585129,81.6000,8.44
18,0.1,0.386386,86.7020,0.578296,81.5100,8.16
19,0.1,0.370356,87.0880,0.487220,83.8300,8.35
20,0.1,0.363015,87.3540,0.464921,84.8900,8.37
21,0.1,0.355953,87.7620,0.549066,82.4900,8.35
22,0.1,0.352284,87.7960,0.492180,84.5500,8.27
23,0.1,0.346225,87.9660,0.642183,80.7400,8.37
24,0.1,0.339341,88.2740,0.622838,80.5700,8.31
25,0.1,0.334633,88.3660,0.570640,82.2700,8.17
26,0.1,0.322254,88.8240,0.687341,79.9300,8.22
27,0.1,0.327762,88.6640,0.484800,84.3400,8.26
28,0.1,0.320926,88.7320,0.474900,84.2500,8.21
29,0.1,0.311803,89.2520,0.459601,85.3600,8.31
30,0.1,0.303973,89.4460,0.569625,81.5600,51.60
31,0.1,0.305866,89.4320,0.498341,84.6200,8.29
32,0.1,0.296872,89.6520,0.564012,82.9400,40.81
33,0.1,0.301429,89.4820,0.583698,82.8600,8.43
34,0.1,0.294880,89.6500,0.490015,84.3300,8.11
35,0.1,0.289198,89.9960,0.502289,84.8400,8.25
36,0.1,0.290841,89.8500,0.489510,84.2100,8.41
37,0.1,0.287006,90.0480,0.498614,84.2800,8.54
38,0.1,0.280174,90.2040,0.463197,85.1400,8.73
39,0.1,0.279058,90.3380,0.439721,85.6900,8.91
40,0.1,0.279810,90.2520,0.423076,86.6900,9.24
41,0.010000000000000002,0.187569,93.6160,0.291767,90.2400,9.28
42,0.010000000000000002,0.156088,94.6340,0.290824,90.5300,9.26
43,0.010000000000000002,0.146074,94.9260,0.295775,90.5200,8.96
44,0.010000000000000002,0.138099,95.2200,0.295514,90.4800,9.25
45,0.010000000000000002,0.132154,95.4440,0.298978,90.5100,9.35
46,0.010000000000000002,0.125945,95.6320,0.304114,90.3000,9.88
47,0.010000000000000002,0.123612,95.7900,0.306999,90.2900,9.59
48,0.010000000000000002,0.116587,96.0040,0.303140,90.4800,9.61
49,0.010000000000000002,0.116234,95.9780,0.306495,90.3300,9.45
50,0.010000000000000002,0.112576,96.1700,0.311408,90.3500,9.78
51,0.010000000000000002,0.109038,96.2000,0.310394,90.7500,9.53
52,0.010000000000000002,0.104891,96.3020,0.312737,90.8700,9.93
53,0.010000000000000002,0.104296,96.3120,0.320000,90.4700,9.72
54,0.010000000000000002,0.103551,96.3440,0.319369,90.6200,9.66
55,0.010000000000000002,0.095200,96.7400,0.320202,90.7100,9.98
56,0.010000000000000002,0.095388,96.5720,0.320611,90.7800,8.37
57,0.010000000000000002,0.093479,96.7320,0.328043,90.7200,8.26
58,0.010000000000000002,0.092394,96.7780,0.330467,90.4300,8.44
59,0.010000000000000002,0.090209,96.8500,0.343955,90.3600,8.40
60,0.010000000000000002,0.088568,96.8480,0.331226,90.5800,8.32
61,0.0010000000000000002,0.079384,97.3100,0.318352,90.7900,8.06
62,0.0010000000000000002,0.076735,97.3820,0.317666,90.9100,8.20
63,0.0010000000000000002,0.075855,97.4340,0.320021,90.8100,8.91
64,0.0010000000000000002,0.074841,97.4120,0.321209,90.8300,9.42
65,0.0010000000000000002,0.072973,97.5280,0.324641,90.8800,8.94
66,0.0010000000000000002,0.074367,97.4340,0.321222,90.9300,9.02
67,0.0010000000000000002,0.073353,97.5540,0.319982,90.9100,9.04
68,0.0010000000000000002,0.072334,97.5480,0.324458,90.7400,8.65
69,0.0010000000000000002,0.071728,97.6500,0.324126,90.8300,9.15
70,0.0010000000000000002,0.071022,97.5420,0.323574,90.8000,9.26
71,0.0010000000000000002,0.071542,97.5620,0.323973,90.8400,8.95
72,0.0010000000000000002,0.070650,97.5380,0.324334,90.8500,9.18
73,0.0010000000000000002,0.069237,97.6560,0.325595,90.8200,8.88
74,0.0010000000000000002,0.068021,97.7200,0.324888,91.0400,9.07
75,0.0010000000000000002,0.068999,97.6880,0.325776,90.7700,9.67
76,0.0010000000000000002,0.067190,97.6800,0.327193,90.8200,9.66
77,0.0010000000000000002,0.068414,97.7300,0.329395,90.7800,9.69
78,0.0010000000000000002,0.066707,97.7260,0.327917,90.8500,9.85
79,0.0010000000000000002,0.067077,97.7480,0.327814,90.8100,9.63
80,0.0010000000000000002,0.066880,97.7380,0.328920,91.0000,10.75
