epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
25,0.1,2.557926,0.557124,3.415413,0.000000,86.8620,1.213693,77.7000,2.89
26,0.1,2.506822,0.544632,3.347761,0.000000,87.2540,1.065694,79.4800,2.92
27,0.1,2.533453,0.550608,3.383243,0.000000,87.0240,1.179092,78.2700,2.97
28,0.1,2.435467,0.527213,3.253290,0.000000,87.5540,0.818546,83.4900,2.86
29,0.1,2.422991,0.521749,3.237809,0.000000,87.7140,0.871008,82.9000,2.85
30,0.1,2.369321,0.512064,3.165289,0.000000,87.8540,0.982301,81.3700,2.86
31,0.1,2.304382,0.496093,3.079362,0.000000,88.2220,0.877901,82.9100,2.84
32,0.1,2.269160,0.487497,3.032730,0.000000,88.3920,0.800951,83.8000,2.89
33,0.1,2.252173,0.482027,3.010807,0.000000,88.4640,1.077223,79.9600,2.93
34,0.1,2.200606,0.468337,2.943007,0.000000,88.7740,0.772346,84.5900,2.86
35,0.1,2.192269,0.465255,2.932418,0.000000,88.9020,0.928096,83.0100,2.84
36,0.1,2.160327,0.462541,2.887949,0.000000,88.7940,0.693571,85.4900,2.91
37,0.1,2.098447,0.443032,2.807910,0.000000,89.2920,0.768838,84.5600,2.90
38,0.1,2.103961,0.444158,2.815304,0.000000,89.1580,0.815576,83.8600,2.90
39,0.1,2.060434,0.433785,2.757570,0.000000,89.4040,0.756298,84.8000,2.91
40,0.1,2.069630,0.433914,2.770652,0.000000,89.5280,0.894761,83.0500,2.84
41,0.010000000000000002,1.787207,0.359674,2.399008,0.000000,90.9140,0.559566,88.2400,2.88
42,0.010000000000000002,1.661295,0.329532,2.232050,0.000000,91.6280,0.572344,88.0100,2.90
43,0.010000000000000002,1.635652,0.313898,2.202117,0.000000,91.8240,0.550594,88.2600,2.88
44,0.010000000000000002,1.628080,0.319023,2.189104,0.000000,91.7960,0.551439,88.3000,2.93
45,0.010000000000000002,1.591882,0.312808,2.140057,0.000000,91.8960,0.554981,88.2700,2.88
46,0.010000000000000002,1.576136,0.303556,2.121527,0.000000,92.1720,0.568888,88.1300,2.28
47,0.010000000000000002,1.583475,0.304597,2.131566,0.000000,92.1260,0.554424,88.4400,1.87
48,0.010000000000000002,1.565291,0.300762,2.107233,0.000000,92.0640,0.550840,88.3600,2.03
49,0.010000000000000002,1.551380,0.296493,2.089188,0.000000,92.2860,0.555759,88.5200,2.04
50,0.010000000000000002,1.536094,0.289653,2.070283,0.000000,92.3760,0.559225,88.4500,2.05
51,0.010000000000000002,1.556436,0.299758,2.095012,0.000000,92.1080,0.547550,88.5500,2.02
52,0.010000000000000002,1.538288,0.295186,2.071046,0.000000,92.3080,0.555867,88.4800,2.00
53,0.010000000000000002,1.522130,0.293241,2.048797,0.000000,92.2940,0.564388,88.2100,2.23
54,0.010000000000000002,1.531558,0.290740,2.063337,0.000000,92.4400,0.557919,88.4200,1.98
55,0.010000000000000002,1.513237,0.290664,2.037197,0.000000,92.3660,0.566407,88.1800,1.99
56,0.010000000000000002,1.512826,0.287050,2.038158,0.000000,92.4600,0.546565,88.4200,2.00
57,0.010000000000000002,1.519240,0.286170,2.047699,0.000000,92.6000,0.545133,88.4300,2.05
58,0.010000000000000002,1.498488,0.282362,2.019684,0.000000,92.6020,0.554808,88.3900,1.94
59,0.010000000000000002,1.511021,0.283482,2.037110,0.000000,92.5780,0.539761,88.6800,1.96
60,0.010000000000000002,1.491373,0.280349,2.010383,0.000000,92.6460,0.548503,88.3900,2.03
61,0.0010000000000000002,1.461341,0.269191,1.972263,0.000000,92.9160,0.538707,88.5300,1.96
62,0.0010000000000000002,1.467726,0.274935,1.978923,0.000000,92.6840,0.539472,88.6400,2.05
63,0.0010000000000000002,1.461297,0.272992,1.970571,0.000000,92.7940,0.539949,88.5500,2.07
64,0.0010000000000000002,1.445479,0.265344,1.951252,0.000000,92.9540,0.537828,88.6300,2.04
65,0.0010000000000000002,1.458599,0.270822,1.967646,0.000000,92.9000,0.539131,88.5100,2.08
66,0.0010000000000000002,1.456087,0.269313,1.964704,0.000000,92.8000,0.538937,88.5900,2.09
67,0.0010000000000000002,1.474035,0.272520,1.988970,0.000000,92.7880,0.538646,88.5700,2.03
68,0.0010000000000000002,1.460284,0.269124,1.970781,0.000000,92.9580,0.535572,88.7500,2.00
69,0.0010000000000000002,1.459335,0.269674,1.969189,0.000000,92.8480,0.537680,88.7000,2.06
70,0.0010000000000000002,1.461946,0.267059,1.974040,0.000000,92.8780,0.536395,88.7100,2.12
71,0.0010000000000000002,1.440675,0.264547,1.944730,0.000000,92.9900,0.538486,88.6300,2.10
72,0.0010000000000000002,1.447835,0.268362,1.953323,0.000000,92.8920,0.537134,88.7100,2.14
73,0.0010000000000000002,1.442510,0.266605,1.946469,0.000000,92.9240,0.537329,88.6300,2.16
74,0.0010000000000000002,1.448950,0.266085,1.955892,0.000000,92.9100,0.537981,88.8000,2.12
75,0.0010000000000000002,1.452792,0.268235,1.960459,0.000000,92.9660,0.535250,88.6900,1.14
76,0.0010000000000000002,1.449798,0.269573,1.955609,0.000000,92.9000,0.540678,88.6900,1.10
77,0.0010000000000000002,1.434392,0.262669,1.936559,0.000000,93.0040,0.539940,88.6700,1.10
78,0.0010000000000000002,1.444339,0.269321,1.947919,0.000000,92.8820,0.538091,88.7000,1.11
79,0.0010000000000000002,1.450431,0.268233,1.957087,0.000000,92.9880,0.536214,88.6800,1.08
80,0.0010000000000000002,1.450167,0.267515,1.957019,0.000000,92.9180,0.536926,88.6500,1.10
