channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
16-12-12-8-12-16-28-28-32-20-56-48-32-32-40,-409.8565523648359,13.839999519348144,15.199999526977539,2.4342226734161376,3.528564256286621,222762,38541712,0.47993122972117014,0.5596901144818947,0.5200687702788298,0.44030988551810535,83.13999891815186,415.6999945907593,0.788959264755249,1,True
16-16-12-12-12-16-20-28-32-16-56-48-40-32-48,-413.5895890776592,13.299999688720703,16.3099998046875,3.0304922389984132,3.5335722969055174,234986,41030112,0.5062673164510055,0.5958258440228332,0.49373268354899447,0.40417415597716677,83.6799987487793,418.3999937438965,0.5567765235900879,1,True
16-16-12-12-12-20-28-28-28-20-48-32-40-32-48,-387.83533243582525,17.539999606323242,18.60999955444336,10.50179257659912,3.4121652839660643,208298,40845792,0.4487691585120456,0.5931492093704518,0.5512308414879544,0.4068507906295482,79.43999883117675,397.19999415588376,0.6391725540161133,1,True
16-12-12-12-12-24-24-24-28-24-56-40-40-40-48,-402.8046561379075,15.099999383544922,23.66999906616211,3.1755202713012696,3.3649970550537107,241354,40661472,0.5199869008992705,0.5904725747180705,0.48001309910072953,0.40952742528192954,81.87999905395507,409.3999952697754,0.7673366069793701,1,True
16-12-12-12-12-20-28-24-28-20-48-32-40-32-48,-416.6070686934763,12.65999928894043,16.43999952392578,10.127174670410156,3.3784019966125487,202362,37786080,0.4359802996419292,0.5487170741409211,0.5640197003580708,0.4512829258590789,84.31999914855957,421.5999957427979,0.7017006874084473,1,True
16-16-16-12-12-20-24-24-28-16-48-40-32-32-48,-383.96233184073003,18.159999226379394,23.659999377441405,3.2914299812316896,3.2574623523712156,200058,40403424,0.43101642989180317,0.5867252862047365,0.5689835701081969,0.4132747137952635,78.8199992111206,394.099996055603,0.6073336601257324,1,True
16-16-12-8-16-16-24-28-32-20-40-40-32-32-56,-382.43303468428496,18.419998861694335,20.10999931640625,3.743921801376343,3.878394183731079,206634,40127024,0.4451841414702879,0.5827114959599545,0.554815858529712,0.41728850404004547,78.55999957580566,392.7999978790283,0.5742712020874023,1,True
16-16-12-12-12-24-16-28-32-16-48-56-40-32-40,-399.98650907289425,15.559999633789063,15.879999328613282,2.361965475463867,3.128210850906372,229994,41103760,0.4955122653257324,0.5968953361499957,0.5044877346742676,0.4031046638500043,81.41999880371094,407.0999940185547,0.7954361438751221,1,True
16-12-12-12-12-16-24-28-32-20-40-32-40-32-40,-417.5058154528049,12.459999491882325,19.919998956298826,2.505146564102173,3.1107318687438963,185082,36993424,0.3987512765159839,0.5372063834018911,0.601248723484016,0.4627936165981089,84.51999894561767,422.59999472808835,0.6942481994628906,1,True
16-16-12-12-12-20-28-32-32-16-48-48-40-32-40,-397.6285511784865,15.999999377441407,18.69999926147461,2.470678910446167,3.317229800415039,227850,43205008,0.4908931087526985,0.6274089711871432,0.5091068912473016,0.3725910288128568,80.97999906005859,404.89999530029297,0.6813504695892334,1,True
16-16-12-12-12-24-24-28-28-20-40-32-40-32-40,-413.10360926787376,13.259999520874024,18.349999588012697,9.270843466186523,3.249278932571411,188714,39463312,0.40657626563597427,0.5730732877438015,0.5934237343640257,0.4269267122561985,83.71999891662598,418.5999945831299,0.6486961841583252,1,True
16-12-12-12-12-24-24-24-28-24-48-32-40-40-48,-410.3700832192655,13.759999571228027,18.499999267578126,2.903684076690674,3.6588364059448244,217674,39150048,0.4689693506896418,0.5685241705685432,0.5310306493103583,0.4314758294314568,83.21999886627198,416.0999943313599,0.6413929462432861,1,True
16-12-12-12-12-20-28-28-28-20-48-32-40-32-40,-407.49907220653444,14.179999298095703,17.409999368286133,10.716858238220215,3.1805735176086425,197514,38228368,0.425535490376039,0.5551398355728463,0.574464509623961,0.4448601644271537,82.79999913940429,413.99999569702146,0.7514767646789551,1,True
16-16-16-12-8-20-28-24-28-20-40-32-32-32-48,-388.4325617335663,17.359999047851563,18.59999956970215,2.857860282897949,3.5084321063995363,184602,39279072,0.3977171369847077,0.5703978148252101,0.6022828630152923,0.4296021851747899,79.61999938964844,398.0999969482422,0.6870343685150146,1,True
16-16-12-8-16-24-32-28-28-20-32-32-32-32-48,-392.27055772372876,16.759999224853516,20.519999417114256,2.812902249145508,3.393934655380249,187066,40735200,0.40302571991192576,0.591543228579023,0.5969742800880742,0.408456771420977,80.21999921264648,401.0999960632324,3.0220015048980713,1,True
16-16-12-12-12-28-24-24-32-20-40-40-40-32-48,-387.01022149414274,17.69999903869629,17.32999957885742,2.643791812133789,3.761477978515625,211626,41527776,0.455939192595561,0.6030527575842629,0.5440608074044391,0.3969472424157371,79.27999939880371,396.3999969940186,0.5406806468963623,1,True
16-12-12-12-12-24-28-24-28-20-40-48-40-32-48,-399.012636953609,15.65999933166504,15.969999694824219,2.8613814666748048,3.4516833755493166,218394,39389664,0.4705205599865562,0.572003795616639,0.5294794400134438,0.42799620438336095,81.31999910583497,406.59999552917486,0.4039804935455322,1,True
16-16-16-12-12-24-32-32-28-20-40-32-40-32-40,-411.9657761439543,13.599999314880371,18.899999154663085,3.890450065994263,3.201920269393921,202890,44624272,0.43711785312633306,0.6480190580104798,0.5628821468736669,0.35198094198952024,83.37999912261964,416.8999956130982,0.4336843490600586,1,True
