epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.805770,1.805770,0.000000,0.000000,32.6800,1.509610,43.2500,54.17
2,0.1,1.367443,1.367443,0.000000,0.000000,49.5020,1.246593,54.3900,9.03
3,0.1,1.168248,1.168248,0.000000,0.000000,57.7360,1.203172,58.6800,10.85
4,0.1,1.021813,1.021813,0.000000,0.000000,63.4280,0.996758,64.7600,8.94
5,0.1,0.911295,0.911295,0.000000,0.000000,67.5480,1.104405,62.1400,8.96
6,0.1,0.826272,0.826272,0.000000,0.000000,70.7960,0.823646,71.1000,8.91
7,0.1,0.760212,0.760212,0.000000,0.000000,73.4700,1.084286,65.6000,9.01
8,0.1,0.706719,0.706719,0.000000,0.000000,75.2060,0.875207,70.8400,10.48
9,0.1,0.675777,0.675777,0.000000,0.000000,76.3340,0.896670,70.4000,10.82
10,0.1,0.640553,0.640553,0.000000,0.000000,77.7680,0.730033,75.5100,10.81
11,0.1,0.610138,0.610138,0.000000,0.000000,78.7420,0.683451,76.6500,10.93
12,0.1,0.585320,0.585320,0.000000,0.000000,79.4580,0.675351,76.2200,10.84
13,0.1,0.564715,0.564715,0.000000,0.000000,80.3860,0.636532,78.8200,10.77
14,0.1,0.549883,0.549883,0.000000,0.000000,81.0220,0.694191,76.8700,10.89
15,0.1,0.538081,0.538081,0.000000,0.000000,81.3640,0.736248,75.7400,10.79
16,0.1,0.522948,0.522948,0.000000,0.000000,82.0600,0.790654,74.4300,10.80
17,0.1,0.508397,0.508397,0.000000,0.000000,82.2340,0.758308,74.5500,10.88
18,0.1,0.500220,0.500220,0.000000,0.000000,82.5780,0.578671,80.5000,10.88
19,0.1,0.483685,0.483685,0.000000,0.000000,83.2740,0.790508,74.6800,10.83
20,0.1,0.478853,0.478853,0.000000,0.000000,83.4920,0.678124,77.6400,10.80
21,0.1,0.475505,0.475505,0.000000,0.000000,83.5440,0.615964,79.6300,10.78
22,0.1,0.464714,0.464714,0.000000,0.000000,83.7880,0.628258,78.8200,10.81
23,0.1,0.456496,0.456496,0.000000,0.000000,84.2120,0.509584,83.1000,10.78
24,0.1,0.445770,0.445770,0.000000,0.000000,84.6400,0.559495,80.7400,10.85
25,0.1,0.442777,0.442777,0.000000,0.000000,84.6420,0.565497,81.0400,10.80
26,0.1,0.436726,0.436726,0.000000,0.000000,84.9120,0.545772,81.8900,10.80
27,0.1,0.436765,0.436765,0.000000,0.000000,84.9700,0.478876,83.7800,10.88
28,0.1,0.428373,0.428373,0.000000,0.000000,84.9440,0.554334,80.7000,10.89
29,0.1,0.418293,0.418293,0.000000,0.000000,85.4460,0.521846,82.7300,10.88
30,0.1,0.412219,0.412219,0.000000,0.000000,85.5500,0.526521,82.1700,10.77
31,0.1,0.413677,0.413677,0.000000,0.000000,85.5780,0.570031,81.5800,10.84
32,0.1,0.407020,0.407020,0.000000,0.000000,86.0400,0.809396,75.5600,10.80
33,0.1,0.402264,0.402264,0.000000,0.000000,85.9860,0.556674,81.3300,10.95
34,0.1,0.398888,0.398888,0.000000,0.000000,85.9760,0.593536,80.8600,10.92
35,0.1,0.402245,0.402245,0.000000,0.000000,86.0180,0.624109,80.7000,10.91
36,0.1,0.393503,0.393503,0.000000,0.000000,86.3880,0.499190,83.5300,10.90
37,0.1,0.390408,0.390408,0.000000,0.000000,86.5960,0.509757,83.0200,10.92
38,0.1,0.386223,0.386223,0.000000,0.000000,86.5520,0.588625,80.8200,11.39
39,0.1,0.382393,0.382393,0.000000,0.000000,86.6440,0.552385,81.9500,11.86
40,0.1,0.383304,0.383304,0.000000,0.000000,86.6500,0.451979,84.8100,11.31
41,0.010000000000000002,0.287265,0.287265,0.000000,0.000000,89.9840,0.343010,88.5700,11.43
42,0.010000000000000002,0.258558,0.258558,0.000000,0.000000,90.9920,0.337673,88.8100,11.61
43,0.010000000000000002,0.247357,0.247357,0.000000,0.000000,91.5120,0.336048,89.0800,11.53
44,0.010000000000000002,0.240664,0.240664,0.000000,0.000000,91.7500,0.334667,88.8100,12.52
45,0.010000000000000002,0.237129,0.237129,0.000000,0.000000,91.7620,0.336769,88.9200,13.50
