epoch,lr,train_loss,loss_x,loss_u,pseudo_label_used_rate,labeled_train_acc,test_loss,test_acc,best_acc
1,0.0009996145181203615,1.695113566186693,1.695113566186693,0.0,0.0,0.3333333333333333,12.628853893083395,0.08082474226804123,0.08082474226804123
2,0.000998458666866564,1.0164500739839342,0.9984920620918274,0.017958016328824062,0.039496527777777776,0.5798611111111112,7.635264366385863,0.14845360824742268,0.14845360824742268
3,0.0009965342284774632,0.9101178910997179,0.8603462841775682,0.04977160469732351,0.1332465277777778,0.6770833333333334,3.474809975018605,0.33278350515463917,0.33278350515463917
4,0.0009938441702975688,0.8090762628449334,0.7581417030758328,0.05093455707861318,0.17664930555555555,0.7048611111111112,3.3178160286006353,0.3068041237113402,0.33278350515463917
5,0.0009903926402016151,0.73994423283471,0.7185153961181641,0.02142884944462114,0.19661458333333334,0.7118055555555556,2.5670620207703605,0.37402061855670105,0.37402061855670105
6,0.0009861849601988382,0.61936264567905,0.5965055657757653,0.02285707721279727,0.18880208333333334,0.78125,6.530405721344167,0.3183505154639175,0.37402061855670105
7,0.0009812276182268236,0.582086851199468,0.5529211362202963,0.029165717048777476,0.26171875,0.7916666666666666,1.557349028204059,0.5377319587628866,0.5377319587628866
8,0.0009755282581475768,0.5108863645129733,0.4958552022775014,0.015031159441504214,0.2625868055555556,0.8142361111111112,12.157624337992711,0.17690721649484537,0.5377319587628866
9,0.0009690956679612421,0.56133504708608,0.5382580558458964,0.023076993827190664,0.3033854166666667,0.796875,11.01873489694497,0.20371134020618556,0.5377319587628866
10,0.0009619397662556433,0.7308647963735793,0.7014412879943848,0.029423515622814495,0.2517361111111111,0.7083333333333334,3.519133614151902,0.43587628865979383,0.5377319587628866
11,0.0009540715869125406,0.5819549063841502,0.5546715259552002,0.02728337763498227,0.2651909722222222,0.7743055555555556,5.076902154119512,0.345979381443299,0.5377319587628866
12,0.0009455032620941839,0.514229353931215,0.48786596457163495,0.02636338465122713,0.2868923611111111,0.8142361111111112,5.295429210874838,0.2944329896907216,0.5377319587628866
13,0.0009362480035363986,0.4791508846812778,0.45499275128046673,0.024158139816588826,0.3077256944444444,0.8090277777777778,10.009813403886618,0.09938144329896907,0.5377319587628866
14,0.0009263200821770461,0.457289907667372,0.43737711840205723,0.019912785126103297,0.2951388888888889,0.8315972222222222,4.004463399326064,0.36536082474226805,0.5377319587628866
15,0.0009157348061512728,0.44466519686910844,0.4163102043999566,0.028354988847341802,0.3224826388888889,0.8524305555555556,7.774793397962433,0.18350515463917524,0.5377319587628866
16,0.0009045084971874739,0.39744258258077836,0.3684428897168901,0.028999696485698223,0.3519965277777778,0.8732638888888888,8.054351066125115,0.2754639175257732,0.5377319587628866
17,0.0008926584654403725,0.45128795835706925,0.41316722167862785,0.038120740403731666,0.3589409722222222,0.8350694444444444,2.293325794333035,0.42391752577319586,0.5377319587628866
18,0.0008802029828000156,0.37767495380507576,0.35438697205649483,0.0232879842321078,0.4253472222222222,0.8732638888888888,2.2115819104676393,0.48577319587628864,0.5377319587628866
19,0.0008671612547178428,0.3822937375969357,0.35716767774687874,0.025126055503884952,0.3901909722222222,0.8784722222222222,6.355811355251474,0.3043298969072165,0.5377319587628866
20,0.0008535533905932737,0.3962227437231276,0.36513318949275547,0.03108955319556925,0.4066840277777778,0.875,3.8338079044393916,0.43257731958762885,0.5377319587628866
21,0.0008394003727664709,0.33628282613224453,0.3023480822642644,0.03393474676542812,0.4418402777777778,0.8923611111111112,5.6935959464004355,0.18350515463917524,0.5377319587628866
22,0.0008247240241650919,0.4116825262705485,0.37203138404422337,0.0396511455376943,0.4743923611111111,0.8784722222222222,5.889975758557659,0.3839175257731959,0.5377319587628866
23,0.000809546974654917,0.29152442349327934,0.26283712188402814,0.028687300264007516,0.4270833333333333,0.9097222222222222,2.5137499954298943,0.5323711340206185,0.5377319587628866
24,0.0007938926261462366,0.31059544781843823,0.28074746827284497,0.029847981615198985,0.4379340277777778,0.9079861111111112,2.2847420271486043,0.502680412371134,0.5377319587628866
25,0.0007777851165098012,0.28602968984180027,0.25835590230094063,0.027673789610465366,0.4748263888888889,0.9149305555555556,3.9204623130280236,0.4395876288659794,0.5377319587628866
26,0.0007612492823579744,0.2823806901772817,0.25531264974011314,0.027068040644129116,0.4839409722222222,0.9201388888888888,13.097911817413015,0.24989690721649485,0.5377319587628866
