epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.778854,1.778854,0.000000,0.000000,35.0400,1.528612,44.3300,40.44
2,0.1,1.282390,1.282390,0.000000,0.000000,53.7880,1.417838,49.7900,4.70
3,0.1,1.074260,1.074260,0.000000,0.000000,61.7240,1.094441,61.3200,4.52
4,0.1,0.954591,0.954591,0.000000,0.000000,66.0780,0.959002,66.1200,4.84
5,0.1,0.878475,0.878475,0.000000,0.000000,68.8780,0.962143,66.3500,5.83
6,0.1,0.808953,0.808953,0.000000,0.000000,71.3160,0.765835,73.2500,7.34
7,0.1,0.762590,0.762590,0.000000,0.000000,73.3800,1.348226,61.4700,6.23
8,0.1,0.712053,0.712053,0.000000,0.000000,75.0340,0.952637,67.8500,6.28
9,0.1,0.676563,0.676563,0.000000,0.000000,76.3380,0.676108,76.8800,6.41
10,0.1,0.640283,0.640283,0.000000,0.000000,77.5360,0.962262,66.9300,6.85
11,0.1,0.613379,0.613379,0.000000,0.000000,78.6020,0.834809,72.4700,8.51
12,0.1,0.590939,0.590939,0.000000,0.000000,79.3340,0.724693,75.7300,10.27
13,0.1,0.572642,0.572642,0.000000,0.000000,80.1500,0.625397,78.5100,9.23
14,0.1,0.551098,0.551098,0.000000,0.000000,80.9320,0.641477,78.0200,8.77
15,0.1,0.544572,0.544572,0.000000,0.000000,81.1460,0.731791,75.7100,8.76
16,0.1,0.522528,0.522528,0.000000,0.000000,81.9860,0.932968,68.4300,8.99
17,0.1,0.514819,0.514819,0.000000,0.000000,81.9980,1.480898,58.6200,9.31
18,0.1,0.502866,0.502866,0.000000,0.000000,82.5760,0.730157,76.2700,10.87
19,0.1,0.488000,0.488000,0.000000,0.000000,83.1740,0.605035,79.9300,10.83
20,0.1,0.481728,0.481728,0.000000,0.000000,83.5220,0.863381,72.7900,10.75
21,0.1,0.474356,0.474356,0.000000,0.000000,83.5640,0.656748,78.1700,10.63
22,0.1,0.466121,0.466121,0.000000,0.000000,83.8680,0.570088,80.3200,10.81
23,0.1,0.462860,0.462860,0.000000,0.000000,83.9540,0.602590,79.9100,10.84
24,0.1,0.453025,0.453025,0.000000,0.000000,84.2920,0.695338,76.5300,10.77
25,0.1,0.446364,0.446364,0.000000,0.000000,84.7020,0.559683,80.8800,10.74
26,0.1,0.443199,0.443199,0.000000,0.000000,84.6940,0.485879,83.6300,10.81
27,0.1,0.432901,0.432901,0.000000,0.000000,85.0220,0.533521,81.6800,10.72
28,0.1,0.431947,0.431947,0.000000,0.000000,85.0340,0.670928,77.9300,10.72
29,0.1,0.432071,0.432071,0.000000,0.000000,85.1300,0.591281,80.3100,10.73
30,0.1,0.420309,0.420309,0.000000,0.000000,85.4960,0.521269,82.0900,10.85
31,0.1,0.415039,0.415039,0.000000,0.000000,85.4980,0.585921,80.5000,10.69
32,0.1,0.416089,0.416089,0.000000,0.000000,85.5760,0.590352,80.3200,10.77
33,0.1,0.411102,0.411102,0.000000,0.000000,85.6480,0.485639,83.8700,10.79
34,0.1,0.402578,0.402578,0.000000,0.000000,85.9460,0.523837,82.1300,10.75
35,0.1,0.402647,0.402647,0.000000,0.000000,86.0460,0.509838,82.9200,10.75
36,0.1,0.401327,0.401327,0.000000,0.000000,86.2060,0.486260,83.9200,10.87
37,0.1,0.399972,0.399972,0.000000,0.000000,86.0840,0.501093,83.1100,10.73
38,0.1,0.394504,0.394504,0.000000,0.000000,86.1360,0.584908,81.0700,10.68
39,0.1,0.391777,0.391777,0.000000,0.000000,86.3400,0.674511,77.6100,10.72
40,0.1,0.390039,0.390039,0.000000,0.000000,86.5240,0.443157,84.8900,10.70
41,0.010000000000000002,0.293940,0.293940,0.000000,0.000000,89.8200,0.339037,88.5700,10.78
42,0.010000000000000002,0.265189,0.265189,0.000000,0.000000,90.8520,0.332138,88.7900,10.87
43,0.010000000000000002,0.254121,0.254121,0.000000,0.000000,91.1480,0.337668,88.7500,10.93
44,0.010000000000000002,0.248370,0.248370,0.000000,0.000000,91.3640,0.328795,88.8800,10.81
45,0.010000000000000002,0.240474,0.240474,0.000000,0.000000,91.5900,0.330745,88.9400,10.78
46,0.010000000000000002,0.238546,0.238546,0.000000,0.000000,91.8140,0.329489,88.8700,10.87
47,0.010000000000000002,0.233967,0.233967,0.000000,0.000000,91.8140,0.333934,88.7300,10.76
48,0.010000000000000002,0.226484,0.226484,0.000000,0.000000,92.2460,0.332743,89.0300,11.77
49,0.010000000000000002,0.223501,0.223501,0.000000,0.000000,92.1260,0.337167,88.9700,11.37
50,0.010000000000000002,0.221794,0.221794,0.000000,0.000000,92.2340,0.338068,88.8000,11.26
51,0.010000000000000002,0.218349,0.218349,0.000000,0.000000,92.3840,0.335138,89.0800,11.15
52,0.010000000000000002,0.218477,0.218477,0.000000,0.000000,92.3000,0.331122,89.0900,11.22
53,0.010000000000000002,0.216312,0.216312,0.000000,0.000000,92.5100,0.337900,88.9200,11.82
54,0.010000000000000002,0.213516,0.213516,0.000000,0.000000,92.5180,0.331575,89.0900,12.82
55,0.010000000000000002,0.209532,0.209532,0.000000,0.000000,92.6360,0.331889,89.0100,13.82
56,0.010000000000000002,0.209201,0.209201,0.000000,0.000000,92.6940,0.339342,88.8800,14.04
57,0.010000000000000002,0.204747,0.204747,0.000000,0.000000,92.7580,0.336443,89.0300,12.72
58,0.010000000000000002,0.205685,0.205685,0.000000,0.000000,92.7060,0.340015,88.8100,13.56
59,0.010000000000000002,0.198228,0.198228,0.000000,0.000000,93.1180,0.345598,88.9400,16.28
60,0.010000000000000002,0.201282,0.201282,0.000000,0.000000,92.8640,0.337754,89.1300,18.84
61,0.0010000000000000002,0.189695,0.189695,0.000000,0.000000,93.3640,0.324661,89.2400,21.88
62,0.0010000000000000002,0.182504,0.182504,0.000000,0.000000,93.5960,0.325673,89.3000,21.73
63,0.0010000000000000002,0.182783,0.182783,0.000000,0.000000,93.5440,0.325034,89.4100,22.39
64,0.0010000000000000002,0.180708,0.180708,0.000000,0.000000,93.6900,0.325051,89.4000,21.52
65,0.0010000000000000002,0.180180,0.180180,0.000000,0.000000,93.7180,0.325334,89.3300,23.34
66,0.0010000000000000002,0.177789,0.177789,0.000000,0.000000,93.7660,0.323461,89.4100,25.24
67,0.0010000000000000002,0.175379,0.175379,0.000000,0.000000,93.9280,0.326354,89.4400,26.90
68,0.0010000000000000002,0.178866,0.178866,0.000000,0.000000,93.7000,0.323717,89.3100,30.79
69,0.0010000000000000002,0.178048,0.178048,0.000000,0.000000,93.8700,0.325030,89.4900,33.26
70,0.0010000000000000002,0.176159,0.176159,0.000000,0.000000,93.8460,0.325826,89.3800,35.09
71,0.0010000000000000002,0.177195,0.177195,0.000000,0.000000,93.8460,0.327564,89.3800,34.82
72,0.0010000000000000002,0.177782,0.177782,0.000000,0.000000,93.8080,0.327699,89.3400,34.91
73,0.0010000000000000002,0.175823,0.175823,0.000000,0.000000,93.8800,0.327389,89.4000,34.80
74,0.0010000000000000002,0.175367,0.175367,0.000000,0.000000,93.8440,0.328568,89.4500,34.58
75,0.0010000000000000002,0.175674,0.175674,0.000000,0.000000,93.8760,0.327673,89.5800,35.28
76,0.0010000000000000002,0.174519,0.174519,0.000000,0.000000,93.8860,0.326545,89.5100,34.98
77,0.0010000000000000002,0.175304,0.175304,0.000000,0.000000,93.8480,0.327505,89.5200,35.50
78,0.0010000000000000002,0.171294,0.171294,0.000000,0.000000,94.0060,0.328913,89.4800,35.41
79,0.0010000000000000002,0.174889,0.174889,0.000000,0.000000,93.8900,0.327470,89.5000,36.25
80,0.0010000000000000002,0.173129,0.173129,0.000000,0.000000,93.9480,0.327090,89.5100,34.88
