epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,12.922705,2.392233,17.435764,0.000000,40.0160,2.774888,44.7300,44.86
1,0.1,13.470807,2.406927,18.212470,0.000000,36.7660,2.485853,45.3600,100.91
2,0.1,9.817504,1.991810,13.171374,0.000000,54.0540,2.330785,54.9500,17.22
3,0.1,7.885133,1.664784,10.550997,0.000000,62.9740,2.647118,55.0000,17.13
4,0.1,6.630166,1.437642,8.855533,0.000000,68.6900,2.324908,61.8300,15.44
5,0.1,5.796655,1.276737,7.733763,0.000000,72.4920,2.271429,63.6500,15.15
6,0.1,5.158411,1.138708,6.881141,0.000000,75.3160,1.327190,74.3400,14.71
7,0.1,4.769315,1.060522,6.358797,0.000000,77.1040,1.086915,76.7000,44.93
8,0.1,4.482933,1.000267,5.975504,0.000000,78.0860,1.315299,75.0100,11.61
9,0.1,4.246303,0.949551,5.659197,0.000000,79.2280,1.043057,79.3800,53.86
10,0.1,4.009236,0.889888,5.346100,0.000000,80.3640,1.010274,78.8500,12.90
11,0.1,3.882521,0.863850,5.176238,0.000000,80.8140,0.877476,81.7000,12.86
12,0.1,3.725155,0.826469,4.967450,0.000000,81.5940,1.069270,78.2200,12.88
13,0.1,3.620543,0.801466,4.828719,0.000000,82.0600,0.938383,80.9400,12.80
14,0.1,3.515345,0.770173,4.691847,0.000000,82.7200,1.666772,73.2800,12.96
15,0.1,3.438053,0.753350,4.588640,0.000000,82.8820,0.946517,81.8900,12.89
16,0.1,3.389951,0.747593,4.522391,0.000000,83.1020,0.954276,81.3500,12.88
17,0.1,3.249195,0.713640,4.335862,0.000000,83.8080,1.167957,77.5300,12.88
18,0.1,3.178851,0.702160,4.240290,0.000000,84.2000,1.067704,78.7700,12.86
19,0.1,3.135468,0.689239,4.183852,0.000000,84.4840,1.007442,81.4000,12.88
20,0.1,3.048909,0.670653,4.068161,0.000000,84.7260,0.762605,83.5900,11.73
21,0.1,3.019515,0.656941,4.032046,0.000000,84.7020,0.882634,83.1600,37.16
22,0.1,2.966224,0.646920,3.960211,0.000000,85.1360,0.911616,82.3000,12.77
23,0.1,2.925678,0.637398,3.906369,0.000000,85.3420,0.927800,81.9300,10.86
24,0.1,2.901049,0.630453,3.874162,0.000000,85.4080,0.888183,82.8500,10.77
25,0.1,2.882260,0.628795,3.848031,0.000000,85.3960,0.881509,81.5900,10.93
26,0.1,2.834127,0.614226,3.785513,0.000000,85.7760,0.877045,82.1200,10.83
27,0.1,2.806673,0.611500,3.747462,0.000000,85.7760,0.756241,83.8400,10.90
28,0.1,2.764424,0.591883,3.695513,0.000000,86.0600,0.743892,84.6400,10.72
29,0.1,2.746245,0.591621,3.669655,0.000000,86.2220,0.838369,83.2200,10.85
30,0.1,2.686825,0.578268,3.590492,0.000000,86.5300,0.687004,85.5200,10.82
31,0.1,2.658188,0.574006,3.551409,0.000000,86.5120,0.734340,84.2200,10.70
32,0.1,2.610365,0.560172,3.489020,0.000000,86.7920,0.734906,84.9400,10.83
