channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
12-20-40,-50.70082616845492,11.439999938964844,21.960000048828125,2.7028199131011963,3.5248485637664797,186518,31205776,0.4018450772803854,0.4531600553171162,0.5981549227196146,0.5468399446828838,11.120000033569335,55.60000016784667,12.880250215530396,1,True
12-28-48,-25.52043721490851,16.099999969482422,32.85999995727539,3.3833303562164305,3.033808525848389,280806,43352544,0.6049845525407516,0.6295514406428384,0.39501544745924844,0.3704485593571616,6.460000003051757,32.30000001525879,7.777695655822754,1,True
16-20-56,2.679444830690805,21.03999995422363,23.260000415039062,3.485954943084717,4.2353129474639895,325290,49969712,0.7008234336017787,0.7256437863971197,0.2991765663982213,0.2743562136028803,1.5200000183105473,7.600000091552737,4.881820917129517,1,True
12-20-56,-36.94036147997234,14.159999964904785,25.209999841308594,2.7947591621398926,4.182624881362915,314294,39352880,0.6771330205061251,0.5714696304199528,0.3228669794938749,0.4285303695800472,8.400000007629394,42.00000003814697,1.2818951606750488,1,True
16-24-40,-30.06193766277716,15.280000018310547,21.330000076293945,3.0630309700012206,3.733375751876831,213866,45711760,0.46076517707485015,0.6638112024595298,0.5392348229251498,0.33618879754047015,7.279999954223632,36.39999977111816,9.133305072784424,1,True
16-28-48,17.14556036438136,28.140000115966796,32.16999975585937,2.444228709793091,3.1222705909729003,292090,54043104,0.6292954493551709,0.7847962504809578,0.3707045506448291,0.2152037495190422,0.0,0.0,1.2392847537994385,1,True
16-28-56,13.17021142244601,25.55999997253418,38.8999999633789,2.869422696685791,3.275646207046509,361738,58485296,0.7793490953433558,0.8493043073371389,0.22065090465664416,0.1506956926628611,0.0,0.0,1.2757618427276611,1,True
16-24-48,12.076537703165824,22.499999884033205,25.400000054931642,7.173235774993897,3.7026342723846435,272858,49471968,0.5878609254687022,0.7184157111018998,0.41213907453129783,0.28158428889810017,0.06000008850097416,0.3000004425048708,3.7327146530151367,1,True
12-24-56,-63.00593306848812,9.9400000289917,31.089999841308593,2.6839117023468018,3.6654970066070556,331078,43242032,0.7132934327830849,0.6279466215851996,0.2867065672169151,0.37205337841480035,12.61999994354248,63.0999997177124,5.532127380371094,1,True
16-20-48,12.10323621850191,22.38000007019043,22.570000091552735,2.6522888675689695,3.7816145877838134,256218,45564384,0.5520107550511253,0.6616710564714149,0.4479892449488747,0.3383289435285851,0.17999990234374863,0.8999995117187432,3.1137053966522217,1,True
12-28-56,11.90421394996766,22.619999917602538,42.06000034179687,3.7850425457000734,2.8376885883331298,350454,47794736,0.7550381985289365,0.6940594974990195,0.2449618014710635,0.3059405025009805,0.0,0.0,1.2734582424163818,1,True
12-24-40,-55.63483987020484,10.739999966430664,21.980000128173828,2.3902972476959228,3.568091106414795,202726,35058064,0.4367645221198137,0.5091017195518868,0.5632354778801862,0.49089828044811323,11.820000006103514,59.10000003051757,1.2478597164154053,1,True
12-20-48,-33.39657045837218,14.520000019836425,21.130000189208985,2.8714941505432128,3.849154708480835,245222,34947552,0.5283203419554717,0.507496900494248,0.47167965804452827,0.492503099505752,8.039999952697753,40.19999976348877,1.2729907035827637,1,True
16-24-56,30.94696843093174,42.45999991455078,44.27999993896484,2.4502038860321047,2.752825197029114,342218,53895728,0.7372940877381214,0.7826561044928428,0.26270591226187856,0.21734389550715716,0.0,0.0,1.2725598812103271,1,True
