epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,15.197478,2.563482,20.612048,0.000000,29.8180,5.195894,25.9100,165.23
2,0.1,11.005146,2.112949,14.816088,0.000000,48.6800,3.152221,45.1700,19.45
3,0.1,9.034274,1.832718,12.120655,0.000000,57.3720,2.682611,53.7300,20.01
4,0.1,7.601772,1.588296,10.178976,0.000000,63.8840,1.678105,64.0600,20.54
5,0.1,6.853910,1.478828,9.157518,0.000000,67.2180,1.550007,68.1300,20.29
6,0.1,6.141136,1.343065,8.197453,0.000000,70.7140,1.424550,68.7300,20.31
7,0.1,5.557830,1.217890,7.417804,0.000000,73.3720,1.477107,71.0700,20.54
8,0.1,5.033404,1.109780,6.714958,0.000000,75.6200,1.381537,72.2400,20.41
9,0.1,4.714318,1.052145,6.283821,0.000000,76.8900,1.405686,71.6500,20.49
10,0.1,4.334477,0.957602,5.781710,0.000000,79.0640,1.150993,75.6600,20.06
11,0.1,4.139401,0.918074,5.519970,0.000000,79.6640,1.279464,75.0900,20.42
12,0.1,3.871894,0.860667,5.162420,0.000000,80.7460,1.320660,75.7100,20.15
13,0.1,3.715985,0.827164,4.954052,0.000000,81.5740,1.455561,75.0300,20.19
14,0.1,3.510592,0.784095,4.679090,0.000000,82.4400,1.141836,78.8200,20.58
15,0.1,3.439352,0.760563,4.587405,0.000000,82.7220,1.228167,76.2700,20.09
16,0.1,3.305601,0.736571,4.406614,0.000000,83.3560,1.675833,70.5200,20.30
17,0.1,3.170090,0.700060,4.228675,0.000000,84.1420,1.407213,75.4900,19.95
18,0.1,3.112815,0.693243,4.149775,0.000000,84.1980,1.068852,78.9000,20.43
19,0.1,2.972715,0.656191,3.965511,0.000000,84.8540,0.835803,82.9800,20.50
20,0.1,2.929043,0.650683,3.905484,0.000000,85.1240,1.068558,80.3700,19.99
21,0.1,2.839692,0.619564,3.791176,0.000000,85.5440,1.043131,81.1300,20.47
22,0.1,2.736824,0.598802,3.653119,0.000000,85.9980,1.047550,80.5900,19.44
23,0.1,2.705244,0.592474,3.610717,0.000000,86.3260,0.952691,81.1000,19.50
24,0.1,2.666997,0.588076,3.557963,0.000000,86.3660,1.503006,76.3700,19.28
25,0.1,2.590419,0.565719,3.458148,0.000000,86.7140,1.034464,81.0100,19.54
26,0.1,2.500098,0.539574,3.340322,0.000000,87.1900,1.015870,80.2500,19.17
27,0.1,2.503718,0.540134,3.345255,0.000000,87.2300,0.927712,82.7400,19.57
28,0.1,2.392160,0.514857,3.196719,0.000000,87.7880,1.027329,81.4600,19.53
29,0.1,2.394177,0.518528,3.198027,0.000000,87.7400,0.780194,84.2300,18.51
