epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.961144,1.961144,0.000000,0.000000,27.6420,1.629749,39.5200,42.19
2,0.1,1.565018,1.565018,0.000000,0.000000,42.1000,1.587739,43.2900,7.43
3,0.1,1.381448,1.381448,0.000000,0.000000,49.4200,1.296660,53.3500,6.21
4,0.1,1.239762,1.239762,0.000000,0.000000,55.5380,1.368939,52.0400,6.34
5,0.1,1.128501,1.128501,0.000000,0.000000,59.5560,1.059940,62.1800,6.44
6,0.1,1.036350,1.036350,0.000000,0.000000,63.0320,0.982638,65.1700,6.83
7,0.1,0.956326,0.956326,0.000000,0.000000,65.9520,0.871180,69.6900,8.63
8,0.1,0.877710,0.877710,0.000000,0.000000,68.8840,0.942695,67.3300,10.35
9,0.1,0.818094,0.818094,0.000000,0.000000,71.1660,0.803043,72.3200,9.11
10,0.1,0.775063,0.775063,0.000000,0.000000,72.8060,0.738672,74.6300,8.69
11,0.1,0.732252,0.732252,0.000000,0.000000,74.4900,0.768392,73.1200,8.59
12,0.1,0.704912,0.704912,0.000000,0.000000,75.3240,0.905799,69.5800,8.77
13,0.1,0.680840,0.680840,0.000000,0.000000,76.1320,0.686804,76.1400,9.39
14,0.1,0.653937,0.653937,0.000000,0.000000,77.1260,0.835445,71.7600,10.72
15,0.1,0.636015,0.636015,0.000000,0.000000,77.7400,0.700219,76.2600,10.78
16,0.1,0.614792,0.614792,0.000000,0.000000,78.5000,0.837104,71.6400,10.76
17,0.1,0.602102,0.602102,0.000000,0.000000,79.1160,0.651315,77.5900,10.78
18,0.1,0.585189,0.585189,0.000000,0.000000,79.7180,0.721967,75.4000,10.73
19,0.1,0.569187,0.569187,0.000000,0.000000,80.2240,0.759861,75.0500,10.74
20,0.1,0.562904,0.562904,0.000000,0.000000,80.4180,0.718045,76.5800,10.86
21,0.1,0.541042,0.541042,0.000000,0.000000,81.2360,0.643480,78.3300,10.77
22,0.1,0.531940,0.531940,0.000000,0.000000,81.3520,0.652348,77.6500,10.75
23,0.1,0.522064,0.522064,0.000000,0.000000,81.8000,0.605304,79.7100,10.66
24,0.1,0.517173,0.517173,0.000000,0.000000,82.0520,0.640103,78.1500,10.71
25,0.1,0.511045,0.511045,0.000000,0.000000,82.0540,0.597300,79.7500,10.81
26,0.1,0.501682,0.501682,0.000000,0.000000,82.5860,0.613835,78.9700,10.80
27,0.1,0.489223,0.489223,0.000000,0.000000,82.9880,0.574325,80.8700,10.70
28,0.1,0.487301,0.487301,0.000000,0.000000,83.0460,0.585397,80.1700,10.77
29,0.1,0.477822,0.477822,0.000000,0.000000,83.3800,0.538160,81.7500,10.79
30,0.1,0.476667,0.476667,0.000000,0.000000,83.2720,0.651338,78.2100,10.80
31,0.1,0.470372,0.470372,0.000000,0.000000,83.5800,0.561187,81.2900,10.71
32,0.1,0.459222,0.459222,0.000000,0.000000,84.0560,0.704251,77.7000,10.77
33,0.1,0.453542,0.453542,0.000000,0.000000,84.2940,0.614751,79.0400,10.68
34,0.1,0.454795,0.454795,0.000000,0.000000,84.1780,0.639579,78.1200,10.74
35,0.1,0.448759,0.448759,0.000000,0.000000,84.4400,0.544315,82.1900,10.78
