epoch,lr,train_loss,loss_x,loss_u,pseudo_label_used_rate,labeled_train_acc,test_loss,test_acc,best_acc
1,0.0014994217771805423,1.8668638865152996,1.8668638865152996,0.0,0.0,0.2708333333333333,17.364089799074783,0.08082474226804123,0.08082474226804123
2,0.0014976880002998461,1.1742902000745137,1.1742902000745137,0.0,0.0,0.5434027777777778,9.532153669909487,0.11463917525773196,0.11463917525773196
3,0.0014948013427161949,1.026829828818639,1.0076101124286652,0.01921970610176989,0.031684028217568994,0.6267361111111112,7.471232262607952,0.15628865979381443,0.15628865979381443
4,0.0014907662554463532,0.8984376390775045,0.8518576125303904,0.04658004796753327,0.11458333830038707,0.6614583333333334,5.863806075507429,0.20412371134020618,0.20412371134020618
5,0.0014855889603024228,0.8411390781402588,0.8126929700374603,0.02844611058632533,0.14366319651405016,0.6666666666666666,2.3310419419315673,0.36907216494845363,0.36907216494845363
6,0.0014792774402982573,0.7166602810223898,0.6949781179428101,0.02168215935428937,0.1371527798473835,0.7239583333333334,3.4578587279614714,0.36,0.36907216494845363
7,0.0014718414273402352,0.6429913341999054,0.625305046637853,0.017686293770869572,0.18663195023934046,0.7586805555555556,3.6782105815487425,0.3525773195876289,0.36907216494845363
8,0.0014632923872213652,0.5857922534147898,0.553208256761233,0.03258400006840626,0.23437500496705374,0.7881944444444444,2.330832441817854,0.46556701030927833,0.46556701030927833
9,0.001453643501941863,0.5989626397689184,0.5766491939624151,0.022313442081212997,0.2539062574505806,0.796875,3.4844463925487985,0.38144329896907214,0.46556701030927833
10,0.0014429096493834648,0.6282375603914261,0.6006088902552923,0.027628666100402672,0.23741320272286734,0.7361111111111112,5.198253431467666,0.39505154639175255,0.46556701030927833
11,0.0014311073803688107,0.5243591815233231,0.4889676372210185,0.03539153405775627,0.247829869389534,0.8020833333333334,8.396606276993898,0.0865979381443299,0.46556701030927833
12,0.0014182548931412757,0.4632684638102849,0.4422914485136668,0.020977019021908443,0.3133680671453476,0.8246527777777778,15.006138707190445,0.0754639175257732,0.46556701030927833
13,0.0014043720053045978,0.49476465582847595,0.47601644694805145,0.01874821524446209,0.2877604266007741,0.8159722222222222,4.517034688094228,0.46144329896907216,0.46556701030927833
14,0.001389480123265569,0.42394877473513287,0.398465558886528,0.02548321057111025,0.3033854216337204,0.859375,1.9220657287622542,0.5142268041237114,0.5142268041237114
15,0.0013736022092269088,0.4370441834131877,0.4168609281380971,0.02018325822427869,0.3598090360562007,0.828125,5.112355359510048,0.4288659793814433,0.5142268041237114
16,0.0013567627457812105,0.3362039253115654,0.3166695137818654,0.019534407649189234,0.3502604315678279,0.8975694444444444,2.5759953245935368,0.4915463917525773,0.5142268041237114
17,0.0013389876981605585,0.37084054450194043,0.3417907878756523,0.029049762214223545,0.3836805671453476,0.8732638888888888,2.4458546741736917,0.5142268041237114,0.5142268041237114
