epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,13.665551,2.440875,18.476126,0.000000,36.8940,1.886495,47.6400,159.32
2,0.1,9.716008,1.940615,13.048320,0.000000,54.5800,4.702346,42.3300,19.17
3,0.1,7.963680,1.676451,10.658207,0.000000,62.4500,2.084948,60.3800,21.73
4,0.1,6.977788,1.494191,9.327900,0.000000,67.0140,1.930434,62.5300,23.41
5,0.1,6.070885,1.319971,8.106991,0.000000,71.0840,1.961856,65.3400,24.69
6,0.1,5.429204,1.193721,7.244411,0.000000,73.9400,1.639632,69.9200,25.02
7,0.1,4.974760,1.113360,6.629645,0.000000,75.8160,1.568353,70.7700,24.98
8,0.1,4.598800,1.032896,6.127044,0.000000,77.4540,1.301043,75.4800,24.93
9,0.1,4.334577,0.975641,5.774121,0.000000,78.6900,1.312469,75.6600,24.82
10,0.1,4.061108,0.913905,5.409910,0.000000,80.0600,1.408605,75.6600,24.85
11,0.1,3.828477,0.863893,5.099013,0.000000,81.0300,1.276014,77.8400,25.15
12,0.1,3.709316,0.838745,4.939560,0.000000,81.5940,1.330320,75.5600,24.87
13,0.1,3.501824,0.787468,4.665120,0.000000,82.7020,1.398379,76.1800,24.80
14,0.1,3.403598,0.765840,4.534066,0.000000,82.8300,1.002484,80.0300,25.05
15,0.1,3.248061,0.728319,4.327950,0.000000,83.5880,0.966858,80.2800,24.83
16,0.1,3.179932,0.705408,4.240442,0.000000,84.2460,1.189722,78.7000,24.91
17,0.1,3.055533,0.678010,4.074471,0.000000,84.5960,1.051826,80.4800,24.89
18,0.1,3.025334,0.668287,4.035498,0.000000,84.7980,1.215985,77.3900,24.88
19,0.1,2.919812,0.645875,3.894356,0.000000,85.1680,1.127753,78.8300,24.90
20,0.1,2.823542,0.625110,3.765728,0.000000,85.7160,0.879366,82.4100,24.54
21,0.1,2.785747,0.609577,3.718391,0.000000,85.9940,0.934140,81.7900,24.11
22,0.1,2.724277,0.599734,3.634795,0.000000,86.0680,0.877177,81.9600,23.60
23,0.1,2.719781,0.593786,3.630922,0.000000,86.2680,0.995125,80.9400,23.77
24,0.1,2.623706,0.574035,3.502136,0.000000,86.7840,0.839856,83.2300,23.78
25,0.1,2.534261,0.546246,3.386267,0.000000,87.1220,0.848511,83.5800,23.89
26,0.1,2.496994,0.544838,3.333632,0.000000,87.3820,0.949463,82.8200,22.67
