epoch,lr,train_loss,train_acc,test_loss,test_acc,best_acc
1,0.0014994217771805423,2.143571389255239,0.2126865671641791,4.197285610277628,0.08082474226804123,0.08082474226804123
2,0.0014976880002998461,1.3589416813494555,0.44402985074626866,76.36361405441441,0.08082474226804123,0.08082474226804123
3,0.0014948013427161949,1.0213884257558565,0.585820895522388,121.35914250639296,0.08082474226804123,0.08082474226804123
4,0.0014907662554463532,0.9832541924804005,0.5559701492537313,108.1352998068898,0.08082474226804123,0.08082474226804123
5,0.0014855889603024228,0.8653065615625524,0.6791044776119403,41.766056764150406,0.08082474226804123,0.08082474226804123
6,0.0014792774402982573,0.8275760154225933,0.7126865671641791,25.723024822283925,0.08082474226804123,0.08082474226804123
7,0.0014718414273402352,0.722439902042275,0.7276119402985075,15.435443548320494,0.1134020618556701,0.1134020618556701
8,0.0014632923872213652,0.6956276110748747,0.7388059701492538,19.15884005003369,0.11298969072164948,0.1134020618556701
9,0.001453643501941863,0.6724892303125182,0.7425373134328358,21.318355749857794,0.08618556701030927,0.1134020618556701
10,0.0014429096493834648,0.5988230429478546,0.7985074626865671,27.36133477555108,0.06020618556701031,0.1134020618556701
11,0.0014311073803688107,0.6430704851648701,0.7611940298507462,33.59723314830937,0.07917525773195876,0.1134020618556701
12,0.0014182548931412757,0.5731376026993367,0.7873134328358209,26.837008846985924,0.11298969072164948,0.1134020618556701
13,0.0014043720053045978,0.5497067392762027,0.7910447761194029,26.0530739412234,0.11298969072164948,0.1134020618556701
14,0.001389480123265569,0.5193357263038407,0.8097014925373134,28.41517534432952,0.14144329896907218,0.14144329896907218
15,0.0013736022092269088,0.4898807210708732,0.8283582089552238,34.518623586043134,0.11298969072164948,0.14144329896907218
16,0.0013567627457812105,0.48278057041452893,0.832089552238806,36.93397265247463,0.11298969072164948,0.14144329896907218
17,0.0013389876981605585,0.44106805057667975,0.832089552238806,28.148795113462867,0.11298969072164948,0.14144329896907218
18,0.0013203044742000232,0.44636151105610294,0.8582089552238806,25.65406831746248,0.11752577319587629,0.14144329896907218
19,0.001300741882076764,0.4126000706829242,0.8768656716417911,26.66935522649706,0.12288659793814433,0.14144329896907218
20,0.0012803300858899105,0.46694386450212394,0.8171641791044776,27.02191114302763,0.11381443298969073,0.14144329896907218
21,0.0012591005591497063,0.41495075154660355,0.8507462686567164,20.799902979270698,0.12494845360824743,0.14144329896907218
22,0.0012370860362476378,0.3510204042071727,0.8768656716417911,8.017325067815086,0.20412371134020618,0.20412371134020618
23,0.0012143204619823754,0.3842641084051844,0.8656716417910447,9.214365431537333,0.2651546391752577,0.2651546391752577
24,0.001190838939219355,0.34561486475503267,0.8843283582089553,2.560442488620576,0.5336082474226804,0.5336082474226804
25,0.0011666776747647017,0.33987239536954394,0.8805970149253731,8.155425047333708,0.1868041237113402,0.5336082474226804
26,0.0011418739235369616,0.3545740473626265,0.8917910447761194,1.2933860310466634,0.705979381443299,0.705979381443299
27,0.0011164659311227163,0.299031609474723,0.8992537313432836,4.135727542972902,0.4057731958762887,0.705979381443299
28,0.0010904928748046601,0.3142794099316668,0.8917910447761194,3.9496353099003287,0.4280412371134021,0.705979381443299
29,0.0010639948031530711,0.32597042642422575,0.8582089552238806,2.383194518108707,0.4354639175257732,0.705979381443299
30,0.0010370125742738174,0.31330241151710053,0.8917910447761194,5.086337025632563,0.42350515463917526,0.705979381443299
31,0.0010095877928081199,0.29862985993499186,0.914179104477612,2.0591848301586033,0.5121649484536083,0.705979381443299
32,0.0009817627457812108,0.2770400323084931,0.917910447761194,4.881449800963255,0.1397938144329897,0.705979381443299
33,0.0009535803373988059,0.26055403076001066,0.917910447761194,6.14318751816897,0.11958762886597939,0.705979381443299
34,0.0009250840228919294,0.23900988208713816,0.9365671641791045,3.241875051272284,0.37030927835051547,0.705979381443299
35,0.0008963177415120965,0.22103975779974638,0.9440298507462687,0.4442476612283397,0.808659793814433,0.808659793814433
36,0.0008673258487801734,0.2238298249778463,0.9514925373134329,1.790846053523962,0.5336082474226804,0.808659793814433
37,0.0008381530480933785,0.2159344295957195,0.9477611940298507,0.9002322590709472,0.6985567010309278,0.808659793814433
38,0.0008088443217958839,0.20411724830741312,0.9328358208955224,3.9818367118887217,0.49938144329896905,0.808659793814433
39,0.0007794448618193016,0.20617968511225573,0.9402985074626866,1.9999393310920293,0.5125773195876289,0.808659793814433
40,0.0007500000000000001,0.22275948124145395,0.9365671641791045,4.252784430387014,0.4263917525773196,0.808659793814433
41,0.0007205551381806989,0.20079236510974258,0.9328358208955224,5.3399584146133305,0.3525773195876289,0.808659793814433
42,0.0006911556782041165,0.19857273217457444,0.9477611940298507,5.023378727964856,0.2581443298969072,0.808659793814433
43,0.000661846951906622,0.20146978346269523,0.9365671641791045,6.848159260798975,0.20783505154639176,0.808659793814433
44,0.0006326741512198272,0.1582396457444376,0.9589552238805971,4.021351551305906,0.33649484536082475,0.808659793814433
45,0.0006036822584879041,0.18748701152516833,0.9552238805970149,4.745496642009269,0.38969072164948454,0.808659793814433
46,0.0005749159771080712,0.16281865715090907,0.9626865671641791,4.609466614968998,0.3265979381443299,0.808659793814433
47,0.0005464196626011943,0.15889368573231483,0.9552238805970149,2.7215844460909215,0.4111340206185567,0.808659793814433
48,0.0005182372542187896,0.17233368643184208,0.9514925373134329,3.286261773961678,0.35835051546391755,0.808659793814433
49,0.0004904122071918806,0.12807765536343874,0.9776119402985075,5.577448680959096,0.3319587628865979,0.808659793814433
50,0.00046298742572618287,0.15596004297484212,0.9701492537313433,5.229151968194858,0.33690721649484534,0.808659793814433
51,0.0004360051968469293,0.11276235197907064,0.9850746268656716,4.881854893914232,0.4317525773195876,0.808659793814433
52,0.00040950712519534013,0.11730094276257415,0.9776119402985075,1.4980168682770785,0.6420618556701031,0.808659793814433
53,0.00038353406887728386,0.08478235431126695,0.9888059701492538,1.3875106538459658,0.5888659793814432,0.808659793814433
54,0.00035812607646303854,0.09522408135791323,0.9813432835820896,1.313830748561592,0.636701030927835,0.808659793814433
55,0.00033332232523529843,0.0934953989822473,0.9850746268656716,2.2042781149787403,0.5476288659793814,0.808659793814433
56,0.00030916106078064534,0.09195340157889609,0.9888059701492538,3.5695759680344885,0.4395876288659794,0.808659793814433
57,0.0002856795380176248,0.0763862525571638,0.9888059701492538,3.3929331342768423,0.4692783505154639,0.808659793814433
58,0.00026291396375236246,0.07482070631500501,0.9925373134328358,3.3146905995275557,0.49443298969072164,0.808659793814433
59,0.00024089944085029392,0.07428096601767327,0.9925373134328358,3.475160368263587,0.47463917525773197,0.808659793814433
60,0.0002196699141100895,0.0667305637651415,0.9850746268656716,3.164572100317959,0.4977319587628866,0.808659793814433
61,0.00019925811792323583,0.06674788147211075,0.9925373134328358,2.2289408481603705,0.5290721649484537,0.808659793814433
62,0.00017969552579997686,0.054253575517170465,0.996268656716418,2.101918759746159,0.5323711340206185,0.808659793814433
63,0.00016101230183944125,0.06037311900907488,0.996268656716418,2.9697448099488586,0.5072164948453608,0.808659793814433
64,0.00014323725421878952,0.06219999603371122,0.996268656716418,2.376765820766636,0.5323711340206185,0.808659793814433
65,0.00012639779077309126,0.08087702362395044,0.9888059701492538,2.5645049768687733,0.534020618556701,0.808659793814433
66,0.00011051987673443088,0.051625368755255176,1.0,2.6912478113755434,0.5278350515463918,0.808659793814433
67,9.56279946954023e-05,0.04538434287950174,0.996268656716418,2.3681622655667875,0.5492783505154639,0.808659793814433
68,8.174510685872416e-05,0.05853409998452486,0.996268656716418,1.9537349456645543,0.5830927835051546,0.808659793814433
69,6.889261963118899e-05,0.049824913769070785,0.996268656716418,1.7602128621308761,0.617319587628866,0.808659793814433
70,5.709035061653495e-05,0.04317516594457982,0.996268656716418,1.7483525685562222,0.6272164948453608,0.808659793814433
71,4.635649805813688e-05,0.06276142419274174,0.996268656716418,1.8334943605694,0.6214432989690721,0.808659793814433
72,3.6707612778634854e-05,0.04594753493568791,0.996268656716418,1.9060213896488176,0.6127835051546392,0.808659793814433
73,2.8158572659764627e-05,0.0422289198570287,0.996268656716418,1.724387179595471,0.6362886597938144,0.808659793814433
74,2.0722559701742583e-05,0.04172095550752398,1.0,1.5929431819628994,0.6569072164948454,0.808659793814433
75,1.4411039697577178e-05,0.04643847037162354,1.0,1.5327311974847042,0.6635051546391753,0.808659793814433
76,9.233744553646757e-06,0.04869199638713652,0.996268656716418,1.5036473528234486,0.6618556701030928,0.808659793814433
77,5.198657283805281e-06,0.05021470501574118,1.0,1.5449770423163511,0.6544329896907216,0.808659793814433
78,2.3119997001540273e-06,0.04582704197782189,1.0,1.5431558768694906,0.6556701030927835,0.808659793814433
79,5.782228194578244e-07,0.03904168152097446,1.0,1.5445424559375045,0.6569072164948454,0.808659793814433
80,0.0,0.03864630717617362,1.0,1.5580510134541503,0.6564948453608247,0.808659793814433
