epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,14.854350,2.477346,20.158781,0.000000,30.9920,5.347065,30.9400,93.28
2,0.1,11.272119,2.180843,15.168380,0.000000,47.4700,2.668761,45.3200,14.56
3,0.1,9.062568,1.875518,12.142733,0.000000,57.8440,2.038317,59.3700,16.44
4,0.1,7.703820,1.633498,10.305387,0.000000,63.9600,3.723997,51.8100,16.36
5,0.1,6.756601,1.455813,9.028367,0.000000,68.2140,1.762476,63.1700,14.44
6,0.1,5.973888,1.312987,7.971417,0.000000,71.5660,1.599199,69.4900,13.34
7,0.1,5.397473,1.190941,7.200272,0.000000,74.0920,1.401102,73.5800,14.64
8,0.1,4.972563,1.102456,6.631181,0.000000,75.9420,1.074675,77.5900,15.72
9,0.1,4.645226,1.035957,6.192055,0.000000,77.3580,1.496285,72.7700,17.74
10,0.1,4.305158,0.952312,5.742091,0.000000,79.0660,1.180428,77.5200,18.08
11,0.1,4.089950,0.913415,5.451322,0.000000,79.8400,1.166013,78.4200,19.80
12,0.1,3.888457,0.859304,5.186666,0.000000,80.8680,1.241284,76.9100,20.40
13,0.1,3.749878,0.834390,4.999374,0.000000,81.5020,1.237683,76.5800,19.94
14,0.1,3.582706,0.797453,4.776386,0.000000,82.3160,1.184445,77.9500,22.04
15,0.1,3.443388,0.763332,4.591984,0.000000,82.6940,1.175185,78.1900,24.48
16,0.1,3.339941,0.742944,4.452940,0.000000,83.4300,0.928048,81.2700,28.43
17,0.1,3.223629,0.708644,4.301481,0.000000,83.8240,0.964145,81.9600,35.39
18,0.1,3.137124,0.690866,4.185520,0.000000,84.2960,1.036542,79.7200,39.63
19,0.1,3.056827,0.674325,4.077900,0.000000,84.6980,0.946650,81.4400,40.90
20,0.1,2.975348,0.650316,3.971790,0.000000,85.0360,0.907417,82.4000,40.35
21,0.1,2.917415,0.640543,3.893218,0.000000,85.1980,0.890486,82.2900,40.93
22,0.1,2.866949,0.622252,3.828962,0.000000,85.4720,0.974831,80.7000,40.79
23,0.1,2.796037,0.602990,3.735914,0.000000,86.1240,0.949058,81.3300,40.92
24,0.1,2.730924,0.590910,3.648073,0.000000,86.0900,0.847963,83.1300,40.76
25,0.1,2.692772,0.582306,3.597257,0.000000,86.2660,0.943385,81.3200,40.59
26,0.1,2.635579,0.564553,3.523162,0.000000,86.7400,0.958836,80.5300,40.42
27,0.1,2.599390,0.555762,3.475231,0.000000,86.9500,0.818427,83.9600,40.96
28,0.1,2.557072,0.543882,3.419867,0.000000,87.1420,0.794491,83.4500,38.79
29,0.1,2.506781,0.534346,3.352110,0.000000,87.2900,0.974065,81.8600,38.48
30,0.1,2.424543,0.509247,3.245385,0.000000,87.7740,0.804322,83.9200,38.79
31,0.1,2.448485,0.515191,3.277040,0.000000,87.7900,0.764942,83.9600,37.46
32,0.1,2.395401,0.506885,3.204765,0.000000,87.9480,0.839605,84.2700,34.48
33,0.1,2.385706,0.508692,3.190141,0.000000,87.8500,0.894855,82.9600,36.64
34,0.1,2.326388,0.490611,3.113150,0.000000,88.2480,0.710381,85.6500,36.56
35,0.1,2.317793,0.485479,3.103071,0.000000,88.2720,0.761877,85.0700,36.80
36,0.1,2.284869,0.476249,3.059992,0.000000,88.4700,0.784339,84.9500,35.55
37,0.1,2.269031,0.475677,3.037611,0.000000,88.4620,0.968143,82.3000,33.83
38,0.1,2.284655,0.482658,3.056939,0.000000,88.3260,0.679055,85.8300,33.26
