epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.967016,27.4500,1.644245,37.7600,29.17
2,0.1,1.446999,46.1080,1.567122,45.7100,4.80
3,0.1,1.198095,56.3460,1.181293,57.3600,5.05
4,0.1,1.021013,63.2480,1.072622,62.2300,5.61
5,0.1,0.905038,67.7460,1.149638,60.0800,6.69
6,0.1,0.800913,71.6600,0.939717,66.9500,7.85
7,0.1,0.726099,74.4520,0.786913,72.8800,7.67
8,0.1,0.662340,76.9300,0.866700,71.4500,7.57
9,0.1,0.603848,79.0100,0.920572,71.0800,7.78
10,0.1,0.565364,80.1800,0.951613,70.2600,7.65
11,0.1,0.532823,81.3600,0.635603,78.7100,7.60
12,0.1,0.495747,82.6440,0.810290,73.2100,7.87
13,0.1,0.476294,83.3480,0.767288,75.2500,7.62
14,0.1,0.454818,84.2520,0.757166,76.6900,7.59
15,0.1,0.434994,84.8800,0.668176,77.6600,7.71
16,0.1,0.423860,85.3000,0.613669,78.7300,7.75
17,0.1,0.400331,86.0280,0.541279,81.8200,7.50
18,0.1,0.388173,86.5000,0.523311,82.3800,7.56
19,0.1,0.373399,87.0240,0.791977,75.6700,7.79
20,0.1,0.360326,87.5020,0.596679,81.2300,7.75
21,0.1,0.349611,87.7740,0.508320,82.9600,7.59
22,0.1,0.335631,88.2680,0.513669,83.6400,7.75
23,0.1,0.326472,88.6100,0.510405,83.9800,7.73
24,0.1,0.315880,89.0360,0.469846,84.4700,7.50
25,0.1,0.311150,89.1880,0.513386,83.3500,7.65
26,0.1,0.300684,89.5060,0.505518,82.6200,7.73
27,0.1,0.291138,89.7680,0.528748,83.4400,7.69
28,0.1,0.279958,90.2980,0.598521,81.9700,7.69
29,0.1,0.277719,90.2660,0.548304,82.6300,7.68
30,0.1,0.275906,90.5000,0.468556,84.5200,7.80
31,0.1,0.261070,90.8160,0.584191,82.1000,7.70
32,0.1,0.253619,91.0820,0.492852,85.1400,7.86
33,0.1,0.251998,91.1320,0.468943,84.7700,7.63
34,0.1,0.250652,91.1700,0.543761,83.8800,7.60
35,0.1,0.245350,91.3100,0.551538,82.4900,7.72
36,0.1,0.233741,91.6780,0.390372,87.3100,7.69
37,0.1,0.231603,91.8780,0.496018,84.8100,7.77
38,0.1,0.224804,92.0640,0.478532,85.3400,7.76
39,0.1,0.220625,92.2540,0.448141,85.2700,7.54
40,0.1,0.215325,92.4960,0.445377,86.2600,7.81
41,0.1,0.214582,92.5180,0.474900,85.1700,7.73
42,0.1,0.210693,92.5440,0.570217,83.9600,7.63
43,0.1,0.201352,92.7920,0.570326,83.6600,7.74
44,0.1,0.202183,92.9460,0.450766,86.2900,7.84
45,0.1,0.200998,92.9440,0.487703,85.0500,7.44
46,0.1,0.189882,93.2800,0.597709,82.0400,7.68
47,0.1,0.189730,93.2520,0.515728,85.1000,7.61
48,0.1,0.188154,93.3660,0.451361,86.5500,7.79
49,0.1,0.187449,93.3920,0.433547,87.0200,7.62
50,0.1,0.189220,93.3500,0.516050,85.6100,7.66
51,0.1,0.179917,93.6020,0.422971,86.6200,7.65
52,0.1,0.177777,93.6800,0.542804,84.4800,7.72
53,0.1,0.175575,93.7600,0.419538,87.5100,7.71
54,0.1,0.164553,94.1160,0.413122,87.2000,7.64
55,0.1,0.174503,93.8640,0.639506,82.9600,7.79
56,0.1,0.166514,94.0800,0.419335,88.0900,7.64
57,0.1,0.173633,93.8360,0.461911,85.8400,7.79
58,0.1,0.154957,94.5820,0.451636,86.7000,7.89
59,0.1,0.159379,94.3620,0.423564,87.8000,7.66
60,0.1,0.152627,94.5900,0.390172,88.8100,7.51
61,0.1,0.148307,94.6960,0.543174,85.1000,7.74
62,0.1,0.159193,94.2900,0.494890,85.7200,7.78
63,0.1,0.158534,94.3280,0.656838,82.1600,7.63
64,0.1,0.153321,94.6180,0.453919,86.7000,7.66
65,0.1,0.144496,94.9100,0.479431,86.2000,7.67
66,0.1,0.148074,94.8120,0.372026,88.5600,7.76
67,0.1,0.149279,94.6280,0.482027,86.4100,7.62
68,0.1,0.144258,94.8200,0.482132,87.1700,7.58
69,0.1,0.136940,95.1800,0.521473,86.1300,7.90
70,0.1,0.143780,94.9400,0.418802,88.0800,7.70
71,0.1,0.138704,95.1520,0.465240,86.8800,7.73
72,0.1,0.134698,95.2520,0.474972,86.7500,7.69
73,0.1,0.132231,95.2520,0.414466,87.9600,7.59
74,0.1,0.137967,95.1020,0.612640,83.1700,7.66
75,0.1,0.135051,95.2340,0.675122,82.9700,7.70
76,0.1,0.128556,95.4880,0.623194,83.9400,7.79
77,0.1,0.132389,95.2620,0.615428,84.4700,7.76
78,0.1,0.132322,95.3660,0.531753,85.4100,7.68
79,0.1,0.121848,95.7500,0.546056,85.7400,7.53
80,0.1,0.137157,95.0580,0.511244,85.5400,7.81
81,0.1,0.130884,95.3680,0.406974,88.2200,7.65
82,0.1,0.127478,95.5400,0.483527,86.6300,7.52
83,0.1,0.121672,95.6660,0.431626,87.6700,7.80
84,0.1,0.127377,95.5000,0.460397,87.4300,7.61
85,0.1,0.128981,95.3380,0.450198,87.5400,7.60
86,0.1,0.119683,95.7740,0.506471,85.8700,7.73
87,0.1,0.122926,95.5600,0.403329,88.0600,7.75
88,0.1,0.122762,95.7680,0.582914,84.8000,7.65
89,0.1,0.120884,95.7560,0.608412,84.6600,7.66
90,0.1,0.116909,95.9560,0.514195,85.9100,7.72
91,0.1,0.113762,95.9440,0.461271,87.6800,7.59
92,0.1,0.117297,95.8160,0.487424,87.3300,7.62
93,0.1,0.113090,96.0340,0.407281,88.6600,7.58
94,0.1,0.114593,95.9200,0.578218,85.5600,7.91
95,0.1,0.114329,95.8580,0.482705,87.1300,7.64
96,0.1,0.113075,96.0400,0.514101,86.5500,7.60
97,0.1,0.107606,96.1460,0.544743,85.8400,7.54
98,0.1,0.106154,96.2540,0.409442,88.3800,7.84
99,0.1,0.109248,96.1640,0.469622,87.3200,7.63
100,0.1,0.112019,95.9880,0.556056,86.1200,7.89
101,0.010000000000000002,0.067463,97.7900,0.313236,91.0100,7.69
102,0.010000000000000002,0.046487,98.5480,0.317360,91.0800,7.57
103,0.010000000000000002,0.039379,98.8000,0.311818,91.3500,7.69
104,0.010000000000000002,0.037269,98.8780,0.318282,91.4500,7.56
105,0.010000000000000002,0.034401,98.9780,0.318542,91.3800,7.77
106,0.010000000000000002,0.032525,98.9800,0.321155,91.3000,7.73
107,0.010000000000000002,0.030710,99.1020,0.319690,91.5300,7.54
108,0.010000000000000002,0.028877,99.1360,0.321842,91.4000,7.67
