epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
66,0.0010000000000000002,0.200202,0.200202,0.000000,0.000000,93.0300,0.361255,88.1700,16.76
67,0.0010000000000000002,0.202920,0.202920,0.000000,0.000000,93.0200,0.361854,88.1200,16.63
68,0.0010000000000000002,0.202707,0.202707,0.000000,0.000000,92.9900,0.360335,88.2600,16.99
69,0.0010000000000000002,0.198148,0.198148,0.000000,0.000000,93.0600,0.360978,88.3300,17.05
70,0.0010000000000000002,0.202179,0.202179,0.000000,0.000000,93.0580,0.361241,88.2300,16.11
71,0.0010000000000000002,0.200293,0.200293,0.000000,0.000000,93.0860,0.360814,88.2200,14.99
72,0.0010000000000000002,0.200125,0.200125,0.000000,0.000000,93.0880,0.361535,88.1800,15.01
73,0.0010000000000000002,0.198632,0.198632,0.000000,0.000000,93.1200,0.361424,88.2800,15.50
74,0.0010000000000000002,0.200907,0.200907,0.000000,0.000000,93.0400,0.361158,88.3000,16.37
75,0.0010000000000000002,0.199153,0.199153,0.000000,0.000000,93.1020,0.362036,88.2700,16.03
76,0.0010000000000000002,0.198724,0.198724,0.000000,0.000000,93.0640,0.361637,88.3000,14.43
77,0.0010000000000000002,0.199868,0.199868,0.000000,0.000000,92.9560,0.362178,88.2100,13.90
78,0.0010000000000000002,0.198810,0.198810,0.000000,0.000000,93.0580,0.364109,88.1900,14.99
79,0.0010000000000000002,0.199764,0.199764,0.000000,0.000000,92.9980,0.363754,88.0800,17.28
80,0.0010000000000000002,0.195610,0.195610,0.000000,0.000000,93.2980,0.361111,88.1900,19.35
