epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.4,2.683994,10.1480,2.299665,10.6700,24.52
2,0.4,2.206393,15.0980,2.378597,18.4300,8.80
3,0.4,1.975370,22.6420,1.954014,24.0800,9.12
4,0.4,1.799500,28.8820,1.855641,28.2300,9.38
5,0.4,1.633523,37.6220,1.690939,37.2500,8.76
6,0.4,1.449083,46.4420,2.777777,33.9900,9.61
7,0.4,1.228690,55.6640,3.256746,33.5400,9.56
8,0.4,1.096430,60.5800,1.216522,57.4300,9.18
9,0.4,0.988778,64.9140,1.136540,62.1000,8.86
10,0.4,0.888020,68.6020,0.958085,67.4600,9.45
11,0.4,0.810257,71.5020,1.204060,62.6600,9.30
12,0.4,0.769042,73.1320,0.900837,69.6400,9.67
13,0.4,0.714989,74.9420,0.929191,69.0400,9.02
14,0.4,0.670121,76.6860,1.027228,67.5300,9.52
15,0.4,0.636212,78.0340,0.828948,74.0600,10.10
16,0.4,0.602549,79.1880,0.756311,74.5400,9.67
17,0.4,0.578439,79.9640,0.890056,70.7000,9.85
18,0.4,0.560030,80.4640,0.778383,73.1800,9.91
19,0.4,0.537769,81.1980,0.940571,70.4900,9.83
20,0.4,0.523376,82.0460,0.750830,74.9500,9.51
21,0.4,0.501123,82.7620,0.872176,73.9200,9.47
22,0.4,0.488085,83.0880,0.623015,79.0900,9.37
23,0.4,0.470315,83.7740,0.796164,76.0100,9.82
24,0.4,0.465841,83.9460,0.650453,78.5500,9.65
25,0.4,0.446449,84.3760,0.827923,74.4000,9.76
26,0.4,0.441648,84.7780,0.776174,76.7800,9.32
27,0.4,0.428728,85.2140,0.832017,74.4700,9.05
28,0.4,0.411491,85.7360,0.651019,78.7600,9.05
29,0.4,0.407136,85.9580,0.755651,77.1400,9.18
30,0.4,0.399367,86.0260,0.637926,79.2400,8.99
31,0.4,0.385925,86.6100,0.589071,81.1500,10.12
32,0.4,0.381513,86.6940,0.691216,78.0500,9.21
33,0.4,0.376729,86.9860,0.594469,80.0200,9.42
34,0.4,0.368591,87.3740,0.562802,81.3400,10.18
35,0.4,0.364030,87.3320,0.846286,75.9200,9.27
36,0.4,0.351394,87.7120,0.541770,82.9900,9.34
37,0.4,0.349460,87.9000,0.599125,80.4200,9.02
38,0.4,0.346524,87.9900,0.623353,80.1300,9.43
39,0.4,0.347457,87.9320,0.714059,78.6000,10.03
40,0.4,0.331548,88.4640,0.579623,81.7100,9.28
41,0.4,0.326635,88.6580,0.980703,73.2500,9.40
42,0.4,0.319998,88.8380,0.526958,82.8000,9.16
43,0.4,0.319863,88.8140,0.611539,80.8000,9.36
44,0.4,0.315264,89.0660,0.549027,82.2000,9.10
45,0.4,0.308621,89.3620,0.571378,81.5500,9.78
46,0.4,0.302242,89.4860,0.491804,84.8000,9.31
47,0.4,0.299410,89.6100,0.796746,76.4600,9.24
48,0.4,0.293681,89.6720,0.576001,82.7800,8.75
49,0.4,0.295169,89.7460,0.615033,81.8400,7.67
50,0.4,0.293378,89.8080,0.630927,81.3900,7.51
51,0.4,0.291095,89.9640,0.587544,83.1100,7.16
52,0.4,0.289935,90.0160,0.656450,79.9700,8.70
53,0.4,0.279961,90.3360,0.720014,79.3400,9.70
54,0.4,0.280133,90.3320,0.740251,77.7400,9.42
55,0.4,0.267527,90.6040,0.710105,79.4200,9.83
56,0.4,0.275712,90.3480,0.661278,79.4300,9.74
57,0.4,0.271781,90.5920,0.711910,79.4000,8.71
58,0.4,0.274795,90.5140,0.735094,79.2900,9.67
59,0.4,0.275365,90.2860,0.543796,83.8700,9.56
60,0.4,0.259198,90.8780,0.542367,83.8900,9.70
61,0.4,0.268155,90.7060,0.603374,81.9800,9.41
62,0.4,0.256107,91.1700,0.582611,82.5900,9.67
63,0.4,0.246584,91.4080,0.568236,83.4100,8.92
64,0.4,0.251579,91.2080,0.575632,81.9000,9.62
65,0.4,0.254868,91.2100,0.637951,81.4500,9.84
66,0.4,0.255740,91.0880,0.685600,79.4600,9.36
67,0.4,0.245236,91.4920,0.567538,84.2800,9.71
68,0.4,0.251772,91.2540,0.636957,81.5800,8.95
69,0.4,0.256549,91.0680,0.482494,84.6100,9.86
70,0.4,0.247529,91.2600,0.814296,77.5100,9.17
71,0.4,0.250568,91.2500,0.721858,79.0300,9.95
72,0.4,0.243068,91.5300,0.610989,82.9900,9.67
73,0.4,0.231793,91.9160,0.589752,82.8300,9.80
74,0.4,0.233826,91.7540,0.652840,81.3000,9.37
75,0.4,0.239693,91.6800,0.606919,83.2400,9.33
76,0.4,0.237838,91.4940,0.529172,83.4100,9.09
77,0.4,0.234400,91.8060,0.502631,83.9800,9.69
78,0.4,0.232941,91.8620,0.529375,84.3300,9.21
79,0.4,0.224958,91.9960,0.539568,83.8300,9.48
80,0.4,0.227502,92.1200,0.559528,83.5200,9.16
81,0.4,0.238966,91.5060,0.627179,82.6700,9.67
82,0.4,0.228645,92.0260,0.627478,81.6300,8.51
83,0.4,0.235919,91.7360,0.396976,87.5600,9.09
84,0.4,0.222830,92.2500,0.661431,81.3200,9.39
85,0.4,0.229299,91.9640,0.453835,86.2200,9.61
86,0.4,0.221518,92.1140,0.671352,80.8200,9.52
87,0.4,0.221109,92.2060,0.580690,82.8700,9.35
88,0.4,0.230230,92.0520,0.505956,84.5000,9.50
89,0.4,0.223770,92.1780,0.581477,82.6400,9.57
90,0.4,0.221105,92.1980,0.511098,84.2200,8.87
91,0.4,0.221394,92.2800,0.545153,84.6200,9.36
92,0.4,0.222648,92.4260,0.554286,83.6000,8.97
93,0.4,0.217548,92.2460,0.624705,81.7200,9.44
94,0.4,0.217335,92.4780,0.586442,82.9600,9.39
95,0.4,0.212919,92.4740,0.470647,85.2700,8.84
96,0.4,0.209841,92.5660,0.608830,82.5700,9.34
97,0.4,0.211626,92.5780,0.834518,77.4300,9.96
98,0.4,0.212828,92.6100,0.479101,85.5000,10.05
99,0.4,0.206504,92.6920,0.718528,79.7300,9.81
100,0.4,0.221151,92.3560,0.706189,80.7200,10.12
101,0.04000000000000001,0.134227,95.4420,0.299092,90.5700,9.50
102,0.04000000000000001,0.099607,96.5640,0.303671,90.6700,9.69
103,0.04000000000000001,0.088316,97.0960,0.299493,90.8900,9.15
104,0.04000000000000001,0.078612,97.3720,0.303151,91.0800,9.55
105,0.04000000000000001,0.073303,97.6100,0.300926,91.3300,9.28
106,0.04000000000000001,0.066932,97.7900,0.306597,91.3200,9.35
107,0.04000000000000001,0.062004,97.9920,0.313651,91.2100,9.70
108,0.04000000000000001,0.060523,97.9200,0.312153,91.2700,9.66
109,0.04000000000000001,0.055060,98.1780,0.310534,91.2200,9.50
110,0.04000000000000001,0.054205,98.2220,0.323780,91.1800,9.24
111,0.04000000000000001,0.051579,98.2540,0.316058,91.1800,9.40
112,0.04000000000000001,0.047706,98.4400,0.323351,91.3000,9.56
113,0.04000000000000001,0.045570,98.5300,0.320571,91.2100,9.88
114,0.04000000000000001,0.044382,98.4940,0.327622,91.3500,9.60
115,0.04000000000000001,0.045049,98.5420,0.332927,91.2800,9.47
116,0.04000000000000001,0.040307,98.6700,0.324812,91.6800,9.42
117,0.04000000000000001,0.038640,98.7740,0.334842,91.3800,9.99
118,0.04000000000000001,0.038037,98.7860,0.338274,91.3500,9.37
119,0.04000000000000001,0.037115,98.7940,0.334534,91.5100,9.50
120,0.04000000000000001,0.033788,98.9560,0.345059,91.5400,9.32
121,0.04000000000000001,0.032314,98.9520,0.344761,91.6100,9.30
122,0.04000000000000001,0.033079,98.9280,0.351554,91.3800,9.99
123,0.04000000000000001,0.030962,99.0320,0.345471,91.7500,9.75
124,0.04000000000000001,0.031022,99.0120,0.348949,91.6600,9.89
125,0.04000000000000001,0.029431,99.0600,0.360660,91.6100,9.64
126,0.04000000000000001,0.030181,99.0380,0.354057,91.2300,9.81
127,0.04000000000000001,0.028080,99.1000,0.360229,91.5800,9.47
128,0.04000000000000001,0.026095,99.1780,0.368688,91.4600,9.34
129,0.04000000000000001,0.026243,99.2300,0.361630,91.5600,8.74
130,0.04000000000000001,0.025056,99.2220,0.369559,91.5500,9.53
131,0.04000000000000001,0.024532,99.2160,0.370849,91.5800,9.33
132,0.04000000000000001,0.023861,99.2820,0.366076,91.6400,10.01
133,0.04000000000000001,0.023781,99.3060,0.367133,91.5600,9.47
134,0.04000000000000001,0.022506,99.3360,0.371761,91.3500,9.21
135,0.04000000000000001,0.022357,99.3200,0.405973,91.2500,9.88
136,0.04000000000000001,0.021323,99.3220,0.377403,91.6200,9.71
