channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
8-8-8-8-8-20-16-28-28-20-64-40-32-64-48,-427.52724606160444,10.779999913024902,15.269999530029297,2.5763062747955323,3.7284474594116213,262386,30855648,0.5652994480280252,0.4480756112113816,0.43470055197197477,0.5519243887886184,86.19999852447509,430.99999262237543,49.64335608482361,1,True
12-8-12-16-12-28-32-16-24-24-48-56-40-56-48,-430.4050817435421,10.579999630737305,15.399999662780761,3.6883374229431154,3.418809600830078,280486,41066976,0.6042951261865674,0.5963611709533094,0.39570487381343256,0.4036388290466906,86.3999988067627,431.9999940338135,41.52277851104736,1,True
8-8-16-12-16-20-32-28-20-32-40-32-64-56-40,-428.56012193011276,10.879999923706055,13.29999981689453,3.378697582244873,3.879752332305908,272338,41361808,0.586740607643153,0.6006426246633295,0.41325939235684706,0.3993573753366705,86.09999851379395,430.49999256896973,14.242844820022583,1,True
16-12-12-12-16-32-28-24-32-20-64-64-64-32-32,-420.4423234582033,12.539999520874023,17.369999432373046,2.6039726802825927,3.373534939956665,327066,49987904,0.7046497498675008,0.7259079646609875,0.29535025013249916,0.2740920353390125,84.43999891662598,422.1999945831299,10.150667428970337,1,True
8-12-8-8-12-20-24-32-24-16-48-32-32-56-56,-431.53452666501806,10.079999594116211,13.149999588012696,2.5751640842437746,3.4350453300476076,229586,31961648,0.4946332467241476,0.46413658085945997,0.5053667532758523,0.53586341914054,86.89999884338378,434.49999421691894,18.761088132858276,1,True
8-16-12-16-16-20-20-28-16-20-64-56-56-32-32,-437.07692312128404,9.419999867248535,12.459999542236329,2.6073561824798586,3.0100218395233154,266162,40145216,0.5734346790073984,0.5829756742238225,0.4265653209926016,0.41702432577617754,87.55999857025147,437.79999285125734,8.993164300918579,1,True
12-8-12-8-8-24-16-28-20-32-32-56-64-40-40,-421.9420165640296,11.779999626159668,16.699999560546875,2.348442865753174,3.290034149932861,256662,34136464,0.5529673341175558,0.4957185462899799,0.44703266588244417,0.5042814537100201,85.19999881134034,425.99999405670167,8.31358551979065,1,True
16-16-12-16-8-32-24-20-20-24-48-48-32-48-48,-432.1801850576722,10.239999572753906,17.409999273681642,11.35511530456543,3.670223701095581,240490,42209760,0.5181254497429733,0.6129563057980739,0.48187455025702675,0.3870436942019261,86.7399988647461,433.6999943237305,10.899267196655273,1,True
8-8-8-8-8-20-16-28-20-32-40-40-64-56-48,-436.4053342079624,9.339999728393554,16.109999465942384,2.508156177520752,3.891855644989014,273058,31703520,0.5882918169400673,0.46038813061233597,0.41170818305993273,0.539611869387664,87.63999870910645,438.19999354553227,3.661620616912842,1,True
12-8-12-8-8-24-16-16-20-24-32-56-64-40-40,-431.4182836444135,10.079999594116211,16.139999353027342,11.742259313964844,3.3840787315368654,240166,30376336,0.5174274055593617,0.4411151993814,0.48257259444063827,0.5588848006186,86.89999884338378,434.49999421691894,3.258328676223755,1,True
16-8-12-12-16-32-28-24-32-32-64-56-64-40-40,-440.46822493546307,9.259999815368653,14.849999353027343,11.447543678283692,3.71519623336792,343770,51130768,0.7406378055559146,0.742504261239542,0.25936219444408537,0.25749573876045795,87.71999862213134,438.5999931106567,0.4918069839477539,1,True
12-12-12-8-8-32-16-28-20-20-32-64-64-40-40,-422.34102511335925,11.779999768066407,15.699999633789062,2.709839028930664,3.4995381271362302,268358,36016528,0.5781658673629873,0.5230202197442698,0.42183413263701275,0.4769797802557302,85.1999986694336,425.999993347168,2.6209323406219482,1,True
16-12-12-12-16-32-28-24-32-20-48-64-64-32-32,-435.11528609960914,9.999999639892579,18.009999383544923,3.3123371669769286,3.185361409378052,298778,48181568,0.6437044601576201,0.6996769450676501,0.35629553984237994,0.3003230549323499,86.97999879760742,434.8999939880371,6.413035869598389,1,True
12-8-12-12-8-24-16-28-20-32-64-56-56-32-40,-441.1610786668414,8.69999949798584,16.68999960632324,2.69327504196167,3.375226431655884,283526,37233040,0.610844676551317,0.5406860084499869,0.389155323448683,0.45931399155001307,88.27999893951416,441.3999946975708,3.8571665287017822,1,True
8-8-12-12-8-24-28-16-20-24-64-64-64-32-32,-432.16158430482255,10.179999974060058,15.849999273681641,5.796889170074463,3.3354371601104735,297282,35389760,0.6404813919518091,0.5139185001923832,0.3595186080481909,0.48608149980761683,86.79999846343995,433.9999923171997,5.003766775131226,1,True
16-12-8-8-16-32-28-28-16-20-32-64-64-40-40,-412.5912306874909,13.579999563598633,13.8699994720459,2.486747385787964,3.2045483066558837,282362,42209680,0.608336888187972,0.6129551440642839,0.39166311181202795,0.38704485593571614,83.39999887390137,416.99999436950685,0.3802154064178467,1,True
