epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.738642,35.1260,1.616594,42.3400,24.48
2,0.1,1.215417,55.8960,1.184445,58.5200,8.03
3,0.1,0.939152,66.5020,1.029493,65.0000,8.36
4,0.1,0.781439,72.5320,0.946059,68.5200,10.19
5,0.1,0.677932,76.3000,0.803077,73.6900,10.40
6,0.1,0.610636,78.7460,0.905172,71.7500,10.87
7,0.1,0.561457,80.4300,0.777835,75.0400,10.73
8,0.1,0.528372,81.7380,0.812022,74.5500,10.55
9,0.1,0.495765,83.0600,0.563010,80.5700,10.73
10,0.1,0.468923,83.7080,0.545289,81.6000,10.79
11,0.1,0.447369,84.5400,0.563329,81.5700,11.08
12,0.1,0.433807,85.0960,0.525980,82.7900,11.00
13,0.1,0.418998,85.3380,0.521762,82.7000,10.67
14,0.1,0.398979,86.2480,0.720815,78.0400,10.83
15,0.1,0.386176,86.7060,0.525888,82.8300,10.86
16,0.1,0.378930,86.9340,0.551652,81.6500,10.88
17,0.1,0.369580,87.2720,0.557344,81.4600,10.45
18,0.1,0.356097,87.5460,0.517766,83.1000,10.80
19,0.1,0.349103,87.8000,0.509066,83.6300,10.38
20,0.1,0.338569,88.2560,0.499980,84.3800,10.60
21,0.1,0.332298,88.4920,0.470870,84.5300,10.47
22,0.1,0.328124,88.5920,0.543240,82.5700,10.90
23,0.1,0.315710,88.9800,0.403572,86.4900,10.26
24,0.1,0.311525,89.1620,0.454714,85.3400,10.81
25,0.1,0.304138,89.3140,0.455651,85.8200,10.62
26,0.1,0.298469,89.5840,0.551518,83.1800,10.60
27,0.1,0.295221,89.8460,0.462285,84.6300,10.43
28,0.1,0.290241,89.8020,0.445524,85.2100,10.81
29,0.1,0.286940,90.1640,0.558816,83.5000,10.57
30,0.1,0.281909,90.1060,0.532221,83.1300,10.39
31,0.1,0.276473,90.4700,0.453348,85.5400,10.99
32,0.1,0.270346,90.5680,0.428395,86.2900,10.43
33,0.1,0.272288,90.5460,0.424231,86.1000,10.32
34,0.1,0.270229,90.5800,0.396907,86.8000,11.01
35,0.1,0.259560,90.8640,0.428080,85.9000,10.60
36,0.1,0.261993,90.9620,0.457476,85.2700,10.55
37,0.1,0.261296,90.9440,0.484532,84.9100,10.79
38,0.1,0.252520,91.1900,0.703584,80.3100,10.57
39,0.1,0.251167,91.2440,0.410784,86.9000,10.74
40,0.1,0.249308,91.2000,0.469096,85.3500,10.59
41,0.1,0.244786,91.4540,0.504502,84.5300,10.73
42,0.1,0.244406,91.3340,0.423074,86.8300,10.43
43,0.1,0.243414,91.4700,0.426480,86.4200,10.95
44,0.1,0.241300,91.5340,0.525155,84.2900,10.92
45,0.1,0.231621,91.9380,0.415033,86.5800,35.44
