epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.791336,32.9060,1.615529,41.5700,108.88
2,0.1,1.290427,53.0220,1.260775,56.8800,40.95
3,0.1,0.973047,65.4100,0.886525,68.4600,44.36
4,0.1,0.795216,72.0560,0.818434,72.6900,40.58
5,0.1,0.695516,75.7180,0.798506,73.7500,43.44
6,0.1,0.623558,78.2840,0.606002,79.4300,57.94
7,0.1,0.566557,80.2160,0.712006,75.8700,30.06
8,0.1,0.538253,81.1300,0.562036,81.0000,28.88
9,0.1,0.505179,82.5540,0.540633,80.9200,26.49
10,0.1,0.476312,83.5180,0.823961,73.3300,23.55
11,0.1,0.457750,84.1560,0.508918,82.4800,22.18
12,0.1,0.445065,84.4120,0.615524,79.9400,22.33
13,0.1,0.424354,85.4580,0.528450,82.2700,21.45
14,0.1,0.406869,85.8240,0.526100,81.8600,57.38
15,0.1,0.396809,86.1900,0.508539,83.0500,56.87
16,0.1,0.384783,86.7500,0.524005,82.2900,55.87
17,0.1,0.373696,87.1500,0.507856,83.2700,18.25
18,0.1,0.362463,87.3880,0.530609,82.5200,45.60
19,0.1,0.358845,87.5840,0.474161,84.3100,18.74
20,0.1,0.342475,88.1500,0.486925,84.1300,18.21
21,0.1,0.341288,88.1820,0.503229,83.8000,16.86
22,0.1,0.332028,88.5140,0.433340,85.6400,16.94
23,0.1,0.324322,88.8280,0.508171,82.9300,16.86
24,0.1,0.322633,88.8380,0.457864,85.2800,16.90
25,0.1,0.313184,89.2280,0.495887,83.7900,16.74
26,0.1,0.314062,89.0980,0.497963,83.6700,16.00
27,0.1,0.299162,89.6120,0.476680,84.2500,15.27
28,0.1,0.297804,89.6560,0.408999,86.5400,15.01
29,0.1,0.287548,90.0620,0.452315,85.5200,14.93
30,0.1,0.289029,89.8960,0.408968,86.4900,14.95
31,0.1,0.283347,90.1760,0.435781,85.4000,15.06
32,0.1,0.278070,90.3060,0.436870,85.6900,14.80
33,0.1,0.278455,90.2160,0.391862,86.6500,14.87
34,0.1,0.271327,90.5620,0.394573,87.2000,15.24
35,0.1,0.267070,90.7380,0.380818,87.5000,14.95
