epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.713886,35.5860,1.787725,37.0700,14.11
2,0.1,1.242014,54.8840,1.261847,55.0700,9.01
3,0.1,1.018990,63.4600,1.029289,65.2000,9.86
4,0.1,0.883652,68.6240,1.088357,63.4000,9.79
5,0.1,0.775693,72.6800,0.939151,69.3900,9.85
6,0.1,0.711126,75.0420,0.723708,75.1500,9.98
7,0.1,0.663703,76.8760,1.044469,67.1700,9.79
8,0.1,0.636732,77.9140,0.744160,75.0700,9.99
9,0.1,0.607700,79.1960,0.690532,77.5500,9.85
10,0.1,0.578656,79.8160,0.715245,76.2100,27.45
11,0.1,0.560875,80.5620,0.732361,76.3500,8.40
12,0.1,0.540486,81.2120,0.665096,78.1600,8.35
13,0.1,0.531360,81.5900,0.688209,76.9600,8.48
14,0.1,0.513434,82.2840,0.650978,78.5900,8.44
15,0.1,0.499668,82.8320,0.711148,76.8300,8.50
16,0.1,0.495895,82.8660,0.637798,79.7600,8.51
17,0.1,0.480266,83.3660,0.645992,78.9600,8.66
18,0.1,0.479419,83.3400,0.567420,81.1800,8.50
19,0.1,0.471104,83.6520,0.594834,80.4700,8.36
20,0.1,0.457327,84.0700,0.520939,82.4300,8.36
21,0.1,0.448508,84.4740,0.546990,81.5000,8.35
22,0.1,0.442849,84.8300,0.552351,81.8400,8.55
23,0.1,0.436484,84.7520,0.778618,75.6700,8.49
24,0.1,0.434893,84.9820,0.640329,79.7100,8.50
25,0.1,0.428815,85.0840,0.505628,82.6300,8.46
26,0.1,0.427111,85.2500,0.534719,82.6200,8.28
27,0.1,0.416161,85.5940,0.573032,81.2600,51.16
28,0.1,0.417486,85.6840,0.577746,81.1400,40.56
29,0.1,0.410682,85.7360,0.648659,79.9200,8.58
30,0.1,0.405437,85.9440,0.656799,79.1900,8.39
31,0.1,0.404359,86.0320,0.582684,81.7800,8.56
32,0.1,0.402293,86.0020,0.666003,79.6300,8.67
33,0.1,0.390604,86.5540,0.575461,81.3000,8.48
34,0.1,0.395335,86.2280,0.668560,78.7100,8.59
35,0.1,0.389282,86.6260,0.689679,79.5300,8.75
36,0.1,0.382379,86.6780,0.647619,79.7500,9.16
37,0.1,0.378339,86.7880,0.626817,80.7300,9.59
38,0.1,0.379345,86.8260,0.710699,77.5700,9.62
39,0.1,0.379440,86.8260,0.659999,79.4600,9.17
40,0.1,0.376372,86.9760,0.627559,80.7800,9.20
41,0.010000000000000002,0.278417,90.3860,0.363749,87.7000,8.83
42,0.010000000000000002,0.250860,91.3720,0.364411,87.7400,9.53
43,0.010000000000000002,0.238631,91.5840,0.363759,87.8100,9.76
44,0.010000000000000002,0.237393,91.7580,0.358353,87.9800,9.80
45,0.010000000000000002,0.227274,92.0680,0.368842,87.8300,9.60
46,0.010000000000000002,0.223967,92.1620,0.367879,88.0600,9.55
47,0.010000000000000002,0.220000,92.3100,0.366184,88.0300,10.06
48,0.010000000000000002,0.215978,92.4140,0.362600,87.9000,9.86
49,0.010000000000000002,0.211008,92.5600,0.364474,88.3500,9.83
50,0.010000000000000002,0.209227,92.6500,0.367912,88.2600,9.85
51,0.010000000000000002,0.205979,92.7480,0.372894,88.2700,9.94
52,0.010000000000000002,0.201128,92.9460,0.374996,88.2400,9.20
53,0.010000000000000002,0.200398,92.9020,0.374779,88.2600,8.19
54,0.010000000000000002,0.199811,93.0320,0.366635,88.6700,8.26
55,0.010000000000000002,0.196123,93.1860,0.379358,88.2800,8.19
56,0.010000000000000002,0.194490,93.1540,0.375484,88.0700,8.27
57,0.010000000000000002,0.195317,93.0740,0.374510,88.3400,8.34
58,0.010000000000000002,0.187619,93.4200,0.374815,88.4300,8.42
59,0.010000000000000002,0.185967,93.4780,0.374737,88.6000,8.35
60,0.010000000000000002,0.185367,93.6540,0.374521,88.4300,9.32
61,0.0010000000000000002,0.175271,93.7840,0.363706,88.6000,9.20
62,0.0010000000000000002,0.170815,94.1020,0.361605,88.6900,8.95
63,0.0010000000000000002,0.169851,93.9740,0.363441,88.7200,9.17
64,0.0010000000000000002,0.167091,94.1300,0.363979,88.7200,8.85
65,0.0010000000000000002,0.165809,94.2460,0.361892,88.6800,8.95
66,0.0010000000000000002,0.166514,94.1220,0.363323,88.6300,9.04
67,0.0010000000000000002,0.163768,94.3020,0.361433,88.7500,9.12
68,0.0010000000000000002,0.166528,94.1500,0.362872,88.7500,8.85
69,0.0010000000000000002,0.162354,94.3720,0.364206,88.6600,9.35
70,0.0010000000000000002,0.163377,94.3240,0.362261,88.4800,9.41
71,0.0010000000000000002,0.164694,94.1860,0.364801,88.6400,9.46
72,0.0010000000000000002,0.163517,94.3080,0.365722,88.6200,9.77
73,0.0010000000000000002,0.161737,94.4140,0.366168,88.6300,9.41
74,0.0010000000000000002,0.161922,94.2700,0.365615,88.6800,9.85
75,0.0010000000000000002,0.162620,94.3280,0.363898,88.6600,9.78
76,0.0010000000000000002,0.164705,94.2640,0.365726,88.7000,10.43
77,0.0010000000000000002,0.161601,94.2640,0.366316,88.6900,9.77
78,0.0010000000000000002,0.163131,94.2800,0.365593,88.7200,8.85
79,0.0010000000000000002,0.162401,94.3520,0.368778,88.7000,9.02
80,0.0010000000000000002,0.162386,94.3200,0.366566,88.6500,9.03
