epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.2,2.412326,11.9260,2.210932,14.7800,25.01
2,0.2,1.983537,21.8720,1.957777,24.2700,8.24
3,0.2,1.712258,32.9440,1.907159,33.6300,8.90
4,0.2,1.475533,44.9620,1.887027,34.9600,9.82
5,0.2,1.254724,54.0740,1.506893,50.8800,10.15
6,0.2,1.090820,60.7140,1.040641,63.6000,9.86
7,0.2,0.948408,66.1480,1.307880,59.6100,9.95
8,0.2,0.843370,70.0360,1.024334,65.8900,10.09
9,0.2,0.778238,72.6700,0.834839,71.1300,10.29
10,0.2,0.710438,75.1080,0.857029,71.2100,9.75
11,0.2,0.664590,76.7240,0.939967,70.1400,9.66
12,0.2,0.628296,78.0420,0.672977,77.2700,9.87
13,0.2,0.594655,79.2900,0.691419,76.6300,10.23
14,0.2,0.560022,80.5340,0.650956,77.6600,9.76
15,0.2,0.529510,81.7280,0.740168,75.7800,9.70
16,0.2,0.517841,82.0360,0.646105,77.8000,9.61
17,0.2,0.495546,82.8340,0.986941,71.3700,9.42
18,0.2,0.481236,83.2820,0.858110,73.2900,9.28
19,0.2,0.466371,83.7900,0.601802,80.5000,9.84
20,0.2,0.452844,84.3300,0.604607,79.9900,9.53
21,0.2,0.436342,84.6820,0.881816,73.6100,9.46
22,0.2,0.425811,85.3240,0.652723,78.9800,9.48
23,0.2,0.416931,85.5420,0.971591,72.5800,9.56
24,0.2,0.405636,85.9760,0.638331,79.3700,9.92
25,0.2,0.397177,86.2500,0.559102,81.6600,9.66
26,0.2,0.379428,86.8500,0.828477,75.5200,9.50
27,0.2,0.376080,86.9060,0.881925,75.0100,9.49
28,0.2,0.376325,86.9740,0.654033,79.1800,9.86
29,0.2,0.357747,87.6080,0.567835,81.5900,10.13
30,0.2,0.358800,87.4100,0.547535,82.7100,9.52
31,0.2,0.349576,87.7340,0.514691,83.5100,9.88
32,0.2,0.346417,87.9440,0.440889,84.9300,9.70
33,0.2,0.338209,88.3540,0.634221,80.2000,9.77
34,0.2,0.339068,88.1360,0.603935,80.7000,9.86
35,0.2,0.329978,88.4620,0.656242,80.0800,10.23
36,0.2,0.326666,88.7960,0.577015,82.7200,9.67
37,0.2,0.321705,88.8800,0.552086,82.4300,9.66
38,0.2,0.311765,89.1500,0.780942,76.7900,9.64
39,0.2,0.313369,89.0840,0.553913,82.7000,9.09
40,0.2,0.307314,89.2500,0.591068,81.7200,9.91
41,0.2,0.306453,89.2260,0.596811,81.2800,9.89
42,0.2,0.299517,89.3980,0.554087,82.7500,9.75
43,0.2,0.300370,89.5280,0.514123,83.4500,9.93
44,0.2,0.303086,89.4720,0.736117,79.2500,9.24
45,0.2,0.289792,89.7980,0.555610,82.6700,10.07
46,0.2,0.291592,89.7420,0.563499,82.9500,9.73
47,0.2,0.290130,89.7680,0.494848,84.6100,9.93
48,0.2,0.290597,89.8380,0.486652,84.3000,8.57
49,0.2,0.275693,90.5460,0.494865,85.1500,20.87
50,0.2,0.276360,90.1000,0.530896,83.2500,9.25
51,0.2,0.279330,90.1760,0.478412,84.2900,9.18
52,0.2,0.277971,90.3040,0.534384,83.2600,9.64
53,0.2,0.266965,90.6260,0.576760,82.8200,9.44
54,0.2,0.269022,90.5900,0.502993,84.1400,10.16
55,0.2,0.267416,90.6380,0.511666,83.6200,9.39
56,0.2,0.264747,90.6240,0.773863,79.5300,9.87
57,0.2,0.268820,90.5940,0.542236,83.9500,10.06
58,0.2,0.264861,90.5980,0.547371,82.8500,9.39
59,0.2,0.260429,90.9580,0.552020,83.6700,9.26
60,0.2,0.251945,91.1880,0.475715,85.2700,9.40
61,0.2,0.254102,91.0720,0.634548,81.2000,9.82
62,0.2,0.255777,90.9460,0.583336,82.7200,10.18
63,0.2,0.252497,91.2080,0.711799,80.1700,9.98
64,0.2,0.250439,91.0940,0.644992,81.8200,9.34
65,0.2,0.252944,91.1800,0.471881,85.6900,9.74
66,0.2,0.242555,91.4320,0.481416,85.1800,9.59
67,0.2,0.248887,91.3440,0.523049,84.5900,9.33
68,0.2,0.241537,91.5520,0.620574,81.2200,10.43
69,0.2,0.246209,91.3860,0.607273,82.3400,9.72
70,0.2,0.240670,91.6100,0.551467,83.1200,9.67
71,0.2,0.244252,91.4740,0.461831,85.6900,10.08
72,0.2,0.236430,91.6960,0.588681,83.4300,9.89
73,0.2,0.233801,91.8020,0.488566,85.2500,9.67
74,0.2,0.235055,91.8240,0.633445,80.5300,9.40
75,0.2,0.235028,91.7640,0.447340,86.2400,10.19
76,0.2,0.230168,91.9120,0.764026,78.7800,9.29
77,0.2,0.237429,91.6200,0.470880,85.3700,10.26
78,0.2,0.232005,91.8740,0.771993,79.4700,9.46
79,0.2,0.226021,92.0040,0.538216,85.1900,9.87
80,0.2,0.229174,91.9580,0.439726,86.7900,9.71
81,0.2,0.234433,91.7700,0.646030,81.7300,9.51
82,0.2,0.224193,92.1680,0.473388,86.0100,9.75
83,0.2,0.224697,92.1320,0.464909,85.8100,10.26
84,0.2,0.231066,91.8560,0.568239,83.4600,9.38
85,0.2,0.221451,92.2420,0.544161,84.2300,9.36
86,0.2,0.221554,92.2860,0.678860,81.3000,9.98
87,0.2,0.222459,92.1840,0.507091,85.3300,10.21
88,0.2,0.231964,91.8540,0.535027,84.4600,9.46
89,0.2,0.223847,92.0140,0.507803,85.7800,10.03
