epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.930428,1.930428,0.000000,0.000000,32.8340,1.493003,44.2400,144.70
2,0.1,1.347566,1.347566,0.000000,0.000000,50.8440,1.193660,56.0200,15.25
3,0.1,1.122781,1.122781,0.000000,0.000000,59.5540,1.082634,61.4600,17.33
4,0.1,0.966995,0.966995,0.000000,0.000000,65.6880,0.996224,64.4300,18.43
5,0.1,0.865690,0.865690,0.000000,0.000000,69.5560,0.946785,67.2100,20.23
6,0.1,0.792020,0.792020,0.000000,0.000000,72.1760,1.063134,63.9800,20.85
7,0.1,0.729151,0.729151,0.000000,0.000000,74.5500,0.929842,69.0200,21.47
8,0.1,0.686523,0.686523,0.000000,0.000000,76.0640,0.803425,72.7000,21.26
9,0.1,0.656530,0.656530,0.000000,0.000000,77.0440,0.669144,77.2600,21.13
10,0.1,0.618604,0.618604,0.000000,0.000000,78.3220,0.677870,76.6400,21.32
11,0.1,0.594522,0.594522,0.000000,0.000000,79.4240,0.710736,75.5600,21.12
12,0.1,0.567517,0.567517,0.000000,0.000000,80.2540,0.608465,78.8500,21.45
13,0.1,0.552927,0.552927,0.000000,0.000000,80.7780,0.694991,75.4800,21.23
14,0.1,0.535145,0.535145,0.000000,0.000000,81.2780,0.647503,77.5800,21.25
15,0.1,0.515843,0.515843,0.000000,0.000000,81.9880,0.634463,77.8600,21.34
16,0.1,0.500437,0.500437,0.000000,0.000000,82.5600,0.674248,77.8500,21.22
17,0.1,0.489758,0.489758,0.000000,0.000000,83.1520,0.638580,78.2100,21.19
18,0.1,0.479135,0.479135,0.000000,0.000000,83.3040,0.649320,78.4500,21.22
19,0.1,0.472472,0.472472,0.000000,0.000000,83.5400,0.652751,78.3300,21.52
20,0.1,0.455874,0.455874,0.000000,0.000000,84.1140,1.084725,67.9800,21.32
21,0.1,0.447603,0.447603,0.000000,0.000000,84.4760,0.535076,82.1900,21.14
22,0.1,0.434455,0.434455,0.000000,0.000000,84.9120,0.698074,78.0000,20.94
23,0.1,0.426159,0.426159,0.000000,0.000000,85.0360,0.567698,80.9300,21.57
24,0.1,0.415894,0.415894,0.000000,0.000000,85.4900,0.778215,75.5800,20.60
25,0.1,0.412500,0.412500,0.000000,0.000000,85.6960,0.577458,81.4900,20.52
26,0.1,0.402620,0.402620,0.000000,0.000000,86.0280,0.706598,78.0500,20.20
27,0.1,0.400957,0.400957,0.000000,0.000000,86.1700,0.548569,81.4900,20.34
28,0.1,0.390205,0.390205,0.000000,0.000000,86.3220,0.814298,74.5800,20.13
29,0.1,0.385350,0.385350,0.000000,0.000000,86.5860,0.528602,82.8500,20.17
30,0.1,0.378873,0.378873,0.000000,0.000000,86.6800,0.482013,83.0800,20.25
