epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_at_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.914199,1.914199,0.000000,0.000000,38.5260,1.776670,40.3700,154.05
2,0.1,1.249854,1.249854,0.000000,0.000000,54.7360,1.991974,38.8900,15.66
3,0.1,1.043278,1.043278,0.000000,0.000000,62.8060,1.061430,62.4500,16.54
4,0.1,0.920549,0.920549,0.000000,0.000000,67.4100,0.981584,64.4900,16.70
5,0.1,0.831566,0.831566,0.000000,0.000000,70.6840,0.964727,66.8300,16.57
6,0.1,0.759582,0.759582,0.000000,0.000000,73.0580,0.919616,67.5100,16.63
7,0.1,0.717392,0.717392,0.000000,0.000000,74.7180,0.731079,74.2900,16.40
8,0.1,0.676218,0.676218,0.000000,0.000000,76.2440,0.724262,75.1900,16.76
9,0.1,0.639789,0.639789,0.000000,0.000000,77.7340,0.723471,75.1400,16.27
10,0.1,0.610556,0.610556,0.000000,0.000000,78.6760,0.765128,74.2800,16.63
11,0.1,0.582409,0.582409,0.000000,0.000000,79.5180,0.807942,72.8800,16.46
12,0.1,0.557994,0.557994,0.000000,0.000000,80.5980,0.668484,77.3200,16.74
13,0.1,0.540596,0.540596,0.000000,0.000000,81.0880,0.864768,72.2000,16.52
14,0.1,0.520542,0.520542,0.000000,0.000000,81.9560,0.540177,81.6300,16.56
15,0.1,0.499935,0.499935,0.000000,0.000000,82.5660,0.777297,74.0300,16.77
16,0.1,0.488441,0.488441,0.000000,0.000000,83.0740,0.674229,77.9900,16.29
17,0.1,0.478930,0.478930,0.000000,0.000000,83.2240,0.603345,79.5500,16.50
18,0.1,0.462063,0.462063,0.000000,0.000000,83.8440,0.765757,74.9900,16.40
19,0.1,0.459158,0.459158,0.000000,0.000000,83.8860,0.699895,75.9800,16.68
20,0.1,0.444468,0.444468,0.000000,0.000000,84.5540,0.615047,79.6000,16.35
21,0.1,0.432206,0.432206,0.000000,0.000000,84.8920,0.766465,75.0100,16.75
22,0.1,0.423417,0.423417,0.000000,0.000000,85.1940,0.703068,76.5600,16.19
23,0.1,0.406004,0.406004,0.000000,0.000000,85.7220,0.606790,79.0900,16.65
24,0.1,0.403275,0.403275,0.000000,0.000000,86.0780,0.635096,78.6600,16.62
25,0.1,0.399839,0.399839,0.000000,0.000000,85.9760,0.671312,78.3300,16.84
26,0.1,0.395303,0.395303,0.000000,0.000000,86.1560,0.581576,80.9000,16.05
27,0.1,0.376078,0.376078,0.000000,0.000000,87.0060,0.609446,80.5000,16.02
28,0.1,0.368925,0.368925,0.000000,0.000000,87.2200,0.520636,82.6900,15.42
29,0.1,0.373038,0.373038,0.000000,0.000000,87.0480,0.849605,74.6800,15.72
30,0.1,0.368888,0.368888,0.000000,0.000000,87.1740,0.537290,82.1600,16.09
31,0.1,0.357232,0.357232,0.000000,0.000000,87.5140,0.560620,81.3700,15.78
32,0.1,0.350460,0.350460,0.000000,0.000000,87.7580,0.783959,75.4400,15.66
33,0.1,0.348594,0.348594,0.000000,0.000000,87.7040,0.795070,77.5600,15.85
34,0.1,0.344241,0.344241,0.000000,0.000000,88.0020,0.624636,80.2800,15.88
35,0.1,0.338583,0.338583,0.000000,0.000000,88.1540,0.912166,74.6600,15.12
36,0.1,0.330236,0.330236,0.000000,0.000000,88.4240,0.629136,80.7800,14.59
37,0.1,0.332969,0.332969,0.000000,0.000000,88.3080,0.601572,80.8400,12.78
38,0.1,0.322350,0.322350,0.000000,0.000000,88.7220,0.602969,80.8400,14.93
39,0.1,0.319627,0.319627,0.000000,0.000000,88.8100,0.623624,81.0700,15.16
40,0.1,0.313960,0.313960,0.000000,0.000000,89.0060,0.577079,81.7200,14.76
41,0.010000000000000002,0.271404,0.271404,0.000000,0.000000,90.5180,0.376511,87.3000,14.74
42,0.010000000000000002,0.250118,0.250118,0.000000,0.000000,91.3140,0.377067,87.1600,14.99
43,0.010000000000000002,0.244665,0.244665,0.000000,0.000000,91.6480,0.378357,87.1300,15.06
44,0.010000000000000002,0.241265,0.241265,0.000000,0.000000,91.6260,0.373173,87.4100,15.03
45,0.010000000000000002,0.238038,0.238038,0.000000,0.000000,91.8260,0.382533,87.4400,15.08
46,0.010000000000000002,0.237065,0.237065,0.000000,0.000000,91.7300,0.369559,87.8500,14.88
47,0.010000000000000002,0.233664,0.233664,0.000000,0.000000,91.9740,0.372027,87.6600,14.29
48,0.010000000000000002,0.230643,0.230643,0.000000,0.000000,91.9980,0.379044,87.4400,14.50
49,0.010000000000000002,0.230584,0.230584,0.000000,0.000000,91.9600,0.380970,87.3700,13.57
50,0.010000000000000002,0.227957,0.227957,0.000000,0.000000,92.1540,0.376077,87.5500,13.26
51,0.010000000000000002,0.227756,0.227756,0.000000,0.000000,92.0540,0.379354,87.4500,13.63
52,0.010000000000000002,0.224372,0.224372,0.000000,0.000000,92.1860,0.381437,87.5200,13.60
53,0.010000000000000002,0.224148,0.224148,0.000000,0.000000,92.2160,0.381401,87.5000,13.45
54,0.010000000000000002,0.220037,0.220037,0.000000,0.000000,92.4180,0.375629,87.8300,13.60
55,0.010000000000000002,0.221456,0.221456,0.000000,0.000000,92.3760,0.380084,87.5800,13.55
56,0.010000000000000002,0.216768,0.216768,0.000000,0.000000,92.4860,0.382299,87.4100,13.91
57,0.010000000000000002,0.219483,0.219483,0.000000,0.000000,92.3460,0.385736,87.4800,14.19
58,0.010000000000000002,0.217511,0.217511,0.000000,0.000000,92.3940,0.385320,87.4600,14.04
59,0.010000000000000002,0.217579,0.217579,0.000000,0.000000,92.3900,0.381259,87.5600,13.54
60,0.010000000000000002,0.218006,0.218006,0.000000,0.000000,92.4380,0.382674,87.6300,13.79
61,0.0010000000000000002,0.210964,0.210964,0.000000,0.000000,92.6040,0.373150,87.6900,14.21
62,0.0010000000000000002,0.210094,0.210094,0.000000,0.000000,92.7800,0.372410,87.9100,13.71
63,0.0010000000000000002,0.209239,0.209239,0.000000,0.000000,92.8000,0.372095,87.7700,13.64
64,0.0010000000000000002,0.206797,0.206797,0.000000,0.000000,92.7480,0.373127,87.7700,13.54
65,0.0010000000000000002,0.207615,0.207615,0.000000,0.000000,92.7640,0.372347,87.8200,13.35
66,0.0010000000000000002,0.208602,0.208602,0.000000,0.000000,92.6960,0.372447,87.8500,13.73
67,0.0010000000000000002,0.207649,0.207649,0.000000,0.000000,92.8140,0.373421,87.7800,13.29
68,0.0010000000000000002,0.204928,0.204928,0.000000,0.000000,92.9160,0.373363,87.7400,13.61
69,0.0010000000000000002,0.206226,0.206226,0.000000,0.000000,92.7560,0.372586,87.8400,13.75
70,0.0010000000000000002,0.208345,0.208345,0.000000,0.000000,92.7780,0.373614,87.7600,13.25
71,0.0010000000000000002,0.208279,0.208279,0.000000,0.000000,92.7580,0.373115,87.8000,13.46
72,0.0010000000000000002,0.208511,0.208511,0.000000,0.000000,92.7860,0.373519,87.8200,13.64
73,0.0010000000000000002,0.204464,0.204464,0.000000,0.000000,92.8600,0.373693,87.8100,13.62
74,0.0010000000000000002,0.208827,0.208827,0.000000,0.000000,92.7560,0.373176,87.7000,13.50
75,0.0010000000000000002,0.207383,0.207383,0.000000,0.000000,92.9240,0.374492,87.7400,13.54
76,0.0010000000000000002,0.205881,0.205881,0.000000,0.000000,92.7920,0.373807,87.8900,13.67
77,0.0010000000000000002,0.203824,0.203824,0.000000,0.000000,92.9020,0.373699,87.7800,13.20
78,0.0010000000000000002,0.205584,0.205584,0.000000,0.000000,92.8800,0.374155,87.8400,13.52
79,0.0010000000000000002,0.203526,0.203526,0.000000,0.000000,92.9640,0.375374,87.8200,12.45
80,0.0010000000000000002,0.202601,0.202601,0.000000,0.000000,92.9520,0.374730,87.8000,12.21
