channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
16-12-12-12-16-32-28-24-20-20-64-64-64-48-32,-390.5739306453856,17.519999420166016,26.23999885864258,2.617201900100708,2.825196089553833,342058,48955712,0.7369493745610293,0.7109188106076518,0.26305062543897073,0.28908118939234817,79.45999901733398,397.2999950866699,0.42717647552490234,1,True
16-8-12-12-16-32-16-24-32-32-32-64-64-32-32,-431.4714644650269,10.479999797058106,14.48999933166504,3.7008700859069825,3.215601237487793,275082,44679488,0.5926524386302822,0.6488208866724041,0.40734756136971784,0.3511791133275959,86.4999986404419,432.4999932022095,0.5584776401519775,1,True
16-12-8-8-16-32-28-24-16-20-32-64-64-40-40,-415.9053507895305,12.999999572753905,14.329999377441407,2.4924079551696776,3.223348696136475,278890,41324944,0.6008566122450738,0.6001072977328533,0.3991433877549262,0.3998927022671467,83.9799988647461,419.8999943237305,0.618828296661377,1,True
16-8-12-12-16-24-28-28-20-20-64-56-64-48-40,-438.54134571268156,9.419999505615234,12.959999378967286,12.47840126800537,3.3906488235473633,327562,45674896,0.7057183607164863,0.6632758755290535,0.2942816392835137,0.33672412447094646,87.55999893188476,437.7999946594238,3.9727115631103516,1,True
16-12-12-8-16-32-32-24-16-20-40-64-64-40-32,-434.9982635629925,9.899999717712403,14.529999468994141,2.847705023193359,3.156633391189575,287626,44071232,0.6196779517143017,0.6399879923195456,0.38032204828569827,0.3600120076804544,87.0799987197876,435.39999359893795,2.2724406719207764,1,True
16-8-12-8-8-24-16-20-20-32-32-64-64-40-40,-425.9490072326265,11.179999699401856,15.329999563598633,5.577390831756592,3.2511592506408693,268602,36053392,0.5786915549580527,0.5235555466747461,0.4213084450419473,0.47644445332525387,85.79999873809814,428.99999369049067,0.408825159072876,1,True
16-16-12-12-12-16-16-28-28-20-56-48-40-40-48,-418.45424230411106,12.49999973449707,27.87999913330078,3.857247114562988,2.974967163848877,244218,40790496,0.5261572667692188,0.5923462189747374,0.4738427332307812,0.4076537810252626,84.47999870300293,422.39999351501467,7.8707075119018555,1,True
8-8-12-16-8-24-28-24-32-28-48-32-48-56-40,-434.9437450308378,9.69999970855713,14.629999447631835,3.3870796798706055,3.610637805557251,252418,38044048,0.5438238170951882,0.552463200920465,0.45617618290481177,0.44753679907953503,87.27999872894287,436.39999364471436,2.678199529647827,1,True
12-16-16-8-12-28-20-32-32-24-40-32-40-40-40,-428.0982773279177,10.819999630737305,16.739999560546874,7.934421226501465,3.5069488368988035,208966,40403344,0.45020833602640503,0.5867241244709465,0.5497916639735949,0.41327587552905354,86.1599988067627,430.7999940338135,3.942492961883545,1,True
8-8-8-16-8-24-24-24-24-28-32-32-48-48-48,-428.0197390142713,10.639999563598632,15.83999976196289,16.34346254577637,3.6240496044158936,215218,31961568,0.4636780034212783,0.46413541912566986,0.5363219965787217,0.5358645808743301,86.33999887390137,431.69999436950684,3.0514039993286133,1,True
12-8-12-16-12-24-32-20-20-16-56-48-48-64-32,-467.66622859696446,4.3199997222900395,13.29999956665039,2.516192265319824,3.153697986602783,276102,39334208,0.5948499851342443,0.5711984817533444,0.40515001486575575,0.4288015182466556,92.65999871520997,463.2999935760498,6.234360456466675,1,True
12-8-16-12-12-16-32-24-16-24-40-32-40-40-64,-427.0905442877245,10.879999726867675,11.23999955291748,7.698611863708496,3.7385293891906737,218406,35242624,0.4705464134748381,0.5117818394056384,0.529453586525162,0.4882181605943616,86.09999871063232,430.49999355316163,4.962388753890991,1,True
16-12-16-12-12-32-32-24-20-20-40-48-48-64-56,-436.40351428715854,9.779999717712402,17.659999478149413,27.366501004028322,3.9609811546325684,304522,47536688,0.6560796632152259,0.6903122089856856,0.34392033678477407,0.30968779101431443,87.1999987197876,435.999993598938,2.841890335083008,1,True
16-8-8-8-12-24-28-20-24-24-56-56-32-48-64,-426.4436380782751,11.179999884033203,18.539999685668946,2.461382007217407,4.440504190444947,284202,38302336,0.6123010897245311,0.5562139746351691,0.3876989102754689,0.4437860253648309,85.79999855346679,428.999992767334,3.0787038803100586,1,True
12-12-12-12-12-24-24-28-28-24-56-32-40-48-48,-405.4680301819034,14.619999090576172,17.839999142456055,4.109319038009644,3.712712440109253,243110,39039456,0.5237701280178562,0.5669181897771144,0.47622987198214384,0.4330818102228856,82.35999934692383,411.7999967346191,0.3842923641204834,1,True
12-16-12-8-12-24-16-28-28-20-48-56-32-40-40,-415.5654046555388,12.839999520874024,15.0399995513916,2.7898360260009767,3.5294241107940674,224806,36385168,0.4843349405585215,0.5283734890490326,0.5156650594414784,0.4716265109509674,84.13999891662598,420.6999945831299,0.45519447326660156,1,True
12-12-16-16-12-16-20-28-28-20-48-32-40-40-48,-402.50836659320174,15.039999267578125,16.879999505615235,2.6962503845214845,3.4472217807769776,209750,38486496,0.45189743059415627,0.5588882858199703,0.5481025694058437,0.4411117141800297,81.93999916992188,409.69999584960937,0.4031364917755127,1,True
16-16-12-12-12-16-20-24-32-20-56-48-40-48-40,-434.25632652100654,9.899999621582031,15.389999588012696,2.6040981277465822,3.4081852561950683,250058,41748880,0.5387392977330799,0.6062635574333304,0.46126070226692006,0.3937364425666696,87.07999881591797,435.3999940795899,0.5341272354125977,1,True
16-12-16-12-12-16-16-28-20-20-48-48-40-40-48,-412.33067648026264,13.419999375915527,20.079999182128905,2.661669292449951,3.432161053466797,224714,38080992,0.4841367304816936,0.5529996895847313,0.5158632695183064,0.44700031041526866,83.55999906158448,417.79999530792236,0.41994667053222656,1,True
16-12-12-12-12-20-28-28-28-20-48-48-40-32-48,-378.5197895825276,19.119999670410156,27.199999096679687,3.6855976749420165,3.0388440063476563,230522,40329696,0.4966498188101363,0.585654632343784,0.5033501811898637,0.414345367656216,77.85999876708985,389.29999383544924,0.563556432723999,1,True
16-16-8-12-12-16-16-24-28-20-56-48-40-48-56,-422.56806641344747,11.819999308776856,18.13999937133789,2.5157321941375734,3.9601940006256102,262762,39647792,0.5661095239941916,0.5757522458637631,0.43389047600580843,0.42424775413623694,85.15999912872314,425.7999956436157,0.34186816215515137,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-40-48,-426.34673355151136,11.259999696350098,20.759999142456056,2.9026679164886473,3.4168018184661864,258394,42854880,0.5566988542595777,0.6223245270814087,0.44330114574042234,0.37767547291859127,85.71999874114991,428.5999937057495,0.4024534225463867,1,True
12-16-12-12-16-20-20-32-28-24-56-56-40-32-56,-438.23054719208204,9.319999787902832,18.819999490356444,3.8301313632965086,4.0222645713806155,270342,43647536,0.5824403107589291,0.6338352178204387,0.4175596892410709,0.3661647821795613,87.65999864959717,438.29999324798587,0.3835616111755371,1,True
16-12-12-12-12-20-24-28-28-20-48-64-40-32-48,-404.6055997921457,14.83999970703125,21.84999921875,3.5002616249084473,3.40934552192688,255770,41251296,0.5510455581552675,0.5990378056056909,0.44895444184473254,0.40096219439430913,82.13999873046875,410.6999936523437,0.3836641311645508,1,True
16-16-16-12-16-16-24-32-28-16-56-48-32-32-48,-433.0746256789665,10.139999690246581,18.379999667358398,3.711285807800293,3.5076086086273195,231546,44900832,0.49885598314352564,0.6520351717228419,0.5011440168564744,0.34796482827715813,86.83999874725342,434.19999373626706,2.87526273727417,1,True
16-16-12-12-12-16-16-28-32-20-56-56-40-32-48,-389.4186305099382,17.379999002075195,18.529999517822265,2.571658545303345,3.4636239833831786,251002,41970144,0.5407731054779232,0.6094766807499782,0.45922689452207677,0.3905233192500218,79.5999994354248,397.99999717712404,0.41299891471862793,1,True
16-16-12-12-12-16-16-28-32-16-56-64-40-32-40,-431.63844993108376,10.339999433898926,15.189999536132813,2.5674374675750733,3.197498725128174,253354,41656720,0.5458403891811769,0.6049252401071398,0.45415961081882306,0.39507475989286023,86.63999900360108,433.1999950180054,0.40103650093078613,1,True
16-12-12-8-12-16-28-28-32-20-56-48-32-32-40,-405.05655423251176,14.639999208068847,15.879999426269531,2.616212442779541,3.525737939453125,222762,38541712,0.47993122972117014,0.5596901144818947,0.5200687702788298,0.44030988551810535,82.33999922943116,411.6999961471558,0.39926934242248535,1,True
16-16-12-12-12-16-20-28-32-16-56-48-40-32-48,-407.58959056081346,14.299999441528321,16.22999970397949,2.5766625228881836,3.5116918071746825,234986,41030112,0.5062673164510055,0.5958258440228332,0.49373268354899447,0.40417415597716677,82.67999899597169,413.39999497985843,0.3578183650970459,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-32-48,-432.35522599437456,10.219999815368652,20.249999481201172,3.036628009033203,3.5923560470581055,246842,42117600,0.531810562873529,0.6116179884718832,0.468189437126471,0.3883820115281168,86.75999862213135,433.7999931106567,0.3890712261199951,1,True
16-12-12-12-12-20-28-24-28-24-56-48-40-40-48,-361.21845374997326,22.079999627685545,21.569999673461915,2.51256266708374,3.512970346069336,255210,41656800,0.5498390620354451,0.6049264018409298,0.4501609379645549,0.39507359815907017,74.89999880981446,374.4999940490723,0.4201974868774414,1,True
16-12-12-12-12-16-32-24-28-16-56-64-40-32-48,-401.27408095650514,15.41999963684082,16.469999780273437,2.9971912120819093,3.6725913726806643,265578,41546208,0.5721764759110123,0.603320421049501,0.4278235240889877,0.396679578950499,81.55999880065917,407.79999400329586,0.38114333152770996,1,True
16-16-16-12-12-16-28-28-28-16-48-48-32-32-48,-430.3865093950735,10.499999737548828,29.439998657226564,7.074365144348144,2.866710433578491,216810,42357216,0.46710789953334453,0.615097613519979,0.5328921004666555,0.38490238648002095,86.47999869995117,432.39999349975585,0.3717076778411865,1,True
16-16-12-8-16-16-32-28-32-20-48-56-32-32-56,-425.9820148015644,11.33999958190918,16.089999600219727,3.29651703414917,4.135527405548095,249962,44274224,0.5385324698268247,0.6429357756385353,0.4614675301731753,0.3570642243614647,85.63999885559082,428.1999942779541,0.4072844982147217,1,True
16-16-12-12-12-20-16-28-28-16-48-48-40-32-56,-385.3769262853292,17.959999197387695,21.249999188232422,2.59339866027832,3.993163413619995,228426,39776816,0.49213407619023,0.57762589012043,0.50786592380977,0.42237410987957,79.0199992401123,395.09999620056146,0.38972043991088867,1,True
16-12-12-12-12-16-28-28-32-20-48-48-40-32-40,-419.9204362955897,12.199999571228027,18.8999994140625,3.430932222366333,3.231344528198242,222922,40071568,0.4802759428982622,0.58190618209666,0.5197240571017379,0.41809381790334,84.77999886627197,423.89999433135984,0.395458459854126,1,True
16-16-12-12-12-16-32-32-32-16-48-48-40-32-40,-393.4837879686037,16.69999921722412,19.169999026489258,2.973942758178711,3.221987226104736,229002,43499920,0.49337504362776147,0.6316915866309534,0.5066249563722385,0.3683084133690466,80.27999922027588,401.39999610137943,0.3843719959259033,1,True
16-16-12-12-12-20-28-28-28-24-56-48-40-48-48,-311.70134503441653,30.459999197387695,23.8799987121582,2.3577099784851074,3.3470838802337646,273850,45527520,0.5899981471666731,0.6611357295409386,0.4100018528333269,0.3388642704590614,66.5199992401123,332.59999620056146,0.4096672534942627,1,True
16-12-12-12-12-20-32-20-28-24-56-40-40-40-48,-399.23227581012674,15.699999090576172,22.889999063110352,2.497987032699585,3.369973036193848,241930,40808928,0.521227868336802,0.5926138824399756,0.478772131663198,0.4073861175600244,81.27999934692383,406.39999673461915,0.38978004455566406,1,True
16-12-12-12-12-16-32-24-28-24-56-64-40-32-56,-422.54779158187404,11.959999475097657,18.49999928894043,14.687468850708008,4.077822312545776,284442,43684400,0.6128181594901692,0.634370544750915,0.38718184050983084,0.36562945524908497,85.01999896240234,425.0999948120117,0.40996742248535156,1,True
12-12-16-12-8-16-24-24-28-24-48-40-40-40-56,-427.98746733031567,10.799999697875977,12.229999464416505,3.137983856201172,3.4110286445617675,231766,37122608,0.49932996376202726,0.5390823511261382,0.5006700362379728,0.4609176488738618,86.17999873962403,430.8999936981201,0.3826730251312256,1,True
16-16-12-8-12-20-16-28-28-24-48-56-40-32-48,-428.94862198400267,10.719999824523926,15.629999749755859,5.389432390594482,3.7862913948059083,239162,39887328,0.5152643303731089,0.5792307091780687,0.4847356696268911,0.42076929082193126,86.25999861297608,431.29999306488037,0.40633130073547363,1,True
16-16-12-12-12-20-28-24-28-24-48-40-40-40-64,-360.2725236568334,22.27999973144531,22.909998892211913,4.975024868774414,4.027259075546264,253946,43500160,0.5471158279364177,0.6316950718323238,0.45288417206358234,0.36830492816767624,74.69999870605469,373.4999935302734,0.3648388385772705,1,True
16-12-16-12-12-20-32-24-28-20-48-48-40-32-48,-429.2115940641283,10.71999952392578,15.789999426269532,2.62007573928833,3.6162588809967042,232266,42209760,0.5004071924404401,0.6129563057980739,0.4995928075595599,0.3870436942019261,86.25999891357422,431.2999945678711,0.35724687576293945,1,True
16-12-16-12-12-20-32-32-28-20-56-48-40-32-40,-432.92665282812266,10.179999523925781,16.649999487304687,2.6442914344787596,3.3608281677246095,244314,44587408,0.5263640946754741,0.6474837310800035,0.47363590532452593,0.35251626891999654,86.79999891357421,433.99999456787106,0.3853611946105957,1,True
