epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.750053,33.5020,1.722862,38.1900,25.62
2,0.1,1.350585,50.3620,1.176874,58.1900,9.54
3,0.1,1.073930,61.2200,1.361189,57.8900,10.74
4,0.1,0.898213,68.0840,0.926188,67.5800,10.49
5,0.1,0.794092,72.3460,1.057899,65.3800,11.27
6,0.1,0.724793,74.7800,0.773704,73.8200,11.17
7,0.1,0.672614,76.7280,0.856326,71.1200,11.40
8,0.1,0.639159,77.8860,0.761954,74.3000,11.22
9,0.1,0.612524,78.6720,0.841604,71.1000,11.26
10,0.1,0.587775,79.5940,0.666711,78.0900,11.34
11,0.1,0.568028,80.3500,0.616224,79.0500,10.68
12,0.1,0.546243,80.8720,0.761354,74.8600,9.47
13,0.1,0.535221,81.6020,0.716140,77.3000,9.78
14,0.1,0.520009,81.8400,0.572864,80.4400,9.79
15,0.1,0.507240,82.3400,0.581309,80.2600,9.19
16,0.1,0.495049,82.6980,0.727750,75.9500,9.40
17,0.1,0.483721,83.2680,0.685061,77.6800,9.76
18,0.1,0.485425,83.1380,0.684005,78.4900,9.59
19,0.1,0.474501,83.6620,0.542357,81.5400,9.50
20,0.1,0.466298,83.8140,0.567591,80.6700,9.74
21,0.1,0.454024,84.3820,0.577746,80.8600,9.23
22,0.1,0.453321,84.3260,0.729993,77.5100,9.30
23,0.1,0.440584,84.9040,0.675826,78.7900,9.48
24,0.1,0.440129,84.7940,0.714771,77.9400,9.68
25,0.1,0.432715,84.8740,0.581339,81.2100,9.56
26,0.1,0.428438,85.1760,0.594259,81.6300,9.79
27,0.1,0.424471,85.4920,0.570458,81.6400,9.64
28,0.1,0.418999,85.4680,0.595792,80.5300,9.67
29,0.1,0.415319,85.6820,0.667312,77.7600,9.56
30,0.1,0.415559,85.4000,0.524878,82.5900,9.26
31,0.1,0.410696,85.7760,0.570652,81.5800,9.60
32,0.1,0.409553,85.7500,0.583060,81.7600,9.29
33,0.1,0.402740,86.0780,0.509616,83.2200,9.50
34,0.1,0.395025,86.4720,0.541680,81.6500,9.82
35,0.1,0.397559,86.2000,0.548194,81.9600,9.49
36,0.1,0.391976,86.3020,0.602482,80.2600,9.98
37,0.1,0.388575,86.6660,0.676184,79.9100,9.74
38,0.1,0.385695,86.6220,0.556206,82.1700,9.59
39,0.1,0.381510,86.6660,0.510212,83.2400,9.40
40,0.1,0.385726,86.5320,0.586648,80.7700,9.61
41,0.010000000000000002,0.288919,90.1160,0.370779,87.8600,9.48
42,0.010000000000000002,0.260075,91.0000,0.366968,87.7300,9.85
43,0.010000000000000002,0.249979,91.3180,0.360100,88.1800,9.82
44,0.010000000000000002,0.244204,91.5920,0.360995,88.3500,9.79
45,0.010000000000000002,0.233975,91.8420,0.371121,87.9900,9.74
46,0.010000000000000002,0.232692,91.8340,0.363142,88.5500,9.79
47,0.010000000000000002,0.226222,92.1500,0.374181,88.0100,9.78
48,0.010000000000000002,0.221073,92.3200,0.364076,88.3000,9.67
49,0.010000000000000002,0.220645,92.2460,0.369624,88.3300,9.55
50,0.010000000000000002,0.217117,92.4740,0.370159,88.2100,9.60
51,0.010000000000000002,0.211882,92.4800,0.379741,88.2500,9.81
52,0.010000000000000002,0.209427,92.7320,0.372304,88.0800,9.34
53,0.010000000000000002,0.212942,92.6260,0.377860,88.2800,9.69
54,0.010000000000000002,0.206237,92.7720,0.376117,88.2100,9.50
55,0.010000000000000002,0.206341,92.8380,0.378628,88.3300,9.63
56,0.010000000000000002,0.203747,92.8900,0.375333,88.4000,9.62
57,0.010000000000000002,0.206684,92.6980,0.377451,88.4200,9.39
58,0.010000000000000002,0.200041,93.0360,0.378056,88.3400,9.66
59,0.010000000000000002,0.200479,92.8480,0.383868,88.2800,9.69
60,0.010000000000000002,0.197482,93.0600,0.380742,88.2900,9.79
61,0.0010000000000000002,0.185321,93.4720,0.368968,88.7500,9.54
62,0.0010000000000000002,0.179188,93.7740,0.367464,88.6500,9.65
63,0.0010000000000000002,0.180203,93.6220,0.364789,88.7800,9.40
64,0.0010000000000000002,0.177722,93.8340,0.368739,88.7500,10.12
65,0.0010000000000000002,0.176834,93.8040,0.366815,88.6600,11.84
66,0.0010000000000000002,0.177039,93.8860,0.369698,88.6300,11.75
67,0.0010000000000000002,0.177515,93.8320,0.369789,88.4600,11.34
68,0.0010000000000000002,0.176448,93.8340,0.368429,88.6700,12.04
69,0.0010000000000000002,0.170322,94.1220,0.369880,88.7100,25.23
70,0.0010000000000000002,0.176646,93.8180,0.367727,88.7100,11.85
71,0.0010000000000000002,0.174664,93.9660,0.370139,88.7100,12.09
72,0.0010000000000000002,0.175107,93.9140,0.367060,88.7500,13.22
73,0.0010000000000000002,0.173566,94.0600,0.369723,88.5900,13.58
74,0.0010000000000000002,0.173889,93.9900,0.370573,88.5700,12.72
75,0.0010000000000000002,0.174779,93.8440,0.369708,88.6200,11.35
76,0.0010000000000000002,0.172376,94.0760,0.370458,88.7700,12.84
77,0.0010000000000000002,0.173795,93.9240,0.368752,88.7000,13.60
78,0.0010000000000000002,0.170725,94.0480,0.370369,88.6800,13.99
79,0.0010000000000000002,0.169947,94.1280,0.371720,88.5700,13.96
80,0.0010000000000000002,0.169911,94.0440,0.373523,88.7300,13.72
