epoch,lr,train_loss,train_acc,test_loss,test_acc,best_acc
1,0.0009996145181203615,2.011689461878876,0.27611940298507465,6.969093758052157,0.01979381443298969,0.01979381443298969
2,0.000998458666866564,1.212800475198831,0.5261194029850746,21.36832718405066,0.08082474226804123,0.08082474226804123
3,0.0009965342284774632,1.1518139340984288,0.5559701492537313,21.424883619682078,0.08082474226804123,0.08082474226804123
4,0.0009938441702975688,0.9787278726919374,0.6567164179104478,16.612495686245946,0.1311340206185567,0.1311340206185567
5,0.0009903926402016151,0.9176293825035664,0.6343283582089553,18.476339648101746,0.11298969072164948,0.1311340206185567
6,0.0009861849601988382,0.8768277862178746,0.6455223880597015,18.297192201122794,0.14185567010309277,0.14185567010309277
7,0.0009812276182268236,0.9284338168243864,0.6156716417910447,23.021447600531825,0.11298969072164948,0.14185567010309277
8,0.0009755282581475768,0.8415369204620817,0.7350746268656716,19.55781789720673,0.11298969072164948,0.14185567010309277
9,0.0009690956679612421,0.8077001785164448,0.6940298507462687,22.797162562104845,0.11298969072164948,0.14185567010309277
10,0.0009619397662556433,0.7037395674790909,0.7947761194029851,18.75510460135863,0.11422680412371133,0.14185567010309277
11,0.0009540715869125406,0.721395166062597,0.7276119402985075,13.091829624470977,0.2465979381443299,0.2465979381443299
12,0.0009455032620941839,0.6309586772278174,0.7873134328358209,7.582718963623047,0.19298969072164948,0.2465979381443299
13,0.0009362480035363986,0.582701933028093,0.8134328358208955,5.2947128473667755,0.22350515463917525,0.2465979381443299
14,0.0009263200821770461,0.5702402378196147,0.8171641791044776,4.70567782204483,0.28989690721649486,0.28989690721649486
15,0.0009157348061512728,0.53915860092462,0.8171641791044776,3.866605556558376,0.23216494845360824,0.28989690721649486
16,0.0009045084971874739,0.5180212864235266,0.835820895522388,2.639894528733086,0.3224742268041237,0.3224742268041237
17,0.0008926584654403725,0.5312659864995017,0.8022388059701493,1.9839365992710456,0.4585567010309278,0.4585567010309278
18,0.0008802029828000156,0.5181753101633556,0.8171641791044776,1.1686129130330898,0.585979381443299,0.585979381443299
