epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.05,1.641107,39.0340,1.407419,50.8900,5.03
2,0.005000000000000001,1.109446,59.6900,1.037195,62.6100,4.48
1,0.05,1.658041,38.1480,1.414236,48.7900,9.56
2,0.005000000000000001,1.116596,59.3360,1.052225,62.2900,8.00
