epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.959972,25.9240,2.150364,31.3700,88.03
2,0.1,1.458605,45.6100,1.543695,44.4600,17.37
3,0.1,1.220651,55.4280,1.225127,56.1000,16.90
4,0.1,1.049260,62.1400,1.257966,59.1400,17.19
5,0.1,0.949488,65.8300,0.883538,68.2400,15.98
6,0.1,0.866779,68.9460,0.855347,70.1300,15.28
7,0.1,0.796493,71.5720,1.016464,66.8500,13.96
8,0.1,0.732595,74.0300,0.913021,68.7300,12.54
9,0.1,0.682088,75.9460,0.775543,73.7300,10.80
10,0.1,0.643195,77.4920,0.775729,74.1200,12.12
11,0.1,0.597440,78.8020,1.009437,69.1200,11.65
12,0.1,0.564496,80.1040,0.970581,69.2300,10.11
13,0.1,0.541086,81.2780,0.666765,77.0100,6.52
14,0.1,0.514784,82.0620,0.647719,77.7700,4.58
15,0.1,0.488310,82.8960,0.706813,76.7700,2.65
16,0.1,0.474618,83.3900,0.846473,72.7000,1.75
17,0.1,0.462752,83.9220,0.687113,78.2000,1.37
18,0.1,0.443937,84.4680,0.597298,80.5200,11.82
19,0.1,0.425003,85.2340,0.827685,74.0400,11.94
20,0.1,0.412224,85.7320,0.649724,79.4100,11.61
21,0.1,0.401572,86.0820,0.742700,77.1700,11.14
22,0.1,0.380983,86.5960,0.560543,81.7900,11.01
23,0.1,0.376596,86.8260,0.694888,78.4000,11.10
24,0.1,0.358762,87.4560,0.508475,83.3100,11.27
25,0.1,0.346478,87.8120,0.758905,76.6600,10.80
26,0.1,0.341481,88.0740,0.529588,82.5700,9.74
27,0.1,0.325243,88.6100,0.473531,83.9500,9.33
28,0.1,0.321646,88.6440,0.664158,79.8100,9.23
29,0.1,0.305122,89.2880,0.655417,80.4400,8.46
30,0.1,0.305546,89.4020,0.447112,84.9700,8.67
31,0.1,0.293660,89.6640,0.623393,81.0400,8.50
32,0.1,0.288738,89.9940,0.552145,82.6600,8.61
33,0.1,0.280429,90.1520,0.730133,78.6600,8.49
34,0.1,0.280818,90.1480,0.602833,81.1600,8.69
35,0.1,0.270907,90.4320,0.454405,85.4500,8.10
36,0.1,0.264141,90.6460,0.437397,85.5400,8.20
37,0.1,0.250955,91.2200,0.601935,82.0100,8.60
38,0.1,0.255343,90.9820,0.534684,83.5400,8.13
39,0.1,0.248282,91.3180,0.446353,85.5400,7.23
40,0.1,0.239233,91.6640,0.541242,82.4800,6.99
41,0.1,0.231945,91.8120,0.476287,85.4600,5.35
42,0.1,0.234158,91.7580,0.622744,80.9000,2.59
43,0.1,0.227261,92.0440,0.575870,82.4100,1.62
44,0.1,0.224960,92.0980,0.474807,84.8400,1.22
45,0.1,0.218241,92.3420,0.507217,84.8600,15.83
46,0.1,0.215331,92.5040,0.558940,83.3700,8.85
47,0.1,0.208574,92.5980,0.613258,82.9700,8.37
48,0.1,0.209490,92.5260,0.478395,85.0300,7.43
49,0.1,0.197728,92.9520,0.530116,84.5400,5.87
50,0.1,0.197808,93.1040,0.513649,84.8100,2.95
51,0.1,0.203133,92.8040,0.485978,85.4700,1.60
52,0.1,0.186621,93.3120,0.776856,78.6500,22.65
53,0.1,0.189671,93.3140,0.496885,84.9800,7.90
54,0.1,0.182428,93.4660,0.481264,85.6400,7.88
55,0.1,0.176614,93.8000,0.469295,85.4800,6.87
56,0.1,0.182164,93.6120,0.529151,84.7000,5.51
57,0.1,0.177129,93.7280,0.829469,79.3800,4.26
58,0.1,0.177039,93.6720,0.644503,82.4600,2.01
59,0.1,0.164904,94.2740,0.469850,85.9300,1.47
60,0.1,0.164371,94.1780,0.551185,84.4100,27.67
61,0.1,0.164862,94.0200,0.515562,85.4600,7.11
62,0.1,0.161043,94.2940,0.460168,86.4700,6.87
63,0.1,0.168526,94.0400,0.501976,85.0100,5.91
64,0.1,0.158697,94.3680,0.527477,85.3500,5.17
65,0.1,0.153943,94.5060,0.442593,86.7500,2.41
66,0.1,0.150390,94.6260,0.522050,85.5400,1.62
67,0.1,0.151966,94.7020,0.473175,86.8700,15.24
68,0.1,0.145102,94.8880,0.532195,85.7800,7.14
69,0.1,0.150996,94.6620,0.562361,84.6600,7.22
70,0.1,0.145930,94.8680,0.598181,84.2000,7.08
71,0.1,0.140763,95.0800,0.694385,82.2700,7.30
72,0.1,0.133897,95.2040,0.527446,85.5100,7.00
73,0.1,0.130980,95.3140,0.525989,85.9600,7.42
74,0.1,0.139309,95.0480,0.532019,85.8500,7.01
75,0.1,0.132697,95.2880,0.445667,87.9900,6.40
76,0.1,0.124742,95.4600,0.484603,87.0500,6.68
77,0.1,0.134172,95.2540,0.671332,84.0500,6.48
78,0.1,0.132677,95.2740,0.720645,82.8000,6.53
79,0.1,0.140494,95.0200,0.439963,87.6400,6.59
80,0.1,0.123534,95.6220,0.491666,85.6700,6.51
81,0.1,0.128731,95.4120,0.586767,85.7100,6.45
82,0.1,0.120868,95.7720,0.561149,84.8100,6.51
83,0.1,0.121226,95.7240,0.435979,87.8100,6.42
84,0.1,0.125301,95.5600,0.530009,85.5900,6.46
85,0.1,0.123296,95.5760,0.491785,86.4900,6.45
86,0.1,0.116558,95.8900,0.619231,84.6200,6.58
87,0.1,0.114549,95.9140,0.452314,87.6000,6.49
88,0.1,0.113530,95.9660,0.464710,86.9100,6.43
89,0.1,0.109718,96.0980,0.577604,85.6500,6.32
90,0.1,0.106463,96.2320,0.437352,87.2600,5.63
91,0.1,0.109688,96.1120,0.703748,83.9900,5.85
92,0.1,0.107867,96.1800,0.465566,87.6400,5.79
93,0.1,0.109632,96.0620,0.510187,86.4800,5.80
94,0.1,0.104974,96.2140,0.606948,85.2500,5.80
95,0.1,0.107771,96.1800,0.519681,86.6700,5.77
96,0.1,0.101189,96.3260,0.463969,87.3400,5.75
97,0.1,0.104746,96.2380,0.484594,87.6500,5.58
98,0.1,0.107776,96.3500,0.473214,87.3200,5.81
99,0.1,0.099515,96.4180,0.465983,87.8400,5.70
100,0.1,0.105571,96.3000,0.449194,88.2100,5.83
101,0.010000000000000002,0.066755,97.7480,0.348609,90.1900,5.63
102,0.010000000000000002,0.050440,98.4500,0.347907,90.4000,5.91
103,0.010000000000000002,0.043419,98.6760,0.348886,90.4400,5.80
104,0.010000000000000002,0.041036,98.7180,0.346863,90.5300,5.85
105,0.010000000000000002,0.038741,98.7760,0.348831,90.6100,5.65
106,0.010000000000000002,0.037097,98.8980,0.351233,90.3200,5.74
107,0.010000000000000002,0.035462,98.9300,0.353684,90.5100,5.88
108,0.010000000000000002,0.035032,98.9740,0.355277,90.6100,5.75
109,0.010000000000000002,0.033614,98.9780,0.355783,90.7000,5.73
110,0.010000000000000002,0.032949,99.0080,0.359216,90.6200,5.58
111,0.010000000000000002,0.030126,99.1480,0.359449,90.7900,6.06
112,0.010000000000000002,0.029300,99.1680,0.356266,90.6400,5.67
113,0.010000000000000002,0.027901,99.2180,0.361648,90.6200,5.85
114,0.010000000000000002,0.028625,99.1860,0.366789,90.7800,5.79
115,0.010000000000000002,0.028323,99.1920,0.368463,90.6800,5.64
116,0.010000000000000002,0.028133,99.1660,0.368179,90.7000,5.69
117,0.010000000000000002,0.027302,99.2100,0.359864,90.7500,5.67
118,0.010000000000000002,0.027539,99.1880,0.366934,90.7600,5.74
119,0.010000000000000002,0.025481,99.2820,0.372811,90.7000,5.77
120,0.010000000000000002,0.025629,99.2900,0.374146,90.7800,5.73
121,0.010000000000000002,0.023772,99.3160,0.376604,90.6900,5.64
122,0.010000000000000002,0.025628,99.2600,0.375553,90.7000,5.77
123,0.010000000000000002,0.023569,99.3500,0.375768,90.7800,5.85
124,0.010000000000000002,0.023082,99.3460,0.380591,90.6500,5.71
125,0.010000000000000002,0.023171,99.3540,0.378281,90.8100,5.77
126,0.010000000000000002,0.023254,99.3480,0.374988,90.8200,5.80
127,0.010000000000000002,0.022819,99.3580,0.379914,90.7800,5.66
128,0.010000000000000002,0.021856,99.3620,0.384677,90.8100,5.99
129,0.010000000000000002,0.023004,99.3140,0.381952,90.8000,5.61
130,0.010000000000000002,0.022794,99.3320,0.391270,90.7700,5.85
131,0.010000000000000002,0.021464,99.3760,0.385518,90.8800,5.80
132,0.010000000000000002,0.020501,99.4300,0.388232,90.8700,5.66
133,0.010000000000000002,0.020377,99.4340,0.388185,90.6500,5.78
134,0.010000000000000002,0.020563,99.4380,0.393351,90.8300,5.74
135,0.010000000000000002,0.020038,99.4260,0.389815,90.8500,5.87
136,0.010000000000000002,0.020855,99.4260,0.392538,90.8100,5.76
137,0.010000000000000002,0.020207,99.4280,0.397011,90.6900,5.81
138,0.010000000000000002,0.020695,99.3940,0.386805,90.7500,5.68
139,0.010000000000000002,0.019588,99.4680,0.389183,90.8400,5.76
140,0.010000000000000002,0.018514,99.5100,0.395323,90.9400,5.80
141,0.010000000000000002,0.017701,99.5180,0.397584,90.6900,5.69
142,0.010000000000000002,0.019713,99.4540,0.398621,90.6900,5.12
143,0.010000000000000002,0.017795,99.5420,0.398866,90.8300,4.70
144,0.010000000000000002,0.018488,99.4760,0.394675,90.8000,5.79
145,0.010000000000000002,0.019091,99.4440,0.397683,91.0100,5.72
146,0.010000000000000002,0.017842,99.5020,0.408227,90.7800,5.85
147,0.010000000000000002,0.017766,99.5040,0.404305,90.6800,5.79
148,0.010000000000000002,0.017338,99.5460,0.401621,90.8200,5.78
149,0.010000000000000002,0.017030,99.5120,0.402768,90.7200,5.74
150,0.010000000000000002,0.017118,99.5320,0.406427,90.7900,5.73
151,0.0010000000000000002,0.017102,99.5280,0.404467,90.8800,5.84
152,0.0010000000000000002,0.016297,99.5960,0.401737,90.9100,5.62
153,0.0010000000000000002,0.016594,99.5340,0.404481,90.9000,5.78
154,0.0010000000000000002,0.016300,99.5600,0.401636,90.8400,5.71
155,0.0010000000000000002,0.015579,99.5740,0.401451,90.8800,5.85
156,0.0010000000000000002,0.016037,99.5800,0.403728,90.9100,5.81
157,0.0010000000000000002,0.014641,99.6220,0.401595,90.9100,5.87
158,0.0010000000000000002,0.015398,99.6120,0.401432,90.9400,5.65
159,0.0010000000000000002,0.015415,99.5880,0.400923,90.9300,5.74
160,0.0010000000000000002,0.015064,99.5880,0.402628,90.9100,5.86
161,0.0010000000000000002,0.015645,99.5680,0.400919,90.8700,5.82
162,0.0010000000000000002,0.014513,99.6460,0.403435,90.8800,5.91
