epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.763013,34.3960,1.427859,46.4100,100.99
2,0.1,1.243693,55.2500,1.085330,62.3500,28.89
3,0.1,0.961750,65.9140,0.872592,69.5100,31.96
4,0.1,0.791006,72.3280,0.745359,74.1600,30.85
5,0.1,0.692271,75.7080,0.727660,74.9000,28.36
6,0.1,0.620936,78.3520,0.614033,78.5100,46.85
7,0.1,0.562963,80.4940,0.777771,74.5700,56.87
8,0.1,0.530650,81.6660,0.535474,81.5400,21.36
9,0.1,0.496568,82.7460,0.626764,78.4800,20.31
10,0.1,0.473745,83.6300,0.551252,80.6500,20.73
11,0.1,0.452165,84.2200,0.541206,81.8800,19.45
12,0.1,0.436957,84.7960,0.562071,82.3700,17.32
13,0.1,0.413914,85.6500,0.469924,83.9600,15.83
14,0.1,0.401501,85.9860,0.509080,83.1300,15.65
15,0.1,0.389671,86.4880,0.448481,84.9100,15.64
16,0.1,0.377713,86.8900,0.475793,84.4300,23.20
17,0.1,0.367921,87.1860,0.504507,83.3300,56.93
18,0.1,0.357484,87.5140,0.494121,83.8600,15.71
19,0.1,0.351599,87.8640,0.448001,85.2800,56.07
20,0.1,0.344677,88.0580,0.450443,85.0600,54.99
21,0.1,0.337689,88.2380,0.505819,83.2400,45.19
22,0.1,0.327167,88.6660,0.458230,85.2700,13.13
23,0.1,0.321317,88.9100,0.492010,83.7400,13.17
24,0.1,0.314134,89.0180,0.521546,83.5900,13.05
25,0.1,0.310188,89.2960,0.543318,83.0700,12.59
26,0.1,0.307413,89.2700,0.403689,86.2400,11.91
27,0.1,0.299787,89.4620,0.427937,85.8900,11.91
28,0.1,0.294094,89.7340,0.421955,86.6700,11.79
29,0.1,0.290042,89.8620,0.546671,82.6500,11.76
30,0.1,0.287704,89.8420,0.452400,85.5800,11.95
31,0.1,0.283199,90.1640,0.450839,85.3400,12.01
32,0.1,0.282114,90.1220,0.419673,85.9800,11.73
33,0.1,0.274864,90.5140,0.412754,86.7000,11.40
34,0.1,0.268776,90.5820,0.480880,84.2500,10.73
