epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
93,0.1,0.111112,95.9980,0.504861,86.6900,6.61
94,0.1,0.120220,95.7680,0.412693,88.4600,6.46
95,0.1,0.118219,95.7160,0.415484,87.8200,6.54
96,0.1,0.107984,96.2020,0.497030,86.9000,6.37
97,0.1,0.113168,96.0320,0.479936,87.4700,6.49
98,0.1,0.118134,95.7960,0.454340,87.6100,6.62
99,0.1,0.106559,96.2820,0.431714,87.5900,6.44
100,0.1,0.113585,95.9980,0.387800,88.9700,6.60
101,0.010000000000000002,0.065793,97.8340,0.308328,91.1100,6.48
102,0.010000000000000002,0.047844,98.4700,0.310175,91.2900,6.46
103,0.010000000000000002,0.040198,98.7660,0.307779,91.2900,6.49
104,0.010000000000000002,0.036851,98.8860,0.309418,91.4500,6.47
105,0.010000000000000002,0.033574,99.0320,0.314077,91.4500,6.57
106,0.010000000000000002,0.032480,99.0000,0.320018,91.3800,6.55
107,0.010000000000000002,0.031512,99.0540,0.320726,91.3600,6.44
108,0.010000000000000002,0.031336,99.1120,0.325251,91.4100,6.58
109,0.010000000000000002,0.028262,99.1860,0.328482,91.5000,6.47
110,0.010000000000000002,0.027112,99.2060,0.327165,91.3900,6.34
111,0.010000000000000002,0.027206,99.2500,0.326884,91.3900,6.62
112,0.010000000000000002,0.026688,99.2480,0.326169,91.3900,6.18
113,0.010000000000000002,0.024531,99.3120,0.327836,91.4300,5.44
114,0.010000000000000002,0.024229,99.2860,0.336443,91.4000,6.18
115,0.010000000000000002,0.023171,99.3780,0.331006,91.4400,6.35
116,0.010000000000000002,0.023310,99.3180,0.336435,91.3300,6.61
117,0.010000000000000002,0.022546,99.3340,0.335464,91.3700,6.47
118,0.010000000000000002,0.022923,99.3320,0.335433,91.5000,6.41
119,0.010000000000000002,0.021827,99.3740,0.340224,91.3700,6.58
120,0.010000000000000002,0.020205,99.4680,0.337638,91.4500,6.40
121,0.010000000000000002,0.020149,99.4260,0.340848,91.3700,6.51
122,0.010000000000000002,0.018681,99.4880,0.344394,91.4200,6.59
123,0.010000000000000002,0.018886,99.4580,0.349896,91.3400,6.47
124,0.010000000000000002,0.019622,99.4520,0.351330,91.3100,6.61
125,0.010000000000000002,0.017650,99.5280,0.352126,91.5300,6.38
126,0.010000000000000002,0.016927,99.5360,0.354364,91.4000,6.50
127,0.010000000000000002,0.016926,99.5640,0.353415,91.4800,6.56
128,0.010000000000000002,0.016812,99.5460,0.353008,91.5100,6.62
129,0.010000000000000002,0.016910,99.5140,0.352323,91.4600,6.42
130,0.010000000000000002,0.016089,99.5800,0.353903,91.5200,6.42
131,0.010000000000000002,0.016506,99.5340,0.356494,91.3900,6.49
132,0.010000000000000002,0.015639,99.5660,0.360389,91.5000,6.62
133,0.010000000000000002,0.014914,99.5580,0.353288,91.6200,6.42
134,0.010000000000000002,0.015930,99.5600,0.363998,91.4600,6.68
135,0.010000000000000002,0.014949,99.6120,0.359195,91.5600,6.57
136,0.010000000000000002,0.013889,99.6580,0.367237,91.4000,6.49
137,0.010000000000000002,0.014830,99.6100,0.365572,91.4800,7.25
138,0.010000000000000002,0.015244,99.5520,0.365865,91.3800,7.34
139,0.010000000000000002,0.014347,99.5940,0.368852,91.4800,7.01
140,0.010000000000000002,0.013013,99.6700,0.369811,91.3900,6.47
141,0.010000000000000002,0.014656,99.6000,0.372978,91.4300,6.40
142,0.010000000000000002,0.013299,99.6420,0.370812,91.6100,6.72
143,0.010000000000000002,0.012633,99.6680,0.372857,91.3500,6.42
144,0.010000000000000002,0.012902,99.6500,0.376397,91.2900,6.68
145,0.010000000000000002,0.012840,99.6540,0.380593,91.5000,6.51
146,0.010000000000000002,0.012826,99.6560,0.377880,91.3900,6.76
147,0.010000000000000002,0.013420,99.6320,0.377598,91.3100,7.49
148,0.010000000000000002,0.012276,99.6680,0.384988,91.3200,7.43
149,0.010000000000000002,0.011710,99.7220,0.382321,91.2900,7.55
150,0.010000000000000002,0.012848,99.6620,0.391652,91.3600,7.48
151,0.0010000000000000002,0.011556,99.7320,0.383637,91.3300,7.07
152,0.0010000000000000002,0.011141,99.7080,0.381709,91.2500,6.62
153,0.0010000000000000002,0.011765,99.6820,0.385509,91.3500,6.55
154,0.0010000000000000002,0.010949,99.7100,0.383388,91.3000,6.54
155,0.0010000000000000002,0.010072,99.7540,0.383767,91.3200,6.53
156,0.0010000000000000002,0.010765,99.7400,0.383631,91.3400,6.55
157,0.0010000000000000002,0.010865,99.7100,0.381225,91.3200,6.42
158,0.0010000000000000002,0.010735,99.7460,0.381616,91.3900,5.29
159,0.0010000000000000002,0.010847,99.7360,0.381162,91.3800,4.10
160,0.0010000000000000002,0.010223,99.7400,0.381951,91.2700,3.34
161,0.0010000000000000002,0.010222,99.7780,0.381504,91.2900,29.50
162,0.0010000000000000002,0.010429,99.7560,0.383105,91.2700,5.59
163,0.0010000000000000002,0.010142,99.7540,0.382010,91.3000,5.52
164,0.0010000000000000002,0.010373,99.7560,0.381734,91.3000,4.14
165,0.0010000000000000002,0.010227,99.7660,0.380709,91.3500,2.89
166,0.0010000000000000002,0.010010,99.7680,0.382025,91.2900,38.40
167,0.0010000000000000002,0.010652,99.7280,0.379661,91.3700,5.56
168,0.0010000000000000002,0.010691,99.7380,0.380412,91.4500,5.69
169,0.0010000000000000002,0.010560,99.7500,0.380918,91.2700,5.55
170,0.0010000000000000002,0.010354,99.7780,0.379040,91.3000,5.62
171,0.0010000000000000002,0.010201,99.7340,0.381235,91.3300,5.52
172,0.0010000000000000002,0.010181,99.7420,0.381355,91.3600,5.72
173,0.0010000000000000002,0.010429,99.7340,0.381112,91.2700,5.66
174,0.0010000000000000002,0.009340,99.7820,0.381790,91.3700,5.58
175,0.0010000000000000002,0.009894,99.7660,0.379919,91.4200,5.69
176,0.0010000000000000002,0.009191,99.8280,0.379684,91.3700,5.59
177,0.0010000000000000002,0.009944,99.7600,0.380149,91.3800,5.63
178,0.0010000000000000002,0.009086,99.8060,0.379333,91.3500,5.66
179,0.0010000000000000002,0.010266,99.7860,0.379541,91.4000,5.65
180,0.0010000000000000002,0.009576,99.7780,0.381332,91.3500,5.60
181,0.0010000000000000002,0.009574,99.7800,0.380614,91.3300,5.71
182,0.0010000000000000002,0.009740,99.7780,0.381130,91.4300,5.45
183,0.0010000000000000002,0.009662,99.7980,0.380739,91.3900,5.74
184,0.0010000000000000002,0.009236,99.7940,0.382646,91.3200,5.59
185,0.0010000000000000002,0.010656,99.7320,0.382355,91.3500,5.50
186,0.0010000000000000002,0.010241,99.7600,0.381273,91.3800,5.69
187,0.0010000000000000002,0.009698,99.7600,0.382473,91.3700,5.48
188,0.0010000000000000002,0.009422,99.7860,0.382840,91.4000,5.69
189,0.0010000000000000002,0.009864,99.7660,0.382005,91.4400,5.56
190,0.0010000000000000002,0.009595,99.7880,0.381755,91.4100,5.56
191,0.0010000000000000002,0.010247,99.7560,0.382379,91.3100,5.63
192,0.0010000000000000002,0.009539,99.7840,0.382219,91.3600,5.53
193,0.0010000000000000002,0.009199,99.8160,0.382244,91.3600,4.79
194,0.0010000000000000002,0.009576,99.7700,0.383191,91.3100,3.86
195,0.0010000000000000002,0.009593,99.7720,0.382811,91.4400,2.59
196,0.0010000000000000002,0.009520,99.7840,0.382019,91.4200,22.63
197,0.0010000000000000002,0.009054,99.8000,0.382372,91.5000,5.64
198,0.0010000000000000002,0.010066,99.7620,0.382735,91.4000,5.60
199,0.0010000000000000002,0.009356,99.8140,0.383070,91.3500,5.67
200,0.0010000000000000002,0.009931,99.7660,0.382463,91.3300,5.61
