epoch,lr,train_loss,train_acc,test_loss,test_acc,epoch_time_sec
1,0.1,1.767184,32.6020,1.615470,40.6400,14.84
2,0.1,1.356160,50.1860,1.297893,53.5400,8.40
3,0.1,1.095396,60.5560,1.247340,59.7000,8.54
4,0.1,0.942713,66.4280,1.320334,57.7400,8.20
5,0.1,0.839886,70.3980,0.940725,67.4700,8.25
6,0.1,0.761572,73.3380,0.862626,71.2900,8.28
7,0.1,0.707506,75.4480,0.824248,72.6600,8.00
8,0.1,0.669819,76.6820,0.793144,73.5400,8.40
9,0.1,0.631489,78.0660,0.842795,71.1200,8.12
10,0.1,0.606368,78.8580,0.713240,76.8900,8.10
11,0.1,0.584945,79.6580,0.828362,72.9400,8.36
12,0.1,0.560977,80.3740,0.619193,79.1100,8.39
13,0.1,0.546395,80.9020,0.608411,78.8700,8.43
14,0.1,0.527523,81.4940,0.574367,80.9700,8.27
15,0.1,0.519334,81.8420,0.611400,79.6700,8.19
16,0.1,0.504507,82.5380,0.669016,78.1200,7.98
17,0.1,0.491020,82.9900,0.769991,75.9600,5.87
18,0.1,0.487495,83.0380,0.742996,76.7600,6.17
19,0.1,0.478610,83.4060,0.699373,77.6300,6.09
20,0.1,0.465380,83.8740,0.629128,79.8200,6.18
21,0.1,0.461518,83.9920,0.532745,82.1800,6.48
22,0.1,0.453649,84.3120,0.643892,78.8400,6.67
23,0.1,0.441779,84.7880,0.592402,80.2900,6.30
24,0.1,0.441817,84.8820,0.540191,82.0600,6.44
25,0.1,0.436850,84.8680,0.587713,80.5600,6.34
26,0.1,0.429136,85.1420,0.601350,80.4100,6.67
27,0.1,0.424457,85.3500,0.632338,80.2300,6.64
28,0.1,0.422902,85.3000,0.583895,80.5900,6.20
29,0.1,0.421997,85.3420,0.582407,80.6500,6.50
30,0.1,0.411061,85.8560,0.627995,79.6600,6.72
31,0.1,0.413043,85.7300,0.525941,82.7200,6.88
32,0.1,0.407305,85.7800,0.637853,80.0300,6.77
33,0.1,0.404624,85.9460,0.567428,81.3700,6.65
34,0.1,0.394911,86.3000,0.553213,82.3900,6.92
35,0.1,0.399330,86.1740,0.566788,81.7700,6.85
36,0.1,0.392785,86.3680,0.576654,81.6900,8.05
37,0.1,0.392929,86.4200,0.582703,81.2200,7.85
38,0.1,0.389547,86.5520,0.499999,83.3200,7.64
39,0.1,0.386358,86.6580,0.568891,81.4400,6.98
40,0.1,0.388425,86.5940,0.550205,82.2300,7.86
41,0.010000000000000002,0.287981,90.1980,0.363835,87.8300,7.59
42,0.010000000000000002,0.258077,91.1520,0.363442,87.9900,7.83
43,0.010000000000000002,0.250967,91.4480,0.358635,88.2000,7.74
44,0.010000000000000002,0.244000,91.5280,0.359561,88.0400,7.71
45,0.010000000000000002,0.238259,91.8060,0.365276,88.0400,7.46
46,0.010000000000000002,0.233677,91.8720,0.365537,88.1500,7.97
47,0.010000000000000002,0.228728,92.0540,0.362597,88.1600,7.68
48,0.010000000000000002,0.222026,92.3280,0.359600,88.4700,7.43
49,0.010000000000000002,0.219557,92.3260,0.365810,88.5200,7.61
50,0.010000000000000002,0.215997,92.4200,0.361438,88.3300,6.99
51,0.010000000000000002,0.214917,92.4500,0.362995,88.2400,5.89
52,0.010000000000000002,0.211561,92.5340,0.365651,87.9700,6.00
53,0.010000000000000002,0.213076,92.5960,0.360728,88.5500,5.95
54,0.010000000000000002,0.209067,92.8480,0.357850,88.2000,6.18
55,0.010000000000000002,0.205910,92.7040,0.366082,88.3300,5.94
56,0.010000000000000002,0.202564,92.8900,0.364078,88.1100,6.02
57,0.010000000000000002,0.202749,92.9380,0.366309,88.3600,5.81
58,0.010000000000000002,0.201781,92.9440,0.362818,88.6800,6.11
59,0.010000000000000002,0.198558,92.9800,0.369795,88.2800,6.06
60,0.010000000000000002,0.194995,93.0680,0.372773,88.2400,5.99
61,0.0010000000000000002,0.183479,93.5060,0.357884,88.6600,6.05
62,0.0010000000000000002,0.177739,93.7720,0.358456,88.7000,5.97
63,0.0010000000000000002,0.178695,93.7800,0.355225,88.6900,6.23
64,0.0010000000000000002,0.174866,93.9100,0.357280,88.8500,5.84
65,0.0010000000000000002,0.177951,93.8180,0.354110,88.9000,5.85
66,0.0010000000000000002,0.172973,93.9580,0.358693,88.7400,6.03
67,0.0010000000000000002,0.174400,93.9320,0.357444,88.9300,6.16
68,0.0010000000000000002,0.171934,93.9860,0.358139,88.8800,6.45
69,0.0010000000000000002,0.171363,93.9200,0.359493,88.7400,6.34
70,0.0010000000000000002,0.173460,93.9000,0.358096,88.9200,6.25
71,0.0010000000000000002,0.172362,93.9720,0.358183,88.7600,6.77
72,0.0010000000000000002,0.170495,94.0020,0.356769,88.8800,4.76
73,0.0010000000000000002,0.171751,93.8720,0.359508,88.8700,4.72
74,0.0010000000000000002,0.170012,94.1360,0.360904,88.7100,5.02
75,0.0010000000000000002,0.174815,93.9240,0.358584,88.7700,5.08
76,0.0010000000000000002,0.171555,93.9060,0.358450,88.7000,4.85
77,0.0010000000000000002,0.169564,94.0120,0.360471,88.7700,5.11
78,0.0010000000000000002,0.172360,94.0020,0.359987,88.6600,5.06
79,0.0010000000000000002,0.167838,94.1780,0.360940,88.7100,5.19
80,0.0010000000000000002,0.171597,93.9460,0.360886,88.6200,4.98
